village_id,village,district,block,state,is_core_sample,latitude,longitude,distance_to_border_km,village_source,district_verified,built_before,built_after,built_before_image_count,built_after_image_count
161,Krema Pao,East Kameng,Unknown,Arunachal Pradesh,True,27.6579303,93.0508089,45.750519494240194,control (non-VVP),True,0.039436093435477194,0.04236511790333323,101,102
162,Khenawa,East Kameng,Unknown,Arunachal Pradesh,True,27.6180869,93.016777,46.12843128494904,control (non-VVP),True,0.05875212946762418,0.0887031043236265,101,102
163,Tagampu Sollung,East Kameng,Unknown,Arunachal Pradesh,True,27.7343114,93.1143115,46.50540156670997,control (non-VVP),True,0.03381595498822387,0.03634025739545707,55,47
164,Norang,East Kameng,Unknown,Arunachal Pradesh,True,27.5824001,92.9783276,46.53440226970117,control (non-VVP),True,0.034584081854150385,0.03539507136490177,46,53
165,Margingia Camp,East Kameng,Unknown,Arunachal Pradesh,True,27.631307,93.0389871,46.72768006177675,control (non-VVP),True,0.0561172592315398,0.07773209637079521,101,102
166,Tarawa Yangfo,East Kameng,Unknown,Arunachal Pradesh,True,27.7267073,93.1157187,47.12625814259949,control (non-VVP),True,0.03383444892860556,0.037648637095420975,55,48
167,Pordung,East Kameng,Unknown,Arunachal Pradesh,True,27.6065455,93.0184293,47.150571405851686,control (non-VVP),True,0.03586784523977354,0.04880758873101814,101,102
168,Keyang,East Kameng,Unknown,Arunachal Pradesh,True,27.7303152,93.1297477,47.99146668996831,control (non-VVP),True,0.034580518991246506,0.0373531379582238,55,47
169,Kamke,East Kameng,Unknown,Arunachal Pradesh,True,27.6740303,93.089903,48.10858079900222,control (non-VVP),True,0.04154901084393638,0.04356051876924095,101,101
170,Bameng,East Kameng,Unknown,Arunachal Pradesh,True,27.5435197,92.9483413,48.31642452509473,control (non-VVP),True,0.1583250219213625,0.15244884055593985,46,53
171,Killo,East Kameng,Unknown,Arunachal Pradesh,True,27.685517,93.1001025,48.35318148630564,control (non-VVP),True,0.03793274621868037,0.052922703715100806,101,101
172,Mangfi Mangam,East Kameng,Unknown,Arunachal Pradesh,True,27.6440742,93.0724919,48.392638431502654,control (non-VVP),True,0.0585511511238581,0.06437837447554318,101,102
173,Nari Camp,East Kameng,Unknown,Arunachal Pradesh,True,27.6463432,93.0774393,48.677497437885805,control (non-VVP),True,0.056796385417572426,0.07804557751767359,101,102
174,Yangfo,East Kameng,Unknown,Arunachal Pradesh,True,27.7351995,93.144567,48.866778809306034,control (non-VVP),True,0.050740375112949765,0.07188252851045487,55,47
175,Rebe,East Kameng,Unknown,Arunachal Pradesh,True,27.6978845,93.1212163,49.3862257923554,control (non-VVP),True,0.04632820819157532,0.05796116971230514,55,48
176,Bosu Camp,East Kameng,Unknown,Arunachal Pradesh,True,27.655767,93.0931091,49.44864618048417,control (non-VVP),True,0.03376164000895296,0.0337833056012753,101,102
177,Domdila Tajo,East Kameng,Unknown,Arunachal Pradesh,True,27.6694255,93.1075453,49.86757546501422,control (non-VVP),True,0.04800820331005655,0.04268044624668553,55,49
178,Chome,Kra daadi,Unknown,Arunachal Pradesh,True,28.1503359,93.5386063,38.70554999309764,control (non-VVP),True,0.03405411622089588,0.034222137523574676,24,43
179,Raha,Kra daadi,Unknown,Arunachal Pradesh,True,28.1361584,93.5375846,39.50271163222105,control (non-VVP),True,0.034400401255609066,0.035449462602174846,24,43
180,Nikbia,Kra daadi,Unknown,Arunachal Pradesh,True,28.1267124,93.561505,42.03044209811645,control (non-VVP),True,0.03779302191748997,0.03805033759753197,24,43
181,Biya,Kra daadi,Unknown,Arunachal Pradesh,True,28.1035778,93.5745502,44.55838696481046,control (non-VVP),True,0.03421580127586002,0.03368204116939507,24,43
182,海马西,Kra daadi,Unknown,Arunachal Pradesh,True,28.2122563,93.6474944,45.41824863990996,control (non-VVP),True,0.03643740205779103,0.03621656144144235,23,43
183,Neorum,Kra daadi,Unknown,Arunachal Pradesh,True,28.1946749,93.6465911,45.98565409524642,control (non-VVP),True,0.03317918939861997,0.03408939878607732,23,43
184,Korapu,Kra daadi,Unknown,Arunachal Pradesh,True,28.1693463,93.6556686,47.866969739768685,control (non-VVP),True,0.06767739059682283,0.05187028123690717,23,43
185,Dongmar Langpu,Kra daadi,Unknown,Arunachal Pradesh,True,28.1625815,93.6543169,48.049304595056384,control (non-VVP),True,0.033647634091426855,0.03380322910688962,23,43
186,Raba Karsang,Kra daadi,Unknown,Arunachal Pradesh,True,28.1380163,93.6578323,49.54112017283783,control (non-VVP),True,0.03342494968706316,0.03506715306527431,23,41
187,Pipsorang,Kra daadi,Unknown,Arunachal Pradesh,True,28.1542122,93.6754322,50.32113443595387,control (non-VVP),True,0.061524119131211044,0.09507700424537195,20,27
188,Samba Karsang,Kra daadi,Unknown,Arunachal Pradesh,True,28.1421137,93.6699491,50.403600823355866,control (non-VVP),True,0.03142414318485452,0.03214256239962592,21,34
189,Lungba,Kra daadi,Unknown,Arunachal Pradesh,True,28.0563852,93.6123875,50.68892085304349,control (non-VVP),True,0.034418541657117586,0.03880126081161894,23,43
190,Barbia,Kra daadi,Unknown,Arunachal Pradesh,True,28.0190623,93.587875,51.595167768399534,control (non-VVP),True,0.04013524807049567,0.03675395385627596,52,65
191,Sangyo,Kra daadi,Unknown,Arunachal Pradesh,True,28.0739291,93.639461,51.65878822091823,control (non-VVP),True,0.034254509906091475,0.03677418391293884,23,43
192,Yame,Kra daadi,Unknown,Arunachal Pradesh,True,28.0522324,93.6242896,51.89243002350344,control (non-VVP),True,0.03163049258627665,0.033681259991478106,23,43
193,Furak,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.1295763,93.2446185,23.644251699452592,control (non-VVP),True,0.033727922235566844,0.03733874351946953,24,43
194,Terreline,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.1411574,93.3572171,26.51802186153796,control (non-VVP),True,0.032369560848839046,0.032708826789434084,24,43
195,Terik,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.1291371,93.339988,26.77954567696128,control (non-VVP),True,0.03467017992385018,0.03738159044457486,24,43
196,Tikla,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.1115397,93.3098102,27.28139338097069,control (non-VVP),True,0.0525997943672045,0.09805248637058903,24,43
197,Nayapuk,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.1297215,93.3536247,27.39755940715146,control (non-VVP),True,0.031119212889095096,0.03151022869734674,24,43
198,帕普,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.1632499,93.405407,27.60392116681208,control (non-VVP),True,0.03334853819879209,0.033935709925353996,24,43
199,Sayang,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.1575101,93.4060193,28.10214916095901,control (non-VVP),True,0.031861277439889514,0.032332293905020064,24,43
200,Hagra,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0961261,93.2908666,28.286611791674424,control (non-VVP),True,0.033349950430368036,0.03397012811238383,24,43
201,哈德,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.1661506,93.419094,28.34298124436513,control (non-VVP),True,0.03254710249579601,0.03305922869696761,24,43
202,Putong,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.1031564,93.3259013,28.747518787759585,control (non-VVP),True,0.05959564027576848,0.08709294004443514,24,43
203,Tarla,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.1131762,93.3533548,28.96445497287652,control (non-VVP),True,0.03408265851262328,0.03557651041614621,24,43
204,Kelong,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.1556657,93.4203969,29.23949044212164,control (non-VVP),True,0.0313599975715277,0.031825367273342085,24,43
205,Sareng,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.1433941,93.4071107,29.32352059865547,control (non-VVP),True,0.03383370503126186,0.035753397370748737,24,43
206,Chera,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.105217,93.352456,29.69292920662148,control (non-VVP),True,0.040402759791246634,0.03998652399843637,24,43
207,Nayap,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.1058646,93.3579216,29.890658452078466,control (non-VVP),True,0.03501694432491771,0.03417110124424272,24,43
208,Sitam,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0986373,93.3539313,30.40360630101741,control (non-VVP),True,0.035214416679318954,0.035654207532465954,24,43
209,Hiniyum,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.127374,93.403807,30.464343482992355,control (non-VVP),True,0.03427628489087806,0.03527018396670833,24,43
210,Cheya,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0965707,93.3537616,30.597999096369417,control (non-VVP),True,0.03541595676001959,0.036073856581777114,24,43
211,Lubupa,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0922288,93.3535062,31.012561168714097,control (non-VVP),True,0.03516642976221547,0.036512377790557174,24,43
212,Bamo,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0971546,93.3686732,31.254154202601,control (non-VVP),True,0.03435043764414348,0.03279597813525863,24,43
213,Dania,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.1225512,93.411611,31.36375991835551,control (non-VVP),True,0.034963128846233545,0.034582915985625,24,43
214,Hala,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.1166163,93.416693,32.188850811278364,control (non-VVP),True,0.031954943924785886,0.03607048169639989,24,43
215,Pilpu,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0798871,93.3655125,32.77271304001295,control (non-VVP),True,0.032071910077112936,0.031715782160161625,24,43
216,Goa,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0881033,93.3835385,32.86599086613841,control (non-VVP),True,0.033457579795316245,0.034147190333806386,24,43
217,Omla,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0789469,93.3730704,33.22055553315639,control (non-VVP),True,0.03236848288903552,0.031165038996754116,24,43
218,Meruk,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0723991,93.3604476,33.279858619395576,control (non-VVP),True,0.0313644706561039,0.03146942852640824,24,43
219,Nampe,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0957497,93.4106276,33.64910123388011,control (non-VVP),True,0.03375651585715085,0.0325664108281021,24,43
220,Dogwa,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0967706,93.4122381,33.6519244414456,control (non-VVP),True,0.03486682604846529,0.032689777878071744,24,43
221,Mariangha,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0768186,93.3779326,33.66090017580559,control (non-VVP),True,0.033493600425637045,0.03305409816902891,24,43
222,Vitalin,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8829315,93.061541,33.975486802444344,control (non-VVP),True,0.03177298338437523,0.03306571202823162,101,98
223,Hirik,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0857154,93.4141714,34.7540263686586,control (non-VVP),True,0.03070936073710189,0.03188535097567856,24,43
224,Subuk,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0825535,93.4104364,34.82883747652445,control (non-VVP),True,0.03123071277955962,0.03181677158555638,24,43
225,Jali,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0713102,93.3941648,34.998439529192474,control (non-VVP),True,0.032309856206834985,0.03320760345852988,24,43
226,Peni,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0675109,93.390127,35.154770319287536,control (non-VVP),True,0.031788950819842954,0.03204029831621023,24,43
227,Kodela,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0167667,93.2132294,35.25202747790925,control (non-VVP),True,0.03251117953132556,0.03397708823802766,79,90
228,Retung,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0126009,93.220157,35.844726407084124,control (non-VVP),True,0.03766738711061098,0.03461858481292102,79,90
229,Furang,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0069345,93.2141257,36.33741974223333,control (non-VVP),True,0.03375242257243997,0.035159190634784225,79,90
230,Taba,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0616364,93.4126933,36.876981618513945,control (non-VVP),True,0.032428029141272754,0.035894023088377025,24,43
231,Sejik,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0651757,93.4212354,37.01681620549449,control (non-VVP),True,0.041566321545635776,0.04327381058446628,24,43
232,Gone,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9567194,93.1119431,37.800271257200585,control (non-VVP),True,0.034107553977124824,0.037588563504227755,79,90
233,Kaney,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9880893,93.1999363,37.82599979539341,control (non-VVP),True,0.035322331660732884,0.04478260075491584,79,90
234,Hanglik,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0712841,93.4547212,38.44375648651784,control (non-VVP),True,0.03202369458379263,0.031652880207657996,24,43
235,Upper Lichila,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9798598,93.2015731,38.745249754930015,control (non-VVP),True,0.0339181767657581,0.035078961359877245,79,90
236,Palo,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9441662,93.1157356,39.226567277213874,control (non-VVP),True,0.03691655812961852,0.03365590344528847,79,90
237,Nade,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9617646,93.1869151,40.214666278583984,control (non-VVP),True,0.04149166587432868,0.05412372629117598,79,90
238,Lamnia,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0504537,93.4555379,40.311592515249735,control (non-VVP),True,0.03484483913292039,0.04198434656694318,24,43
239,Lee,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9633075,93.202655,40.5273712000208,control (non-VVP),True,0.047669584135534876,0.060908531404908345,79,90
240,Chotte,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0474404,93.455651,40.58526244923831,control (non-VVP),True,0.03810128856672351,0.04969917350767314,24,43
241,Mala,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0438593,93.4527315,40.733939823600245,control (non-VVP),True,0.04825075873590501,0.0594439412982345,24,43
242,Pachik,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0431644,93.4563404,41.00603214290621,control (non-VVP),True,0.0505145144058354,0.06118785862566994,24,43
243,Lower Lichila,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9634244,93.228221,41.34605860852293,control (non-VVP),True,0.039576380835576144,0.04023507198220304,79,90
244,Baribayang,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9405099,93.1576514,41.57653710677136,control (non-VVP),True,0.03121617562378191,0.0318917253713366,79,90
245,Sipe,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9473278,93.1919733,41.89340447326483,control (non-VVP),True,0.03171891794539276,0.03200028332463449,79,90
246,Kodela,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9589181,93.2421602,42.11795642501733,control (non-VVP),True,0.05211430251467926,0.04002487804004576,79,90
247,Haleba,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9535172,93.2212596,42.28019632157901,control (non-VVP),True,0.03158334373795602,0.03126557573478125,79,90
248,Sewaring,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9487419,93.2097591,42.281563352875466,control (non-VVP),True,0.03212024378297209,0.03172130689479402,79,90
249,Kelin,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0334539,93.4679615,42.55146449585489,control (non-VVP),True,0.05159355725188229,0.08412248628324757,24,43
250,Tai,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9557116,93.2503551,42.63224130132467,control (non-VVP),True,0.035300972114684734,0.0375204896745009,79,90
251,Mangio,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0318367,93.4689617,42.75388023518099,control (non-VVP),True,0.05114178248574095,0.08445363373853887,24,43
252,Hashi,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.029797,93.4690502,42.94030383895248,control (non-VVP),True,0.050517735823043586,0.09244862659550797,24,43
253,Ruktepu,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.945805,93.2387355,43.47181854815469,control (non-VVP),True,0.038592295791682406,0.035174325223009034,79,90
254,Rilong,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9510659,93.2673215,43.48068010680575,control (non-VVP),True,0.03481487373672993,0.03754746922783027,79,90
255,Fua,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9448103,93.2637154,44.0865288735071,control (non-VVP),True,0.03160155185666159,0.032119869575681186,79,90
256,Dome,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9445671,93.2883561,44.5896695685161,control (non-VVP),True,0.04034594041539006,0.052658433062026645,79,90
257,Solung,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.016221,93.4805766,44.82397118514112,control (non-VVP),True,0.03623786324881011,0.03688386615056537,53,65
258,Pariuk,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9393093,93.2903924,45.19870782941564,control (non-VVP),True,0.03355507366437744,0.035673829714548806,79,90
259,Rakte,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.926534,93.2636139,46.06823846479028,control (non-VVP),True,0.031851245002550974,0.032027117452264615,55,47
260,Patuk,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0084129,93.4938419,46.299794565268975,control (non-VVP),True,0.08306998903311626,0.12216051897848466,53,65
261,Sebi,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9282641,93.3018993,46.61433157331805,control (non-VVP),True,0.03421228852275479,0.03568872682899336,55,47
262,Joku,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0070922,93.4973613,46.62628909613486,control (non-VVP),True,0.07801166587869547,0.09744962537415647,53,65
263,Digging,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9235664,93.283198,46.78763481249497,control (non-VVP),True,0.03182176743508722,0.03449099572677243,55,47
264,Mangdo,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0051556,93.4984123,46.859501027541725,control (non-VVP),True,0.06707472743557172,0.0697140570655224,53,65
265,Relung,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9267335,93.3063161,46.86825949798589,control (non-VVP),True,0.03407512861025143,0.035092121658429926,55,47
266,Lungte Tacha,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0384138,93.5537004,47.69094966353208,control (non-VVP),True,0.034240484718405316,0.03443525800692769,24,43
267,Toba,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9156223,93.2907437,47.78939326062448,control (non-VVP),True,0.03190583618807904,0.03437905545075982,55,47
268,Kanchangjana,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9125039,93.3209425,48.71997667860336,control (non-VVP),True,0.03501342394950447,0.03669380267502379,55,47
269,Mara,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9118254,93.3236314,48.85404267322851,control (non-VVP),True,0.035129362430291314,0.03822720599114155,55,47
270,Jeevandept,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9115014,93.3332283,49.11695225445854,control (non-VVP),True,0.049590558826924425,0.06215505036843977,55,47
271,Parsi-Parlo,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9895698,93.5138011,49.151363014137466,control (non-VVP),True,0.19511900363478343,0.20805173772736044,53,65
272,Nikja,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9157176,93.3536671,49.21145406736955,control (non-VVP),True,0.049030544630331116,0.04887693046458966,55,47
273,Tumbia,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0021269,93.5328877,49.2503520875537,control (non-VVP),True,0.04129166977614455,0.03821668232643427,53,65
274,Satum,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9120184,93.3437143,49.33027572220367,control (non-VVP),True,0.0644139066384525,0.06319545355254558,55,47
275,Labia,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9932164,93.5228247,49.38217287727649,control (non-VVP),True,0.05120338766939127,0.05510611028504432,53,65
276,Papin,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9124359,93.3585619,49.70071264139772,control (non-VVP),True,0.04008884002290425,0.04480093595714329,55,47
277,Taipa,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9074231,93.3503798,50.000254036204005,control (non-VVP),True,0.3097237377934454,0.32567681029536005,55,47
278,Manghe 2,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9065246,93.3469471,50.00261881257338,control (non-VVP),True,0.21929743946517954,0.2253101404589032,55,47
279,Chingkongne,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9172781,93.3867833,50.09319948839584,control (non-VVP),True,0.032899516195519375,0.03316285419584339,55,47
280,Leya,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9788093,93.5157141,50.2141330349661,control (non-VVP),True,0.034490235622243695,0.036060029581155825,53,65
281,Jog,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9050355,93.3500017,50.24400761445297,control (non-VVP),True,0.379698545008731,0.39183234768721187,55,47
282,Furek,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9140344,93.3859036,50.39997565229497,control (non-VVP),True,0.03286198576844198,0.032958688910166824,55,47
283,Boa,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9822237,93.5256281,50.50814300303482,control (non-VVP),True,0.03600479380952127,0.04635811348622233,53,65
284,Renchiporing II,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9814404,93.5279667,50.71855795214688,control (non-VVP),True,0.03786278770312613,0.049901284393152646,53,65
285,Radang,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9076277,93.3755482,50.7270090896494,control (non-VVP),True,0.03649830396799569,0.0395173297931331,55,47
286,Pinging,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8985446,93.3430694,50.75289219387971,control (non-VVP),True,0.12411989107801685,0.16066560565651503,55,47
287,Sangkun,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9292256,93.435367,50.76845974976534,control (non-VVP),True,0.03773482383662063,0.03891062476472052,38,29
288,Harrang,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9315942,93.4420695,50.82750254588048,control (non-VVP),True,0.033881082745307864,0.034725168292270576,30,24
289,Rambo,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8974975,93.3425604,50.85186545393655,control (non-VVP),True,0.09641935351821854,0.12832001987226876,55,47
290,马拉,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8886329,93.2980263,50.85905616580256,control (non-VVP),True,0.0335281827802496,0.03579481346905152,55,47
291,Nyobia,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8863971,93.2907263,50.97484316509296,control (non-VVP),True,0.038128044074145724,0.053658238823783865,55,47
292,Yerik,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0082819,93.5670426,50.99247097556977,control (non-VVP),True,0.04455273215802006,0.05753061615788074,53,65
293,Deyang,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8852661,93.2892168,51.06698450676937,control (non-VVP),True,0.03832898956359443,0.05351993928683488,55,47
294,Konkup,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0111367,93.5726645,51.14934662725592,control (non-VVP),True,0.04025413245844659,0.040315398464373424,53,65
295,Renchiporing,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9775535,93.5336956,51.4060132841194,control (non-VVP),True,0.03760294039609367,0.03978213120774488,53,65
296,Johak,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8807287,93.2817346,51.40770745829745,control (non-VVP),True,0.03788892817719994,0.038304560810968086,55,47
297,Sullung Tapin,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8941928,93.3556556,51.55323025971673,control (non-VVP),True,0.033441607178699415,0.042763187451205754,55,47
298,Yapak 2,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.900174,93.3802795,51.65969396405898,control (non-VVP),True,0.05068939921104351,0.07802978419983331,55,47
299,Tapone,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.905549,93.4006325,51.79468143929064,control (non-VVP),True,0.03806489621577217,0.04497753073127867,55,47
300,Sangsar,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9123798,93.4211037,51.870012288391685,control (non-VVP),True,0.03429268106346574,0.03517240011175752,55,42
301,Jiri,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9024698,93.394667,51.902330560889375,control (non-VVP),True,0.039308440237909276,0.04085077347518342,55,47
302,Rate,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9025231,93.4035863,52.21322105588406,control (non-VVP),True,0.035195236390482255,0.05374249452575045,55,47
303,Molo,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9634667,93.5271662,52.25035030613911,control (non-VVP),True,0.033225814933124646,0.033346984283746,53,65
304,Kokpunayer,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8696105,93.2638666,52.25205034776048,control (non-VVP),True,0.035318095579835736,0.037393754887644605,55,47
305,Rite,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9046219,93.4117605,52.29938591724223,control (non-VVP),True,0.03602790105972312,0.05609962158595133,55,47
306,Yarpu,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9101363,93.4264549,52.31129939409694,control (non-VVP),True,0.03711337411909767,0.036961360800453515,51,39
307,Manghe 1,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8964882,93.3905192,52.38200201966226,control (non-VVP),True,0.03175491519405025,0.03242980955154755,55,47
308,Najibibuk,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8683639,93.2642347,52.3948285914516,control (non-VVP),True,0.03500937630270282,0.03694990641071943,55,47
309,Taram,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9628134,93.5366038,52.86940455626912,control (non-VVP),True,0.03202282376010149,0.031597044269657266,53,65
310,Tabumna,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8598023,93.2528662,53.09351796866028,control (non-VVP),True,0.034218800856431475,0.05182229015868312,55,47
311,Yarpu,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.894643,93.4225849,53.73157852709238,control (non-VVP),True,0.037841704409831436,0.04434408782554063,54,41
312,Langbang,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9544909,93.540336,53.82502054267635,control (non-VVP),True,0.05945844196792295,0.04837101230636758,53,65
313,Made,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9780177,93.5788669,54.24125028274002,control (non-VVP),True,0.039367767730113364,0.04067883267227441,53,65
314,Kele,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9032308,93.4632364,54.57472977853739,control (non-VVP),True,0.03333575666898094,0.03507075178821172,29,22
315,Sera,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9554003,93.5546431,54.61031844795788,control (non-VVP),True,0.041577832587839036,0.035358636928146274,53,65
316,Byate,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8878009,93.4444302,55.29752731979862,control (non-VVP),True,0.04207941655102724,0.03813590363275179,29,24
317,Keya,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8850396,93.4612545,56.28702084330097,control (non-VVP),True,0.03482474317489419,0.036353147749257506,29,22
318,Panyi,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8742022,93.4525059,56.99915437798174,control (non-VVP),True,0.0609464121464986,0.06529491912263931,29,22
319,Kush Lami,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8754594,93.4559652,57.017342103096205,control (non-VVP),True,0.06302934607634857,0.06986883617204259,29,22
320,Pari,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8773703,93.4806463,57.90796227435106,control (non-VVP),True,0.033678094920666604,0.04175028573187219,29,22
321,Nibi,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8906614,93.5152047,58.290531000282,control (non-VVP),True,0.05907487076019093,0.055726518119407584,29,22
322,Leba,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.889732,93.5177222,58.507068066069465,control (non-VVP),True,0.05679613746568923,0.05509914204563385,29,22
