village_id,village,district,block,state,is_core_sample,latitude,longitude,ndbi_2021,ndbi_n_2021,lights_2021,lights_n_2021,ndbi_2023,ndbi_n_2023,lights_2023,lights_n_2023,ndbi_2025,ndbi_n_2025,lights_2025,lights_n_2025,ndbi_slope,ndbi_trend_r2,lights_slope,lights_trend_r2
78,Tarba,Kurung Kumey,Damin,Arunachal Pradesh,True,28.1607522,93.4195471,-0.3066592745262937,146,0.3376781032981164,12,-0.285727944874756,143,0.2741272911446167,12,-0.3006288399615681,170,0.214823773694387,12,0.001507608641181407,0.07831641177700845,-0.03071358240093236,0.9996017556575651
79,Tokriang,Kurung Kumey,Damin,Arunachal Pradesh,True,28.1110736,93.3311986,-0.2951623049444628,146,0.3037629055634009,12,-0.2701835450777861,143,0.3146497025690247,12,-0.2993836392086579,170,0.2569911570609671,12,-0.001055333566048769,0.017886395864580292,-0.011692937125608455,0.5827761055968287
80,Yaso,Kurung Kumey,Damin,Arunachal Pradesh,True,28.1002726,93.3473375,-0.2674394188446131,146,0.3117955124484286,12,-0.2691303974146132,143,0.2667000392022998,12,-0.3046519647262842,170,0.2904124950142671,12,-0.009303136470417778,0.7840072518039547,-0.005345754358540386,0.2246394236940265
81,Buhan,Kurung Kumey,Koloriang,Arunachal Pradesh,True,27.8895447,93.283152,-0.3100121953767197,146,0.3107171037870263,12,-0.2310046930646711,143,0.2555689874227725,12,-0.3312170906791397,172,0.3232620903222714,12,-0.005301223825604995,0.04030458722159015,0.0031362466338112622,0.03033846375345782
82,Buyang,Kurung Kumey,Koloriang,Arunachal Pradesh,True,27.9419935,93.286116,-0.2816010235942113,292,0.3395111103852589,12,-0.2600295099851623,286,0.3126666586928897,12,-0.2670215486754185,341,0.2645509265859922,12,0.0036448687296982,0.43870453253277103,-0.018740045949816667,0.9738602537871751
83,Buyang-II,Kurung Kumey,Koloriang,Arunachal Pradesh,True,27.9419935,93.286116,-0.2816010235942113,292,0.3395111103852589,12,-0.2600295099851623,286,0.3126666586928897,12,-0.2670215486754185,341,0.2645509265859922,12,0.0036448687296982,0.43870453253277103,-0.018740045949816667,0.9738602537871751
84,Chello,Kurung Kumey,Koloriang,Arunachal Pradesh,True,27.8849215,93.291646,-0.2455005388365977,146,0.3176821952191627,12,-0.2336462515198447,143,0.2611366953952993,12,-0.2664274249719551,172,0.3425221984976537,12,-0.005231721533839349,0.39738439373372003,0.006210000819622752,0.08866994841879111
85,Chimpu,Kurung Kumey,Koloriang,Arunachal Pradesh,True,27.9522411,93.2566277,-0.2670904369181406,292,0.2840097828428874,12,-0.2547506070914974,286,0.3334505319397314,12,-0.3086176335602343,341,0.3472895957570799,12,-0.010381799160523425,0.541340742141234,0.015819953228548123,0.9045607088364414
86,Chomi,Kurung Kumey,Koloriang,Arunachal Pradesh,True,27.955673,93.2595487,-0.2863813567889665,292,0.2772474999763857,12,-0.2464806550358895,286,0.3091879406660695,12,-0.2997803935923347,341,0.3095412537141327,12,-0.003349759200842059,0.05838557853273433,0.008073438434436753,0.7582044572277381
87,Chote,Kurung Kumey,Koloriang,Arunachal Pradesh,True,27.9524396,93.2616596,-0.2670337263591034,292,0.2824962524215826,12,-0.2541323555076195,286,0.3172125484166519,12,-0.2931952983054056,341,0.3544681657900971,12,-0.006540392986575549,0.431945265805319,0.017992978342128624,0.9995852295419332
88,Kiodhriang,Kurung Kumey,Koloriang,Arunachal Pradesh,True,27.8581693,93.2541827,-0.278816911031774,146,0.347712098035068,12,-0.2722732992102409,143,0.3151696869825346,12,-0.2724771989199043,172,0.2532268127603499,12,0.0015849280279674194,0.7259024266899281,-0.02362132131867951,0.9687346310484002
89,Nangram,Kurung Kumey,Koloriang,Arunachal Pradesh,True,27.9071735,93.4387839,-0.2559920717484144,73,0.3540208159946944,12,-0.2266941452513992,73,0.3133119709515652,12,-0.2822756900794014,85,0.2476662947581364,12,-0.006570904582746755,0.22340017760224307,-0.026588630309139508,0.9820045439152869
90,Nyolo,Kurung Kumey,Koloriang,Arunachal Pradesh,True,27.9012651,93.3076219,-0.2862780364724093,146,0.3564483462900355,12,-0.2539711743014282,143,0.3047835393294841,12,-0.2851240206799192,172,0.3600213604095654,12,0.00028850394812252045,0.000991101125547904,0.0008932535298824679,0.0033401112793656628
91,Pakba,Kurung Kumey,Koloriang,Arunachal Pradesh,True,27.8903622,93.3997806,-0.301440838635848,102,0.3387060667513213,12,-0.280926678865298,89,0.3131733249612441,12,-0.3046746057483409,102,0.3339520933294666,12,-0.0008084417781232255,0.015760705933056278,-0.0011884933554636712,0.030643638626595242
92,Papu,Kurung Kumey,Koloriang,Arunachal Pradesh,True,27.9111524,93.3917445,-0.2696418989106994,145,0.3671009353465504,12,-0.2651611977732029,141,0.3471833264827728,12,-0.3030088178921677,162,0.2783000053299798,12,-0.00834172974536708,0.6508617815083014,-0.02220023250414266,0.9079757821701453
93,Rengchi,Kurung Kumey,Koloriang,Arunachal Pradesh,True,27.8914093,93.4267781,-0.2739936310449315,73,0.3312402423076672,12,-0.2663432937537273,73,0.3805992208595659,12,-0.2696606672499354,85,0.3184308805726178,12,0.001083240948749023,0.31890788033368145,-0.003202340433762343,0.03806783334984899
94,Tate,Kurung Kumey,Koloriang,Arunachal Pradesh,True,27.9539309,93.2699171,-0.3008811119432026,292,0.3211391382827991,12,-0.2545676602815637,286,0.3042147123562523,12,-0.301229716145392,341,0.3228058069613979,12,-8.715105054735162e-05,4.217266629408467e-05,0.0004166671696496926,0.0065633206890879005
95,Yumlam,Kurung Kumey,Koloriang,Arunachal Pradesh,True,27.8897958,93.4560068,-0.2343259479401984,73,0.3717935259143511,12,-0.2319468047787351,73,0.3792564777533213,12,-0.2759866214899638,85,0.299690734512276,12,-0.010415168387441345,0.7073009932836721,-0.018025697850518774,0.6731181369688338
96,Cheba,Kurung Kumey,Parsi-Parlo,Arunachal Pradesh,True,28.0204954,93.4801015,-0.216867619171183,146,0.3177148679714032,12,-0.2537596249627885,146,0.280737105406186,12,-0.250177842542786,169,0.3092245903918562,12,-0.008327555842900757,0.6701872064720643,-0.002122569394886753,0.048035693938381654
97,Dape,Kurung Kumey,Parsi-Parlo,Arunachal Pradesh,True,28.0305059,93.4762607,-0.232530244634739,73,0.2950790030692555,12,-0.2354099292082512,73,0.2721435234085163,12,-0.2508933963801721,84,0.3253028574767554,12,-0.004590787936358275,0.8642808863475439,0.007555963601874979,0.3212387242422709
98,Dare,Kurung Kumey,Parsi-Parlo,Arunachal Pradesh,True,28.040746,93.4566336,-0.1985407057016499,73,0.3220572953245469,12,-0.2611372859322561,73,0.287280504724809,12,-0.2479842580095636,84,0.3412527924270502,12,-0.012360888076978431,0.5610461955425871,0.004798874275625822,0.12307124397810493
99,Geyang,Kurung Kumey,Parsi-Parlo,Arunachal Pradesh,True,28.032302,93.4718342,-0.2178783456037569,73,0.3002721844636887,12,-0.247455110369002,73,0.2756767306951869,12,-0.2250870162157418,84,0.3334768815861986,12,-0.00180216765299622,0.054620141532355206,0.008301174280627474,0.32759798253588607
100,Gonang,Kurung Kumey,Parsi-Parlo,Arunachal Pradesh,True,27.9884834,93.5169908,-0.1821452509372974,146,0.3424616120169672,12,-0.2422062015632054,146,0.3411657251333923,12,-0.215705299450775,169,0.3692462614747915,12,-0.0083900121283694,0.31078894533982326,0.006696162364456082,0.7137945629474953
101,Nyokuriang,Kurung Kumey,Parsi-Parlo,Arunachal Pradesh,True,28.0062351,93.5622034,-0.2049087180487472,146,0.2977148094442155,12,-0.2477812759735714,146,0.2944444383515252,12,-0.2282539107066927,169,0.2985027729140388,12,-0.0058362981644863796,0.2957261034744945,0.00019699086745582348,0.03351759253540877
102,Pachang,Kurung Kumey,Parsi-Parlo,Arunachal Pradesh,True,28.0250521,93.4720132,-0.1802662033909464,146,0.3208926593236318,12,-0.2447580255711345,146,0.2730329954650696,12,-0.2095585493108551,169,0.3269206511231762,12,-0.0073230864799771755,0.2057245786825377,0.0015069979498860964,0.010420090157813991
103,Pado I,Kurung Kumey,Parsi-Parlo,Arunachal Pradesh,True,27.9756026,93.5757879,-0.211898534502764,146,0.3005363159339522,12,-0.2476521830331811,146,0.2893370585401631,12,-0.2827664417527566,169,0.2747169411049209,12,-0.017716976812498154,0.9999728669154889,-0.0064548437072578235,0.9941826646655278
104,Pagam,Kurung Kumey,Parsi-Parlo,Arunachal Pradesh,True,28.049312,93.4584998,-0.2528018219939386,73,0.3088821297851057,12,-0.2463594748952351,73,0.2368756892108127,12,-0.2611597433915699,84,0.3258904223613318,12,-0.002089480349407827,0.31713126922021295,0.004252073144056526,0.03238755475247452
105,Pape,Kurung Kumey,Parsi-Parlo,Arunachal Pradesh,True,28.0129617,93.4902587,-0.2317473949024782,146,0.3071365087860564,12,-0.2603582979337626,146,0.2787097583666493,12,-0.2613654953867824,169,0.3457722899717972,12,-0.007404525121076046,0.7754741138272881,0.009658945296435198,0.3293650827393312
106,Pariang,Kurung Kumey,Parsi-Parlo,Arunachal Pradesh,True,28.0328165,93.4803814,-0.2580118513012086,73,0.2957865654686351,12,-0.2394462956339841,73,0.2361971547975551,12,-0.2706869338910224,84,0.2871801324698793,12,-0.0031687706474534533,0.16268421578501646,-0.0021516082496889494,0.017850559450539333
107,Passik,Kurung Kumey,Parsi-Parlo,Arunachal Pradesh,True,28.0360017,93.4705453,-0.2493826427100238,73,0.2997921262193628,12,-0.2477657087124849,73,0.2588660015593924,12,-0.25353687153854,84,0.3271547841335457,12,-0.0010385572071290455,0.48678447215175,0.006840664478545727,0.15846893116097724
108,Pilop,Kurung Kumey,Parsi-Parlo,Arunachal Pradesh,True,28.004125,93.5674707,-0.2169319129815919,146,0.2896794816015532,12,-0.2426721577203409,146,0.2527762086413024,12,-0.2316070110427022,169,0.3011378189085296,12,-0.0036687745152775768,0.32292273819376544,0.0028645843267440935,0.0513937198100515
109,Rashik,Kurung Kumey,Parsi-Parlo,Arunachal Pradesh,True,28.0080613,93.5508476,-0.2793682876093235,146,0.3067108720675548,12,-0.2799051288138203,146,0.3072761487947361,12,-0.2844312880128471,169,0.3002276148806845,12,-0.0012657501008809108,0.8285364692272574,-0.0016208142967175793,0.6850614033760158
110,Yarba-I,Kurung Kumey,Parsi-Parlo,Arunachal Pradesh,True,27.96349,93.5654022,-0.2529202723626489,146,0.2971216324357891,12,-0.2705396142521071,146,0.3462320090924387,12,-0.2879054194713666,169,0.2825627537198769,12,-0.008746286777179424,0.9999824940655404,-0.003639719678978054,0.0476133839029002
111,Bala,Kurung Kumey,Sarli,Arunachal Pradesh,True,27.9431025,93.1252507,-0.3038442142329148,292,0.312437889308102,12,-0.2622220225540069,286,0.3627632595142878,12,-0.2961337107951688,341,0.2988246164644123,12,0.0019276258594364964,0.030313392004856284,-0.0034033182109224343,0.0408429523487968
112,Chaching,Kurung Kumey,Sarli,Arunachal Pradesh,True,27.9375989,93.2339474,-0.29287061945597,292,0.3491038445160288,12,-0.2398656359494772,286,0.3092424289019832,12,-0.315867683640005,341,0.2920630127191543,12,-0.005749266046008755,0.08703490523812542,-0.014260207949218631,0.9499317820647771
113,Chulu,Kurung Kumey,Sarli,Arunachal Pradesh,True,27.8792111,93.0545229,-0.2788164689943748,292,0.2586422490326069,12,-0.2747827119185858,286,0.3580965562149898,12,-0.2817331349382683,341,0.2975980408911434,12,-0.000729166485973376,0.1745932211400387,0.00973894796463412,0.15106266609259486
114,Gane,Kurung Kumey,Sarli,Arunachal Pradesh,True,27.9643147,93.0391329,-0.232744480979646,584,0.2960067535881518,12,-0.2495633256188599,572,0.384830325473146,12,-0.2704806204412776,677,0.2343494529061698,12,-0.009434034865407892,0.9960834933062432,-0.015414325170495504,0.16607865884332243
115,Haraiho,Kurung Kumey,Sarli,Arunachal Pradesh,True,27.9804475,93.1383943,-0.3040324158977842,292,0.3006703960162967,12,-0.2325023430918356,286,0.40000371942973,12,-0.3165425243261657,341,0.2780754154620889,12,-0.003127527107095379,0.019030310278158616,-0.005648745138551944,0.030335725715056768
116,Kapu,Kurung Kumey,Sarli,Arunachal Pradesh,True,27.8879985,93.075251,-0.2125733103854667,292,0.2839277691696953,12,-0.2325760229372405,286,0.3468187754725555,12,-0.2486920223188065,341,0.3031681578810778,12,-0.009029677983334948,0.9961549136039847,0.004810097177845626,0.0891193089684013
117,Koropu,Kurung Kumey,Sarli,Arunachal Pradesh,True,27.9899045,93.2023371,-0.3071788814216825,292,0.3296285985644799,12,-0.2201076258888202,286,0.2847690253524716,12,-0.2899670665244556,341,0.2605857347239412,12,0.004302953724306724,0.03483070639000706,-0.017260715960134676,0.9709735795552927
118,Machane,Kurung Kumey,Sarli,Arunachal Pradesh,True,27.9220981,93.0770012,-0.3021723834366668,292,0.3031413892011964,12,-0.2336668243458875,286,0.3331882009680352,12,-0.3068658784886667,341,0.2669990653737207,12,-0.001173373762999974,0.0032803412820160915,-0.009035580956868919,0.2973258770654471
119,Malo,Kurung Kumey,Sarli,Arunachal Pradesh,True,27.9563848,93.1153543,-0.276387798558283,292,0.2873393414791972,12,-0.23519467740836,286,0.3385099566372567,12,-0.2970881778175602,341,0.2811424293069183,12,-0.0051750948148193004,0.10791448303202274,-0.001549228043069728,0.009684578177697255
120,Milli,Kurung Kumey,Sarli,Arunachal Pradesh,True,27.9506354,93.0574678,-0.2609794122773892,584,0.2878796320491367,12,-0.2366745803598517,572,0.3951249970330133,12,-0.2635279460490752,677,0.2810768493016561,12,-0.0006371334429215031,0.0073900975966779475,-0.001700695686870146,0.0028270116513486035
121,Namjo,Kurung Kumey,Sarli,Arunachal Pradesh,True,27.942996,93.1849686,-0.3127001540250463,292,0.3492948008506787,12,-0.2645037792488114,286,0.3569463161640831,12,-0.3221317762359462,341,0.2632304521154207,12,-0.0023579055527249704,0.02327527555809913,-0.02151608718381451,0.6838020708552711
122,New Sarli,Kurung Kumey,Sarli,Arunachal Pradesh,True,27.9582217,93.1705235,-0.2673706132477575,292,0.3691220203348036,12,-0.2450229549884257,286,0.3027260050044528,12,-0.2822888777393376,341,0.3543145475975637,12,-0.003729566122895017,0.15816010406032135,-0.003701868184309981,0.04512124058074109
123,Riya,Kurung Kumey,Sarli,Arunachal Pradesh,True,27.8776779,93.0467319,-0.2737358934868359,292,0.2583027085442851,12,-0.2676624505455351,286,0.35869061037533,12,-0.270877791564681,342,0.2670360037969853,12,0.0007145254805387274,0.22119991063290761,0.002183323813175042,0.006165903070498497
124,Sape,Kurung Kumey,Sarli,Arunachal Pradesh,True,27.9549291,93.1321419,-0.2846860602241304,292,0.2920314788487222,12,-0.2449290826672917,286,0.3457518481877115,12,-0.2979949087729379,341,0.3036268498169051,12,-0.0033272121372018705,0.058090111876151644,0.0028988427420457152,0.042061608136214505
125,Sarli,Kurung Kumey,Sarli,Arunachal Pradesh,True,27.9525582,93.163373,-0.2080497262144335,292,0.4925895840897406,12,-0.2223359107699777,286,0.4696817710111282,12,-0.2555207747057219,341,0.5349841442914451,12,-0.011867762122822095,0.9498205855272285,0.010598640050426142,0.4093162949944696
126,Sate,Kurung Kumey,Sarli,Arunachal Pradesh,True,27.9537376,93.1572444,-0.2193136224568473,292,0.4529152823198865,12,-0.2186314982369227,286,0.439370120382362,12,-0.2565717807712473,341,0.4573894468039572,12,-0.009314539578600005,0.7362734808084174,0.0011185411210176827,0.05684974551715569
127,Wabia,Kurung Kumey,Sarli,Arunachal Pradesh,True,27.9413919,93.1360402,-0.2785884896448372,292,0.2837779017697487,12,-0.2479975496101644,286,0.3167587433542523,12,-0.2998032920900324,341,0.3076209036101188,12,-0.005303700611298812,0.16588455396688206,0.00596075046009252,0.49015403068084296
128,Walu,Kurung Kumey,Sarli,Arunachal Pradesh,True,27.9413919,93.1360402,-0.2785884896448372,292,0.2837779017697487,12,-0.2479975496101644,286,0.3167587433542523,12,-0.2998032920900324,341,0.3076209036101188,12,-0.005303700611298812,0.16588455396688206,0.00596075046009252,0.49015403068084296
129,Waru,Kurung Kumey,Sarli,Arunachal Pradesh,True,27.8852647,93.0448126,-0.274794776804885,292,0.2651690820786466,12,-0.2388147125090184,286,0.3599238201992435,12,-0.2515572008145851,341,0.3043431781207438,12,0.005809393997574977,0.4056131503784757,0.009793524010524302,0.16923008822505545
130,Chanli,Lower Dibang,Hunli-Desali,Arunachal Pradesh,True,28.2923493,96.0296242,-0.2395580543701081,248,0.2816047672752266,12,-0.287339945897625,202,0.3402411308957309,12,-0.2551247538262889,236,0.3135208863508939,12,-0.003891674864045201,0.10200889894040994,0.007979029768916832,0.2954955047398243
131,Broxer,Tawang,Jang-Thingbu,Arunachal Pradesh,True,27.622647,91.9631993,-0.0727433435651876,73,0.3608222245176633,12,-0.2494862740500783,70,0.4106851763857736,12,-0.1494313191127295,85,0.325365743736426,12,-0.019171993886885477,0.1871748163985099,-0.008864120195309327,0.17107532448508941
132,Luguthang,Tawang,Jang-Thingbu,Arunachal Pradesh,True,27.5948234,92.1857466,0.1003721951203906,73,0.3028233486872453,12,-0.1049185046262039,70,0.3549632397374955,12,0.1742746765827607,84,0.3449604102321879,12,0.018475620365592523,0.06524938066938372,0.010534265386235642,0.5797142008342216
133,Mago,Tawang,Jang-Thingbu,Arunachal Pradesh,True,27.6883395,92.2081099,-0.0273291148780728,73,0.3194250052836206,12,-0.2372936937080851,70,0.4120518524116939,12,-0.0543337812866312,84,0.3740740691953235,12,-0.0067511666021396015,0.013972360365913324,0.013662265977925718,0.3443715947949147
134,Namazing,Tawang,Jang-Thingbu,Arunachal Pradesh,True,27.5506261,91.9768197,-0.0902702391467187,73,0.3469955163084872,12,-0.2217475079855448,70,0.4026102360187624,12,-0.1040021195236168,85,0.3702737302122628,12,-0.0034329700942245275,0.00902544731496261,0.0058195534759439005,0.1736585964991261
135,Rho,Tawang,Jang-Thingbu,Arunachal Pradesh,True,27.6141065,91.987227,-0.0936865356675366,146,0.3348346285796086,12,-0.2683713817007152,140,0.418006312754109,12,-0.1269461066990407,169,0.3831382361609269,12,-0.008314892757876023,0.03214318100818864,0.012075901895329573,0.3343850314910301
136,Kitpi,Tawang,Kitpi,Arunachal Pradesh,True,27.5731189,91.90284,-0.0686294457097775,73,0.8847767963473286,12,-0.1706332444690204,70,0.93978235132194,12,-0.0886844087396486,85,1.1792122750276963,12,-0.005013740757467775,0.034429977293750746,0.07360886967009192,0.8843467926734866
137,Kitpi II,Tawang,Kitpi,Arunachal Pradesh,True,27.5731189,91.90284,-0.0686294457097775,73,0.8847767963473286,12,-0.1706332444690204,70,0.93978235132194,12,-0.0886844087396486,85,1.1792122750276963,12,-0.005013740757467775,0.034429977293750746,0.07360886967009192,0.8843467926734866
138,Famla,Tawang,Tawang,Arunachal Pradesh,True,27.5612427,91.8523298,-0.0706385753678406,73,0.552980884490587,12,-0.2416643889092555,70,0.5951696803921119,12,-0.1281304805817354,85,0.7926631034828547,12,-0.0143729763034737,0.10909821169144647,0.05992055474806693,0.877230713632766
139,Gyangong Ani Gompa,Tawang,Tawang,Arunachal Pradesh,True,27.6003059,91.8525209,-0.0461761789748824,73,0.4218247778647179,12,-0.3313161312075245,70,0.4683296084736607,12,-0.1141283485682492,85,0.4038234776152031,12,-0.016988042398341698,0.05204071783368894,-0.004500325062378699,0.0731175977938557
140,Jangda,Tawang,Tawang,Arunachal Pradesh,True,27.5942319,91.9742379,-0.0814352003175724,73,0.392242294132844,12,-0.2491567359043452,70,0.4473993603989448,12,-0.1424442606694608,85,0.4391948846137282,12,-0.015252265087972103,0.12911970507265547,0.011738147620221046,0.622265404714013
141,Mandrelling,Tawang,Tawang,Arunachal Pradesh,True,27.5952914,91.8697249,0.0819651257912745,73,2.0589435930882165,12,-0.2734975295414465,70,3.4449813337902744,12,0.0328835420980744,85,4.404845047504344,12,-0.01227039592330003,0.016230828346019945,0.586475363604032,0.9891186801411204
142,Sakpret,Tawang,Tawang,Arunachal Pradesh,True,27.57568,91.79901,-0.0803997074982317,73,0.3670777031765864,12,-0.2784634244116451,70,0.3282498076289623,12,-0.1615054479857241,85,0.3838044267047095,12,-0.0202764351218731,0.16587299955714396,0.004181680882030775,0.08611004709070541
143,Shyro,Tawang,Tawang,Arunachal Pradesh,True,27.5744459,91.9464757,-0.092415906207034,73,0.5441935635887435,12,-0.2111863052541,70,0.7829946209832129,12,-0.1470272905892566,85,0.8367808195689739,12,-0.013652846095555648,0.21096745292800886,0.0731468139950576,0.8823906025712829
144,Singsore Ani Gompa,Tawang,Tawang,Arunachal Pradesh,True,27.5952914,91.8697249,0.0819651257912745,73,2.0589435930882165,12,-0.2734975295414465,70,3.4449813337902744,12,0.0328835420980744,85,4.404845047504344,12,-0.01227039592330003,0.016230828346019945,0.586475363604032,0.9891186801411204
145,Tawang Gompa,Tawang,Tawang,Arunachal Pradesh,True,27.5866091,91.8573902,-0.0777338879947018,73,0.732484192387866,12,-0.2626674680693254,70,1.1001283611570083,12,-0.1456634149296622,85,1.1538978604865924,12,-0.0169823817337401,0.13182854124304147,0.1053534170246816,0.8439418146713765
146,Thongleng,Tawang,Tawang,Arunachal Pradesh,True,27.57294,91.79215,-0.1227932204485756,73,0.3805735054808138,12,-0.3093600111820623,70,0.3372817530450908,12,-0.2138928382649451,85,0.419191228187814,12,-0.022774904454092373,0.23838838921539082,0.00965443067675005,0.22204137186918307
147,Brokenthang,Tawang,Zemithang-Dudunghar,Arunachal Pradesh,True,27.7352592,91.724121,-0.074058995705982,73,0.3367482116707801,12,-0.2547409777780167,70,0.3743700752175163,12,-0.1824979865199891,85,0.4310770516856852,12,-0.027109747703501778,0.35544306690644695,0.023582210003726276,0.9865385058634122
148,Gorsam,Tawang,Zemithang-Dudunghar,Arunachal Pradesh,True,27.6973252,91.7142454,-0.0901127991823937,73,0.3939015552716473,12,-0.2336329079037703,70,0.4595958516913341,12,-0.1642069402302235,85,1.7410613693570405,12,-0.01852353526195745,0.2664336644583782,0.33678995352134833,0.7864825725906702
149,Kharman,Tawang,Zemithang-Dudunghar,Arunachal Pradesh,True,27.691851,91.7463062,0.0438715363606039,73,0.3464382956558692,12,-0.210923497057028,70,0.3946355341598224,12,-0.0096309490595649,85,0.3392328463944812,12,-0.0133756213550422,0.03964640748275314,-0.0018013623153469993,0.014304324118196413
150,Lumpo,Tawang,Zemithang-Dudunghar,Arunachal Pradesh,True,27.7204821,91.7144005,-0.0805681604187371,73,0.3590548127822961,12,-0.2671525213337975,70,0.4170674865344493,12,-0.2055545040264307,85,0.570753176707016,12,-0.031246585901923397,0.432095536148189,0.05292459098117996,0.9362590263240911
151,Maling,Tawang,Zemithang-Dudunghar,Arunachal Pradesh,True,27.6350823,92.0693622,-0.1315697312654831,146,0.3050965129798133,12,-0.2368010334155272,140,0.3749006968696824,12,-0.1798512543335796,169,0.3190348910993351,12,-0.012070380767024123,0.21003460805142363,0.0034845945298804526,0.035591287988890455
152,Muktur,Tawang,Zemithang-Dudunghar,Arunachal Pradesh,True,27.5800562,91.6627629,-0.0901595297077134,73,0.3550362285297185,12,-0.2519960174878318,70,0.3535869550146786,12,-0.1268965103335012,85,0.3625111478892723,12,-0.009184245156446946,0.04687157329834903,0.00186872983988845,0.609025185245173
153,Ramyang,Tawang,Zemithang-Dudunghar,Arunachal Pradesh,True,27.514701,91.6549664,-0.1158349438188329,73,0.3851008964159564,12,-0.2346063704395815,70,0.3747655016624874,12,-0.1792802258325812,85,0.4085080364359868,12,-0.01586132050343708,0.2849041389257864,0.005851785005007604,0.458291177733344
154,Shakti,Tawang,Zemithang-Dudunghar,Arunachal Pradesh,True,27.61139,91.71387,-0.1640417012023376,73,0.3532154778130602,12,-0.2459160859116474,70,0.3667009997872308,12,-0.1923646247796892,85,0.385999441180038,12,-0.007080730894337896,0.11599730310116681,0.008195990841744452,0.9896290893770374
155,Shoktsen,Tawang,Zemithang-Dudunghar,Arunachal Pradesh,True,27.7416556,91.7318533,-0.1195438517070462,73,0.3175777768426471,12,-0.2883601603950066,70,0.4222111120820045,12,-0.2140573628215304,85,0.3229620406031608,12,-0.023628377778621045,0.31195290467835757,0.001346065940128427,0.002087885603825193
156,Sirdi,Tawang,Zemithang-Dudunghar,Arunachal Pradesh,True,27.6466524,91.7230296,-0.1552407708825197,73,0.3366936445901436,12,-0.2437496522567548,70,0.3754919984577489,12,-0.2124309665414678,85,0.29704613652679,12,-0.014297548914737022,0.4059507720763137,-0.0099118770158384,0.2554316750499642
157,Bishing,Upper Siang,Singa-Gelling,Arunachal Pradesh,True,29.1107736,95.0268102,-0.3119380655998804,74,0.3078090175820352,12,-0.2598723833269712,73,0.2746575668221859,12,-0.2826677913714665,86,0.2603489192729538,12,0.007317568557103471,0.3144252202752158,-0.011865024577270358,0.9500802072162092
158,Bona,Upper Siang,Singa-Gelling,Arunachal Pradesh,True,29.0974164,94.9475348,-0.2727261450279395,74,0.3312706719948411,12,-0.2905861654861265,73,0.3341528818980598,12,-0.2823775623254169,86,0.2593917697503784,12,-0.002412854324369343,0.2913899390624105,-0.017969725561115674,0.7199728172198293
159,Mankota,Upper Siang,Singa-Gelling,Arunachal Pradesh,True,28.8878329,95.0759463,-0.2951819481389102,296,0.250354219803074,12,-0.2747365640231949,292,0.267212899839318,12,-0.2817370575202331,342,0.2741340457293011,12,0.0033612226546692737,0.4185761052300914,0.005944956481556782,0.9449894926399492
160,Mayum,Upper Siang,Singa-Gelling,Arunachal Pradesh,True,29.0924208,94.9597907,-0.3426119376650023,74,0.3002689312959476,12,-0.2444122060329364,73,0.3467544832815846,12,-0.3304432411067682,86,0.265493051231758,12,0.003042174139558526,0.01291926288821534,-0.008693970016047409,0.1818828322131984
161,Tashi Gaon,Upper Siang,Singa-Gelling,Arunachal Pradesh,True,28.8743385,95.1028336,-0.3236910033577894,296,0.2220117167536435,12,-0.2598519280744741,292,0.2797423759142735,12,-0.3293787785744663,342,0.2481259262754715,12,-0.0014219438041692262,0.0054269152306842,0.006528552380456999,0.20399884698084156
162,Jido,Upper Siang,Tuting,Arunachal Pradesh,True,28.9820594,94.904882,-0.15866110683179,74,0.350255988908736,12,-0.2245748054015548,73,0.4384686816133847,12,-0.1959884244850446,86,0.4154696111191702,12,-0.009331829413313654,0.318833403320352,0.01630340555260855,0.5077685551288706
163,Lali,Upper Siang,Tuting,Arunachal Pradesh,True,29.0003932,94.8912175,-0.1510159703308722,74,0.4707912581223425,12,-0.2576600386243292,73,0.6714608382380494,12,-0.1617719281509325,86,0.4983690031011856,12,-0.002688989455015077,0.008390197376097006,0.0068944362447107685,0.016069932705406065
164,Ngaming,Upper Siang,Tuting,Arunachal Pradesh,True,28.9686342,94.9381419,-0.2429630266349424,74,0.289104553596329,12,-0.2846047824686167,73,0.30286707449808,12,-0.2302533609073963,86,0.2478420465057498,12,0.003177416431886529,0.04996308628970391,-0.01031562677264479,0.5191095175317851
165,Nyering,Upper Siang,Tuting,Arunachal Pradesh,True,28.9360701,95.0104597,-0.3536974539357384,75,0.2518185107078817,12,-0.237228194272902,73,0.3341740706894134,12,-0.3328858319226545,86,0.2160629587372144,12,0.005202905503270988,0.028065867351106166,-0.008938887992666823,0.08712360634196317
166,Pango,Upper Siang,Tuting,Arunachal Pradesh,True,28.8870297,94.7578559,-0.2674164580807187,148,0.3387197834122312,12,-0.2605580632944079,146,0.3147490854119206,12,-0.2430357287550487,171,0.2513141004921316,12,0.006095182331417495,0.9400522719661023,-0.021851420730024898,0.93637089280703
167,Pekong,Upper Siang,Tuting,Arunachal Pradesh,True,28.9878787,94.8919255,-0.1736016654470817,74,0.3522089867131938,12,-0.2153123039942071,73,0.5522293124323145,12,-0.1809413117903125,86,0.5192830704334306,12,-0.0018349115858077023,0.027161432868794282,0.0417685209300592,0.6067561393030161
