village_id,village,district,block,state,is_core_sample,latitude,longitude,ndbi_2021,ndbi_n_2021,lights_2021,lights_n_2021,ndbi_2023,ndbi_n_2023,lights_2023,lights_n_2023,ndbi_2025,ndbi_n_2025,lights_2025,lights_n_2025
116,Kapu,Kurung Kumey,Sarli,Arunachal Pradesh,True,27.8879985,93.075251,-0.24542254302511274,98,0.30863381785414656,4,-0.23139485070458746,98,0.30627098796348956,4,-0.23888808085304752,120,0.2889921559398412,4
117,Koropu,Kurung Kumey,Sarli,Arunachal Pradesh,True,27.9899045,93.2023371,-0.3062958207847183,98,0.3953492235384073,4,-0.21070739241800385,98,0.24545454475078773,4,-0.2602004095551576,121,0.2874528827133305,4
118,Machane,Kurung Kumey,Sarli,Arunachal Pradesh,True,27.9220981,93.0770012,-0.2980959326613911,98,0.35801685027192154,4,-0.270088267336441,98,0.2128988797410151,4,-0.2990369115592729,120,0.31057303544510617,4
119,Malo,Kurung Kumey,Sarli,Arunachal Pradesh,True,27.9563848,93.1153543,-0.2687036085165587,98,0.3714571563272896,4,-0.28076587590435936,98,0.19503945765729147,4,-0.2830046021514044,121,0.32869503765525515,4
120,Milli,Kurung Kumey,Sarli,Arunachal Pradesh,True,27.9506354,93.0574678,-0.2851666157495887,196,0.3912083305584059,4,-0.3008204429510274,196,0.34582777344518245,4,-0.24399486430608558,237,0.24256944517294574,4
121,Namjo,Kurung Kumey,Sarli,Arunachal Pradesh,True,27.942996,93.1849686,-0.30242033393662354,98,0.4064365890291002,4,-0.2659042796105194,98,0.39643098823684375,4,-0.28042528812281964,121,0.27120650864878354,4
122,New Sarli,Kurung Kumey,Sarli,Arunachal Pradesh,True,27.9582217,93.1705235,-0.2945478364340835,98,0.39006137511959027,4,-0.252068274431982,98,0.2562974362600861,4,-0.31240838494119816,121,0.3924721021737371,4
123,Riya,Kurung Kumey,Sarli,Arunachal Pradesh,True,27.8776779,93.0467319,-0.274216634608766,98,0.370128058610621,4,-0.27142009932768035,98,0.35259743681994743,4,-0.2761288251849347,120,0.30509743983867704,4
124,Sape,Kurung Kumey,Sarli,Arunachal Pradesh,True,27.9549291,93.1321419,-0.26663122244609216,98,0.36615554617510904,4,-0.2688203726979279,98,0.23075555614299245,4,-0.27593917257408435,121,0.3658749994304445,4
125,Sarli,Kurung Kumey,Sarli,Arunachal Pradesh,True,27.9525582,93.163373,-0.24919258475162842,98,0.4261982095535231,4,-0.24408630260942174,98,0.4151847696918388,4,-0.26996855737577174,121,0.4459378526766115,4
126,Sate,Kurung Kumey,Sarli,Arunachal Pradesh,True,27.9537376,93.1572444,-0.25942796029196485,98,0.4154765890327717,4,-0.2358909198596826,98,0.437421972536323,4,-0.27323165842863323,121,0.45436733216877895,4
127,Wabia,Kurung Kumey,Sarli,Arunachal Pradesh,True,27.9413919,93.1360402,-0.27293300171749435,98,0.3506975437048823,4,-0.26719932923022693,98,0.16300780899889233,4,-0.2547858035585771,121,0.37203961085262044,4
128,Walu,Kurung Kumey,Sarli,Arunachal Pradesh,True,27.9413919,93.1360402,-0.27293300171749435,98,0.3506975437048823,4,-0.26719932923022693,98,0.16300780899889233,4,-0.2547858035585771,121,0.37203961085262044,4
129,Waru,Kurung Kumey,Sarli,Arunachal Pradesh,True,27.8852647,93.0448126,-0.28608286043822456,98,0.3559476067389931,4,-0.24362094323009714,98,0.2838350058166744,4,-0.25591429325247944,120,0.3722185084519445,4
130,Chanli,Lower Dibang,Hunli-Desali,Arunachal Pradesh,True,28.2923493,96.0296242,-0.2185561591237774,86,0.3704739508369809,4,-0.28335589233604425,56,0.2939329257528164,4,-0.22870556319461208,83,0.2585227187152977,4
131,Broxer,Tawang,Jang-Thingbu,Arunachal Pradesh,True,27.622647,91.9631993,-0.18519207915914107,24,0.4303194447689586,4,-0.24084528741061476,24,0.40210833221673964,4,-0.25270184393870176,30,0.32022221409612234,4
132,Luguthang,Tawang,Jang-Thingbu,Arunachal Pradesh,True,27.5948234,92.1857466,-0.17634081590532924,24,0.32119343945613277,4,-0.36843597068598677,24,0.3010011267810386,4,-0.1901906140818443,29,0.24545248425923863,4
133,Mago,Tawang,Jang-Thingbu,Arunachal Pradesh,True,27.6883395,92.2081099,-0.22487004362816695,24,0.3468083338936169,4,-0.3002675361149303,24,0.36747223277886715,4,-0.24720009282214225,29,0.3161027759313583,4
134,Namazing,Tawang,Jang-Thingbu,Arunachal Pradesh,True,27.5506261,91.9768197,-0.20953354341832411,24,0.385983743575389,4,-0.33350349321891515,24,0.35650784659278767,4,-0.22986022782336452,30,0.3306306021229568,4
135,Rho,Tawang,Jang-Thingbu,Arunachal Pradesh,True,27.6141065,91.987227,-0.24243925690447485,48,0.35542083889611453,4,-0.34748251801797725,48,0.42904682263084093,4,-0.24194620367239802,59,0.34374025048752427,4
136,Kitpi,Tawang,Kitpi,Arunachal Pradesh,True,27.5731189,91.90284,-0.2470146237267277,24,0.7674832500384322,4,-0.2932377377706444,24,0.6714118242795978,4,-0.24420435823372152,30,0.8910295632002608,4
137,Kitpi II,Tawang,Kitpi,Arunachal Pradesh,True,27.5731189,91.90284,-0.2470146237267277,24,0.7674832500384322,4,-0.2932377377706444,24,0.6714118242795978,4,-0.24420435823372152,30,0.8910295632002608,4
138,Famla,Tawang,Tawang,Arunachal Pradesh,True,27.5612427,91.8523298,-0.23730999427684882,24,0.5054386891382752,4,-0.31708423695980337,24,0.5417632160224314,4,-0.25839494965860393,30,0.6432902140477914,4
139,Gyangong Ani Gompa,Tawang,Tawang,Arunachal Pradesh,True,27.6003059,91.8525209,-0.19820616575775143,24,0.4707505576911249,4,-0.3050657620546868,24,0.4222405073232949,4,-0.30259769938754244,30,0.37470424118717865,4
140,Jangda,Tawang,Tawang,Arunachal Pradesh,True,27.5942319,91.9742379,-0.23464665836900678,24,0.42765237542361223,4,-0.34695086752108284,24,0.41351297544841037,4,-0.23825962749315402,30,0.3817155677362704,4
141,Mandrelling,Tawang,Tawang,Arunachal Pradesh,True,27.5952914,91.8697249,-0.1111895835320829,24,1.1382530873593397,4,-0.24109047586235316,24,2.3042441377581038,4,-0.11036294637355099,30,2.616215016513496,4
142,Sakpret,Tawang,Tawang,Arunachal Pradesh,True,27.57568,91.79901,-0.24624353293846726,24,0.40250281529786347,4,-0.33132934896123767,24,0.1737077694621172,4,-0.2841532916596281,30,0.308291103187445,4
143,Shyro,Tawang,Tawang,Arunachal Pradesh,True,27.5744459,91.9464757,-0.254674460941439,24,0.465676511681425,4,-0.32302766991067383,24,0.727655894307623,4,-0.2752112095157553,30,0.6624443152699545,4
144,Singsore Ani Gompa,Tawang,Tawang,Arunachal Pradesh,True,27.5952914,91.8697249,-0.1111895835320829,24,1.1382530873593397,4,-0.24109047586235316,24,2.3042441377581038,4,-0.11036294637355099,30,2.616215016513496,4
145,Tawang Gompa,Tawang,Tawang,Arunachal Pradesh,True,27.5866091,91.8573902,-0.2102368654246078,24,0.6519112744634704,4,-0.28783566206028044,24,0.6307979929926141,4,-0.1937433025322821,30,0.7883258945574718,4
146,Thongleng,Tawang,Tawang,Arunachal Pradesh,True,27.57294,91.79215,-0.23838553634748205,24,0.4080839021270778,4,-0.3564092319105575,24,0.19563775217316862,4,-0.31769671477944084,30,0.33190193414147484,4
147,Brokenthang,Tawang,Zemithang-Dudunghar,Arunachal Pradesh,True,27.7352592,91.724121,-0.24726122707665754,24,0.39064116878235977,4,-0.31535682570803086,24,0.24134701503811595,4,-0.2817784949276244,30,0.3306777340488842,4
148,Gorsam,Tawang,Zemithang-Dudunghar,Arunachal Pradesh,True,27.6973252,91.7142454,-0.20337689288613198,24,0.459007236199066,4,-0.2878602518033209,24,0.4125305947923289,4,-0.2388825054573524,30,2.2586123560771796,4
149,Kharman,Tawang,Zemithang-Dudunghar,Arunachal Pradesh,True,27.691851,91.7463062,-0.2079489623030737,24,0.43595358896042136,4,-0.26967887158025206,24,0.37472874589547744,4,-0.26882020978707283,30,0.3098797524635424,4
150,Lumpo,Tawang,Zemithang-Dudunghar,Arunachal Pradesh,True,27.7204821,91.7144005,-0.263471512359136,24,0.40664149377436715,4,-0.281529163936982,24,0.3028887019261418,4,-0.3012982152007754,30,0.4355424926918358,4
151,Maling,Tawang,Zemithang-Dudunghar,Arunachal Pradesh,True,27.6350823,92.0693622,-0.28955242336796205,48,0.33146436183914574,4,-0.3368398609499949,48,0.4295657057406378,4,-0.28072543132383854,59,0.29052338757467167,4
152,Muktur,Tawang,Zemithang-Dudunghar,Arunachal Pradesh,True,27.5800562,91.6627629,-0.24263755600234113,24,0.43266721812379005,4,-0.29132080168463975,24,0.29020903345068694,4,-0.25976989997906336,30,0.34695930910216793,4
153,Ramyang,Tawang,Zemithang-Dudunghar,Arunachal Pradesh,True,27.514701,91.6549664,-0.222300355852108,24,0.4197701747307863,4,-0.29319124242928735,24,0.20235706297806028,4,-0.27385753237665167,30,0.29951233239719155,4
154,Shakti,Tawang,Zemithang-Dudunghar,Arunachal Pradesh,True,27.61139,91.71387,-0.25751847466741695,24,0.38809576574173693,4,-0.29820095406289004,24,0.3313864159391558,4,-0.26266181806094513,30,0.27801503933020316,4
155,Shoktsen,Tawang,Zemithang-Dudunghar,Arunachal Pradesh,True,27.7416556,91.7318533,-0.2709716419490574,24,0.3772250004609426,4,-0.2899962816838191,24,0.4043833292192883,4,-0.26580456922747003,30,0.3194972159465154,4
156,Sirdi,Tawang,Zemithang-Dudunghar,Arunachal Pradesh,True,27.6466524,91.7230296,-0.22569709275091115,24,0.3810212085954845,4,-0.2809938625049047,24,0.2975251112865018,4,-0.25023204003323773,30,0.3041517878217357,4
157,Bishing,Upper Siang,Singa-Gelling,Arunachal Pradesh,True,29.1107736,95.0268102,-0.3099695296338258,25,0.3785300560975925,4,-0.3067329430622233,25,0.18033407699889223,4,-0.2502253155535534,31,0.2564114711531552,4
158,Bona,Upper Siang,Singa-Gelling,Arunachal Pradesh,True,29.0974164,94.9475348,-0.32812414308035237,25,0.37054300557949316,4,-0.2573513158778948,25,0.3056284397216195,4,-0.30485098643004854,31,0.2997216138056384,4
159,Mankota,Upper Siang,Singa-Gelling,Arunachal Pradesh,True,28.8878329,95.0759463,-0.27850502092426677,104,0.21019296002234647,4,-0.23487132581483317,100,0.18339765041866557,4,-0.2704051839147016,123,0.30161353740716135,4
160,Mayum,Upper Siang,Singa-Gelling,Arunachal Pradesh,True,29.0924208,94.9597907,-0.30127809074453993,25,0.2898435756220644,4,-0.26057554425701224,25,0.36086443645632227,4,-0.2955827963367998,31,0.28481613938685435,4
161,Tashi Gaon,Upper Siang,Singa-Gelling,Arunachal Pradesh,True,28.8743385,95.1028336,-0.30106797173030303,104,0.1120731033734046,4,-0.26587921065043746,100,0.21961215850231902,4,-0.3080268451683291,123,0.18895368238112759,4
162,Jido,Upper Siang,Tuting,Arunachal Pradesh,True,28.9820594,94.904882,-0.22997455216242652,25,0.3402375785356068,4,-0.21583277511183718,25,0.41729557566879855,4,-0.20931193745774376,31,0.5107872882271339,4
163,Lali,Upper Siang,Tuting,Arunachal Pradesh,True,29.0003932,94.8912175,-0.18729541243461165,25,0.3625192072009413,4,-0.23119868654401748,25,0.4580735396736933,4,-0.17676560933997834,31,0.4764654273913538,4
164,Ngaming,Upper Siang,Tuting,Arunachal Pradesh,True,28.9686342,94.9381419,-0.2521236393223474,25,0.23702446677130506,4,-0.238739727981207,25,0.21465517050100774,4,-0.22285256385444527,31,0.2615405986452262,4
165,Nyering,Upper Siang,Tuting,Arunachal Pradesh,True,28.9360701,95.0104597,-0.32065967311523647,26,0.18558332739604844,4,-0.2393105099063745,25,0.2888805535270108,4,-0.2919808416940024,31,0.21899999904963705,4
166,Pango,Upper Siang,Tuting,Arunachal Pradesh,True,28.8870297,94.7578559,-0.2673373841756246,52,0.4220027501111502,4,-0.21890630428182764,50,0.18534065653662102,4,-0.21840377466961586,61,0.21028845382260747,4
167,Pekong,Upper Siang,Tuting,Arunachal Pradesh,True,28.9878787,94.8919255,-0.18263532435002164,25,0.3113276014174697,4,-0.23752586378628676,25,0.3966851461422681,4,-0.1714506773974183,31,0.7041823590409729,4
168,Pekong,Upper Siang,Tuting,Arunachal Pradesh,True,28.9878787,94.8919255,-0.18263532435002164,25,0.3113276014174697,4,-0.23752586378628676,25,0.3966851461422681,4,-0.1714506773974183,31,0.7041823590409729,4
169,Pokbir,Upper Siang,Tuting,Arunachal Pradesh,True,28.963981,94.9375517,-0.23819004402817273,25,0.1984350912608985,4,-0.2565742164059378,25,0.19075082149049236,4,-0.21767720103438845,31,0.2747167189522545,4
170,Rishing,Upper Siang,Tuting,Arunachal Pradesh,True,28.9984023,94.8852907,-0.15911695509867227,25,0.3043103490575933,4,-0.24374742047908798,25,0.5862263593246728,4,-0.14942500220380958,31,0.48181592039059473,4
171,Tenggo,Upper Siang,Tuting,Arunachal Pradesh,True,29.0668244,94.478654,-0.264907054654695,25,0.4186147929685269,4,-0.25406970989160876,25,0.12196743483377609,4,-0.301767363193778,31,0.22914734181781482,4
172,Dadu,Upper Subansiri,Limeking,Arunachal Pradesh,True,28.3625828,93.5395735,-0.24419695539298392,25,0.3846961369501293,4,-0.311257023023623,25,0.2656850805187093,4,-0.22159515903844054,30,0.14031767847623614,4
173,Gumsing,Upper Subansiri,Limeking,Arunachal Pradesh,True,28.4321817,93.2172532,-0.2955743480612522,49,0.3683591099075191,4,-0.26030123008509054,49,0.3240220968235923,4,-0.3003399760917148,60,0.24610497747336965,4
174,Lingbing,Upper Subansiri,Limeking,Arunachal Pradesh,True,28.4367283,93.2151175,-0.2928582995310144,49,0.3932008811048588,4,-0.2439587563733404,49,0.38529800950954557,4,-0.28383397390985304,60,0.29543599094907713,4
175,Redding,Upper Subansiri,Limeking,Arunachal Pradesh,True,28.4851077,93.4621565,-0.2590413442412375,49,0.3899696068539804,4,-0.26892699705758666,49,0.29719614060544175,4,-0.3039979376511564,61,0.2817762392001916,4
176,Redding Camp,Upper Subansiri,Limeking,Arunachal Pradesh,True,28.4851077,93.4621565,-0.2590413442412375,49,0.3899696068539804,4,-0.26892699705758666,49,0.29719614060544175,4,-0.3039979376511564,61,0.2817762392001916,4
177,Taying,Upper Subansiri,Limeking,Arunachal Pradesh,True,28.4321817,93.2172532,-0.2955743480612522,49,0.3683591099075191,4,-0.26030123008509054,49,0.3240220968235923,4,-0.3003399760917148,60,0.24610497747336965,4
178,Yaja,Upper Subansiri,Limeking,Arunachal Pradesh,True,28.4354329,93.2468461,-0.2622736517182615,49,0.4048773705161933,4,-0.27939848180272137,49,0.21345317632856975,4,-0.28890948379032383,60,0.28085005770093757,4
179,Chokar,Upper Subansiri,Nacho,Arunachal Pradesh,True,28.4279157,93.8094041,-0.29981448377198117,25,0.3750000028146638,4,-0.20399357772673127,25,0.12306944277551442,4,-0.2512787410536144,30,0.18550277791089478,4
180,Jerigaon,West Kameng,Nafra,Arunachal Pradesh,True,27.3403204,92.4726477,-0.1920443106336286,24,0.4558677555594061,4,-0.27445302642392616,24,0.5687918450151171,4,-0.2242025056101957,29,0.5429743304183441,4
181,Khellong,West Kameng,Nafra,Arunachal Pradesh,True,27.0133852,92.4145185,-0.30245176628343484,24,0.309070552416638,4,-0.32905552079046146,24,0.4879115448820364,4,-0.2676925113100439,30,0.38076148301463114,4
182,Gatam,Kra daadi,Pipsorang,Arunachal Pradesh,True,28.0979458,93.6001405,-0.29572664928074416,25,0.3726039296790456,4,-0.2878171802859504,25,0.3630477445179157,4,-0.2762334077023996,30,0.27917134363329815,4
183,Habak,Kra daadi,Pipsorang,Arunachal Pradesh,True,28.1084846,93.5827385,-0.3082946397972654,25,0.3241340743762821,4,-0.2922887392487009,25,0.10409497218258555,4,-0.2729389570972674,30,0.3073743024684864,4
184,Hapuk (I),Kra daadi,Pipsorang,Arunachal Pradesh,True,28.0967863,93.5839299,-0.29186094038792615,25,0.3507835331132474,4,-0.29391893396565427,25,0.25867531145371603,4,-0.29764610383088735,30,0.2770603135849739,4
185,Kokso,Kra daadi,Pipsorang,Arunachal Pradesh,True,28.0838152,93.6115937,-0.2823251420276094,25,0.2891816623232363,4,-0.2419166398785295,25,0.20265186172401947,4,-0.26435345572090707,30,0.292033184499923,4
186,Richik,Kra daadi,Pipsorang,Arunachal Pradesh,True,28.064816,93.6543383,-0.27082293257093953,25,0.35568743245101264,4,-0.22201292624476662,25,0.04608585939697679,4,-0.23038920389402337,30,0.2929012306143271,4
187,Chungthang,North,Chungthang,Sikkim,True,27.604236,88.6465196,-0.15622124045814378,24,0.6308510039733456,4,-0.19912125664175123,24,1.954391704539635,4,-0.1480852306478738,31,1.2165513032980793,4
188,Tung,North,Chungthang,Sikkim,True,27.5475,88.6493,-0.18417313706347435,24,0.35227424773484173,4,-0.23077957113346229,24,0.25686733735312056,4,-0.21852853027456767,31,0.2935869548233058,4
189,Chawang,North,Kabi Tingda,Sikkim,True,27.4415,88.5992,-0.23190962353755,24,0.44468714923439323,4,-0.20959991078218052,24,0.17284667076125082,4,-0.23795421136490935,31,0.288821878451371,4
190,Labi,North,Kabi Tingda,Sikkim,True,27.4373,88.6584,-0.16275083149665895,24,0.3786971040385338,4,-0.1949418651475529,24,0.12441536749325247,4,-0.2361062177529526,31,0.28975222696174757,4
191,Paney-Phensong,North,Kabi Tingda,Sikkim,True,27.4340487,88.6127695,-0.20018439444612135,24,0.43716073331233524,4,-0.21682564925471748,24,0.1788904318488612,4,-0.23022295604126772,31,0.3232953249745162,4
192,Phamtam,North,Kabi Tingda,Sikkim,True,27.4557,88.61,-0.21478618734488628,24,0.4824101111527239,4,-0.25158325551991667,24,0.14118820083944983,4,-0.22139372215081765,31,0.28823876719126545,4
193,Phodong,North,Kabi Tingda,Sikkim,True,27.4130306,88.5838702,-0.21601012807922487,24,0.5310151700362045,4,-0.18832132614441768,24,0.25708942820974895,4,-0.2590996844539514,31,0.6688695272055734,4
194,Ramthang,North,Kabi Tingda,Sikkim,True,27.4039854,88.550947,-0.21411056275663234,24,0.5081123074276992,4,-0.20091250175275555,24,0.14259311475246542,4,-0.23754553729748207,31,0.30722911676085024,4
195,Rongong,North,Kabi Tingda,Sikkim,True,27.4092,88.5635,-0.2448533087141399,24,0.49551339354366053,4,-0.22926166121450375,24,0.14561662824624885,4,-0.2658987353486089,31,0.3035770142949852,4
196,Tangyek,North,Kabi Tingda,Sikkim,True,27.4207,88.527,-0.20192199019437232,24,0.42494375593080297,4,-0.21420148576435136,24,0.16888358003980533,4,-0.21230401838803514,31,0.36877954019604436,4
197,Tingchim,North,Kabi Tingda,Sikkim,True,27.4607586,88.5277316,-0.21937652019884843,24,0.4896380370848642,4,-0.21056066826011485,24,0.21043771490304158,4,-0.212038309706238,31,0.416335567413891,4
198,Tingda,North,Kabi Tingda,Sikkim,True,27.3957,88.6272,-0.15136488354056107,24,0.5061284813135031,4,-0.16780498355141094,24,0.23826256817279584,4,-0.2339227468527559,31,0.33672904375545143,4
199,Tumlong,North,Kabi Tingda,Sikkim,True,27.4198712,88.5898311,-0.218199313490283,24,0.4772160297844617,4,-0.1963441711074699,24,0.15305679113933926,4,-0.260799764863902,31,0.33749721492982915,4
200,Lachen,North,Lachen,Sikkim,True,27.7305455,88.5469054,-0.15318037317734212,24,0.5748744416715843,4,-0.22103261823031253,24,0.4317159580199847,4,-0.24884452300212995,31,0.3793191960513858,4
201,Lachung,North,Lachung,Sikkim,True,27.7794,88.7152648,-0.12357162753122969,24,0.4371599673959058,4,-0.27312518396719776,24,0.31746934625084444,4,-0.31682947758281405,31,0.27416944816093913,4
202,Barfok,North,Passingdang,Sikkim,True,27.4977,88.491,-0.24501964171486895,24,0.45053004914400524,4,-0.1991973306641606,24,0.01952097555643577,4,-0.26195551013641355,31,0.23720237937103322,4
203,Gor,North,Passingdang,Sikkim,True,27.4302826,88.4984203,-0.2238296663641864,24,0.3847827294811977,4,-0.20874655180891885,24,0.13399266385164274,4,-0.2221188008106836,31,0.29613995824522144,4
204,Hee-Gyathang,North,Passingdang,Sikkim,True,27.4816,88.4991,-0.22624193448334623,24,0.48102514920287953,4,-0.17828197213393465,24,0.1335167625762897,4,-0.23109184163611163,31,0.32552514342622385,4
205,Lingdem,North,Passingdang,Sikkim,True,27.5494817,88.4569319,-0.19421419945960042,24,0.33348823758415785,4,-0.20838364322735542,24,0.21955766851731137,4,-0.22633387095089716,31,0.2748852105850869,4
206,Lingdong,North,Passingdang,Sikkim,True,27.5073091,88.5194632,-0.2287223590441839,24,0.4314475077000483,4,-0.15113487968663014,24,0.13488713133886762,4,-0.24493116172072754,31,0.3664446953457043,4
207,Lingthem,North,Passingdang,Sikkim,True,27.5224732,88.5014686,-0.2085864904021359,24,0.45703159696496093,4,-0.19230801219287913,24,0.15764954627300223,4,-0.24723429769944744,31,0.31888261245685556,4
208,Lingzah-Tolung,North,Passingdang,Sikkim,True,27.571,88.4466,-0.17217546366060088,24,0.41333518679213443,4,-0.20173372381021198,24,0.1542341801421624,4,-0.15834353407175933,31,0.2830660347139399,4
209,Lum,North,Passingdang,Sikkim,True,27.394,88.48,-0.2545870746368931,24,0.3942617449984454,4,-0.15201010386482583,24,0.14285234789420292,4,-0.251865411575625,31,0.2872315373863416,4
210,Namok,North,Passingdang,Sikkim,True,27.4504654,88.5375829,-0.20695659178449566,24,0.3841957250783897,4,-0.2081838321918686,24,0.19131045717289266,4,-0.23317829460710976,31,0.35766311353585856,4
211,Sakyong-Pentong,North,Passingdang,Sikkim,True,27.5797,88.4049,-0.1695966937024533,24,0.3890334421139455,4,-0.22402510851337523,24,0.18056405688764826,4,-0.24881400216370356,31,0.24539966322059262,4
212,Salim Pakel,North,Passingdang,Sikkim,True,27.5379,88.5518,-0.1739420660763628,24,0.46064166247844696,4,-0.18304872047156776,24,0.2416666701104906,4,-0.26392759883162425,31,0.3351638817787171,4
213,Sangtok,North,Passingdang,Sikkim,True,27.4091,88.504,-0.23023620512151755,24,0.3968672612922935,4,-0.18196306374185173,24,0.12651855801939293,4,-0.24409626169579085,31,0.2952306081024413,4
214,Sheyam,North,Passingdang,Sikkim,True,27.4367,88.528,-0.20157422746259354,24,0.4166648125182317,4,-0.23464941795270144,24,0.2027486006307868,4,-0.21864215939683598,31,0.32531843425175333,4
215,Shipgyer,North,Passingdang,Sikkim,True,27.5544461,88.6336147,-0.21043212016994764,24,0.42495757078423213,4,-0.25823853006934455,24,0.23503959382888417,4,-0.27040107149521203,31,0.295673068191401,4
216,Tingbong,North,Passingdang,Sikkim,True,27.5524,88.4984,-0.2196588998672562,24,0.45228308363008546,4,-0.20078134704662853,24,0.14112069062449376,4,-0.25825262914537256,31,0.29454392546143493,4
217,Zimchung,North,Passingdang,Sikkim,True,27.4903,88.5321,-0.200192623932663,24,0.4851290734127314,4,-0.19249488461666733,24,0.2120791296030402,4,-0.21246641973240799,31,0.483145340056264,4
218,Bampa,Chamoli,Joshimath,Uttarakhand,True,30.7436664,79.8297153,-0.0379730983910842,24,0.4466109949902727,4,-0.20012791882838987,24,0.5317241396626522,4,-0.038354405969715163,30,0.5164439601759458,4
219,Gamsali,Chamoli,Joshimath,Uttarakhand,True,30.7559986,79.8261873,0.007187658067721502,24,0.4173837816070866,4,-0.15909080200290956,24,0.5050756760545679,4,0.023668877142574166,30,0.6271081220459293,4
220,Gurguti,Chamoli,Joshimath,Uttarakhand,True,30.7738,79.8758,0.07224603333086871,24,0.42398249278052885,4,-0.1131485316800414,24,0.45012582245097377,4,0.045357091661662435,30,0.4416520836838487,4
221,Joshimath,Chamoli,Joshimath,Uttarakhand,True,30.5555752,79.5612607,-0.08876822030362048,24,3.650337121247474,4,-0.17789823508758434,24,4.621205621552698,4,-0.0983583779642883,29,9.61591963577682,4
222,Kailashpur,Chamoli,Joshimath,Uttarakhand,True,30.7148,79.8639,0.03701210851202284,48,0.38583059308298845,4,-0.04466090389507759,48,0.441559759671228,4,0.045753513459347535,60,0.4977439737699011,4
223,Mahargaon,Chamoli,Joshimath,Uttarakhand,True,30.4061118,79.4205814,-0.2099192022220597,24,0.7889836207765047,4,-0.269075630674169,24,1.0139918026376942,4,-0.2055082929885006,29,1.3321202680061426,4
224,Malari,Chamoli,Joshimath,Uttarakhand,True,30.6845508,79.8893688,-0.03555637536970518,48,0.4313864679641079,4,-0.11005706982849363,48,0.5287991165138749,4,-0.015435792725500394,60,0.7274836150189155,4
225,Mana,Chamoli,Joshimath,Uttarakhand,True,30.9671228,79.4109692,0.03711006585700662,24,0.3644542974489991,4,-0.0412877835994527,24,0.44429838948993267,4,0.11283465012059402,29,0.4969408665933917,4
226,Bilju,Pithoragarh,Munsyari,Uttarakhand,True,30.3949398,80.1659059,-0.050954071714742775,24,0.37299727687369233,4,-0.29521405675629514,24,0.44703532505942434,4,-0.04666196413841465,29,0.5044755442958812,4
227,Burphu,Pithoragarh,Munsyari,Uttarakhand,True,30.3666548,80.1842308,-0.12748550405928358,24,0.36305708095480405,4,-0.2819738632192757,24,0.42392425322506483,4,-0.09930679078043232,29,0.4590532400867156,4
228,Martoli,Pithoragarh,Munsyari,Uttarakhand,True,30.3482498,80.1931552,-0.10792884789435658,24,0.3521522428485414,4,-0.2243482802715583,24,0.4196084294823148,4,-0.07960893153036237,29,0.449457833010944,4
229,Rilkot,Pithoragarh,Munsyari,Uttarakhand,True,30.3104468,80.2080315,-0.1355870103652344,24,0.3494602001415345,4,-0.2888194867298899,24,0.4722764409810402,4,-0.16538944931132682,29,0.4765948789070321,4
230,Tola,Pithoragarh,Munsyari,Uttarakhand,True,30.3356863,80.2121168,-0.19241837547874155,24,0.3532472845652829,4,-0.25999233369000774,24,0.46698912929581565,4,-0.15977748344684722,29,0.4128994565619074,4
231,Baling,Pithoragarh,Dharchula or Kanalichhina (unresolved),Uttarakhand,True,30.2092254,80.5479905,-0.2991348105396518,24,0.376882443674724,4,-0.33208946010579027,24,0.33178493919765184,4,-0.27910626948793665,29,0.49888678145305315,4
232,Dar,Pithoragarh,Dharchula or Kanalichhina (unresolved),Uttarakhand,True,30.069216,80.602947,-0.22711065890930424,24,0.3673076917836953,4,-0.32075408419345397,24,0.38501922886122714,4,-0.2406701263687057,31,0.4001043890858745,4
233,Dugtu,Pithoragarh,Dharchula or Kanalichhina (unresolved),Uttarakhand,True,30.21,80.5679,-0.16323258890215311,24,0.32364983743815207,4,-0.2924832924862538,24,0.31968989932314623,4,-0.16593073374025832,29,0.43810373835846317,4
234,Garbyang,Pithoragarh,Dharchula or Kanalichhina (unresolved),Uttarakhand,True,30.1251387,80.8575277,-0.15320006544967515,49,0.35387132530514,4,-0.19136990346561844,49,0.42944656609838894,4,-0.16518673247693724,59,0.46285713245460486,4
235,Gunji,Pithoragarh,Dharchula or Kanalichhina (unresolved),Uttarakhand,True,30.1865763,80.8508108,-0.11804796214015459,49,0.34366923244211,4,-0.15775848697006176,49,0.444389371529858,4,-0.10918726062912376,58,0.4816976993916982,4
236,Kuti,Pithoragarh,Dharchula or Kanalichhina (unresolved),Uttarakhand,True,30.3078792,80.7599224,-0.09864077635131605,24,0.3790512491858512,4,-0.25226592909629425,24,0.3756324935180411,4,-0.09519205479078849,29,0.5965648820642037,4
237,Navi,Pithoragarh,Dharchula or Kanalichhina (unresolved),Uttarakhand,True,30.2049725,80.8373063,-0.08621931217516934,24,0.3406875660054886,4,-0.20356257617582743,30,0.3874064781943827,4,-0.05398367833603455,36,0.493712869414402,4
238,Rongkong (Raung Kong),Pithoragarh,Dharchula or Kanalichhina (unresolved),Uttarakhand,True,30.2033451,80.8316381,-0.17895693557226375,24,0.3122464205162002,4,-0.20113369304131107,25,0.3111356092655935,4,-0.14724407795655403,31,0.4815628467150271,4
