village_id,village,district,block,state,is_core_sample,latitude,longitude,ndbi_2021,ndbi_n_2021,lights_2021,lights_n_2021,ndbi_2023,ndbi_n_2023,lights_2023,lights_n_2023,ndbi_2025,ndbi_n_2025,lights_2025,lights_n_2025,ndbi_slope,ndbi_trend_r2,lights_slope,lights_trend_r2
123,Riya,Kurung Kumey,Sarli,Arunachal Pradesh,True,27.8776779,93.0467319,-0.274216634608766,98,0.370128058610621,4,-0.2714200993276803,98,0.3525974368199474,4,-0.2761288251849347,120,0.305097439838677,4,-0.000478047644042176,0.1629968083139618,-0.016257654692986,0.933886173235369
124,Sape,Kurung Kumey,Sarli,Arunachal Pradesh,True,27.9549291,93.1321419,-0.2666312224460921,98,0.366155546175109,4,-0.2688203726979279,98,0.2307555561429924,4,-0.2759391725740843,121,0.3658749994304445,4,-0.0023269875319980454,0.9144963360246587,-7.013668616612234e-05,3.2265127297258855e-06
125,Sarli,Kurung Kumey,Sarli,Arunachal Pradesh,True,27.9525582,93.163373,-0.2491925847516284,98,0.4261982095535231,4,-0.2440863026094217,98,0.4151847696918388,4,-0.2699685573757717,121,0.4459378526766115,4,-0.005193993156035824,0.5741911661286476,0.0049349107807721004,0.40123544422148555
126,Sate,Kurung Kumey,Sarli,Arunachal Pradesh,True,27.9537376,93.1572444,-0.2594279602919648,98,0.4154765890327717,4,-0.2358909198596826,98,0.437421972536323,4,-0.2732316584286332,121,0.4543673321687789,4,-0.0034509245341670935,0.13362840033460005,0.009722685784001803,0.9945204595274295
127,Wabia,Kurung Kumey,Sarli,Arunachal Pradesh,True,27.9413919,93.1360402,-0.2729330017174943,98,0.3506975437048823,4,-0.2671993292302269,98,0.1630078089988923,4,-0.2547858035585771,121,0.3720396108526204,4,0.004536799539729297,0.9567875459805086,0.005335516786934516,0.008607328302588958
128,Walu,Kurung Kumey,Sarli,Arunachal Pradesh,True,27.9413919,93.1360402,-0.2729330017174943,98,0.3506975437048823,4,-0.2671993292302269,98,0.1630078089988923,4,-0.2547858035585771,121,0.3720396108526204,4,0.004536799539729297,0.9567875459805086,0.005335516786934516,0.008607328302588958
129,Waru,Kurung Kumey,Sarli,Arunachal Pradesh,True,27.8852647,93.0448126,-0.2860828604382245,98,0.3559476067389931,4,-0.2436209432300971,98,0.2838350058166744,4,-0.2559142932524794,120,0.3722185084519445,4,0.007542141796436279,0.4766336006225424,0.004067725428237842,0.02991074335417634
130,Chanli,Lower Dibang,Hunli-Desali,Arunachal Pradesh,True,28.2923493,96.0296242,-0.2185561591237774,86,0.3704739508369809,4,-0.2833558923360442,56,0.2939329257528164,4,-0.228705563194612,83,0.2585227187152977,4,-0.0025373510177086472,0.021199411315940553,-0.027987808030420804,0.9569431909632025
131,Broxer,Tawang,Jang-Thingbu,Arunachal Pradesh,True,27.622647,91.9631993,-0.185192079159141,24,0.4303194447689586,4,-0.2408452874106147,24,0.4021083322167396,4,-0.2527018439387017,30,0.3202222140961223,4,-0.01687744119489018,0.8769697296759931,-0.02752430766820908,0.9265896027666314
132,Luguthang,Tawang,Jang-Thingbu,Arunachal Pradesh,True,27.5948234,92.1857466,-0.1763408159053292,24,0.3211934394561327,4,-0.3684359706859867,24,0.3010011267810386,4,-0.1901906140818443,29,0.2454524842592386,4,-0.0034624495441287688,0.004178181845666095,-0.018935238799223528,0.9322827676229699
