village_id,village,district,block,state,is_core_sample,latitude,longitude,ndbi_before,ndbi_after,ndbi_before_image_count,ndbi_after_image_count,lights_before,lights_after,lights_before_image_count,lights_after_image_count,ndbi_change,lights_change
119,Malo,Kurung Kumey,Sarli,Arunachal Pradesh,True,27.9563848,93.1153543,-0.2687036085165587,-0.2830046021514044,98,121,0.3714571563272896,0.3286950376552551,4,4,-0.01430099363484566,-0.0427621186720345
120,Milli,Kurung Kumey,Sarli,Arunachal Pradesh,True,27.9506354,93.0574678,-0.2851666157495887,-0.2439948643060855,196,237,0.3912083305584059,0.2425694451729457,4,4,0.041171751443503185,-0.14863888538546022
121,Namjo,Kurung Kumey,Sarli,Arunachal Pradesh,True,27.942996,93.1849686,-0.3024203339366235,-0.2804252881228196,98,121,0.4064365890291002,0.2712065086487835,4,4,0.021995045813803904,-0.1352300803803167
122,New Sarli,Kurung Kumey,Sarli,Arunachal Pradesh,True,27.9582217,93.1705235,-0.2945478364340835,-0.3124083849411981,98,121,0.3900613751195902,0.3924721021737371,4,4,-0.017860548507114604,0.0024107270541469106
123,Riya,Kurung Kumey,Sarli,Arunachal Pradesh,True,27.8776779,93.0467319,-0.274216634608766,-0.2761288251849347,98,120,0.370128058610621,0.305097439838677,4,4,-0.0019121905761687041,-0.065030618771944
124,Sape,Kurung Kumey,Sarli,Arunachal Pradesh,True,27.9549291,93.1321419,-0.2666312224460921,-0.2759391725740843,98,121,0.366155546175109,0.3658749994304445,4,4,-0.009307950127992182,-0.00028054674466448937
125,Sarli,Kurung Kumey,Sarli,Arunachal Pradesh,True,27.9525582,93.163373,-0.2491925847516284,-0.2699685573757717,98,121,0.4261982095535231,0.4459378526766115,4,4,-0.020775972624143296,0.019739643123088402
126,Sate,Kurung Kumey,Sarli,Arunachal Pradesh,True,27.9537376,93.1572444,-0.2594279602919648,-0.2732316584286332,98,121,0.4154765890327717,0.4543673321687789,4,4,-0.013803698136668374,0.03889074313600721
127,Wabia,Kurung Kumey,Sarli,Arunachal Pradesh,True,27.9413919,93.1360402,-0.2729330017174943,-0.2547858035585771,98,121,0.3506975437048823,0.3720396108526204,4,4,0.018147198158917188,0.021342067147738064
128,Walu,Kurung Kumey,Sarli,Arunachal Pradesh,True,27.9413919,93.1360402,-0.2729330017174943,-0.2547858035585771,98,121,0.3506975437048823,0.3720396108526204,4,4,0.018147198158917188,0.021342067147738064
129,Waru,Kurung Kumey,Sarli,Arunachal Pradesh,True,27.8852647,93.0448126,-0.2860828604382245,-0.2559142932524794,98,120,0.3559476067389931,0.3722185084519445,4,4,0.03016856718574512,0.01627090171295137
130,Chanli,Lower Dibang,Hunli-Desali,Arunachal Pradesh,True,28.2923493,96.0296242,-0.2185561591237774,-0.228705563194612,86,83,0.3704739508369809,0.2585227187152977,4,4,-0.010149404070834589,-0.11195123212168323
131,Broxer,Tawang,Jang-Thingbu,Arunachal Pradesh,True,27.622647,91.9631993,-0.185192079159141,-0.2527018439387017,24,30,0.4303194447689586,0.3202222140961223,4,4,-0.06750976477956072,-0.11009723067283633
132,Luguthang,Tawang,Jang-Thingbu,Arunachal Pradesh,True,27.5948234,92.1857466,-0.1763408159053292,-0.1901906140818443,24,29,0.3211934394561327,0.2454524842592386,4,4,-0.013849798176515077,-0.07574095519689411
133,Mago,Tawang,Jang-Thingbu,Arunachal Pradesh,True,27.6883395,92.2081099,-0.2248700436281669,-0.2472000928221422,24,29,0.3468083338936169,0.3161027759313583,4,4,-0.0223300491939753,-0.0307055579622586
134,Namazing,Tawang,Jang-Thingbu,Arunachal Pradesh,True,27.5506261,91.9768197,-0.2095335434183241,-0.2298602278233645,24,30,0.385983743575389,0.3306306021229568,4,4,-0.0203266844050404,-0.0553531414524322
135,Rho,Tawang,Jang-Thingbu,Arunachal Pradesh,True,27.6141065,91.987227,-0.2424392569044748,-0.241946203672398,48,59,0.3554208388961145,0.3437402504875242,4,4,0.0004930532320767955,-0.011680588408590264
136,Kitpi,Tawang,Kitpi,Arunachal Pradesh,True,27.5731189,91.90284,-0.2470146237267277,-0.2442043582337215,24,30,0.7674832500384322,0.8910295632002608,4,4,0.0028102654930061977,0.12354631316182862
137,Kitpi II,Tawang,Kitpi,Arunachal Pradesh,True,27.5731189,91.90284,-0.2470146237267277,-0.2442043582337215,24,30,0.7674832500384322,0.8910295632002608,4,4,0.0028102654930061977,0.12354631316182862
138,Famla,Tawang,Tawang,Arunachal Pradesh,True,27.5612427,91.8523298,-0.2373099942768488,-0.2583949496586039,24,30,0.5054386891382752,0.6432902140477914,4,4,-0.02108495538175509,0.13785152490951624
139,Gyangong Ani Gompa,Tawang,Tawang,Arunachal Pradesh,True,27.6003059,91.8525209,-0.1982061657577514,-0.3025976993875424,24,30,0.4707505576911249,0.3747042411871786,4,4,-0.10439153362979098,-0.0960463165039463
140,Jangda,Tawang,Tawang,Arunachal Pradesh,True,27.5942319,91.9742379,-0.2346466583690067,-0.238259627493154,24,30,0.4276523754236122,0.3817155677362704,4,4,-0.003612969124147297,-0.04593680768734176
141,Mandrelling,Tawang,Tawang,Arunachal Pradesh,True,27.5952914,91.8697249,-0.1111895835320829,-0.1103629463735509,24,30,1.1382530873593395,2.616215016513496,4,4,0.0008266371585319982,1.4779619291541564
142,Sakpret,Tawang,Tawang,Arunachal Pradesh,True,27.57568,91.79901,-0.2462435329384672,-0.2841532916596281,24,30,0.4025028152978634,0.308291103187445,4,4,-0.0379097587211609,-0.0942117121104184
143,Shyro,Tawang,Tawang,Arunachal Pradesh,True,27.5744459,91.9464757,-0.254674460941439,-0.2752112095157553,24,30,0.465676511681425,0.6624443152699545,4,4,-0.02053674857431631,0.19676780358852952
144,Singsore Ani Gompa,Tawang,Tawang,Arunachal Pradesh,True,27.5952914,91.8697249,-0.1111895835320829,-0.1103629463735509,24,30,1.1382530873593395,2.616215016513496,4,4,0.0008266371585319982,1.4779619291541564
145,Tawang Gompa,Tawang,Tawang,Arunachal Pradesh,True,27.5866091,91.8573902,-0.2102368654246078,-0.1937433025322821,24,30,0.6519112744634704,0.7883258945574718,4,4,0.016493562892325675,0.1364146200940014
146,Thongleng,Tawang,Tawang,Arunachal Pradesh,True,27.57294,91.79215,-0.238385536347482,-0.3176967147794408,24,30,0.4080839021270778,0.3319019341414748,4,4,-0.07931117843195878,-0.076181967985603
147,Brokenthang,Tawang,Zemithang-Dudunghar,Arunachal Pradesh,True,27.7352592,91.724121,-0.2472612270766575,-0.2817784949276244,24,30,0.3906411687823597,0.3306777340488842,4,4,-0.0345172678509669,-0.05996343473347554
148,Gorsam,Tawang,Zemithang-Dudunghar,Arunachal Pradesh,True,27.6973252,91.7142454,-0.2033768928861319,-0.2388825054573524,24,30,0.459007236199066,2.25861235607718,4,4,-0.03550561257122051,1.799605119878114
149,Kharman,Tawang,Zemithang-Dudunghar,Arunachal Pradesh,True,27.691851,91.7463062,-0.2079489623030737,-0.2688202097870728,24,30,0.4359535889604213,0.3098797524635424,4,4,-0.06087124748399908,-0.12607383649687892
150,Lumpo,Tawang,Zemithang-Dudunghar,Arunachal Pradesh,True,27.7204821,91.7144005,-0.263471512359136,-0.3012982152007754,24,30,0.4066414937743671,0.4355424926918358,4,4,-0.03782670284163936,0.028900998917468723
151,Maling,Tawang,Zemithang-Dudunghar,Arunachal Pradesh,True,27.6350823,92.0693622,-0.289552423367962,-0.2807254313238385,48,59,0.3314643618391457,0.2905233875746716,4,4,0.008826992044123516,-0.04094097426447407
152,Muktur,Tawang,Zemithang-Dudunghar,Arunachal Pradesh,True,27.5800562,91.6627629,-0.2426375560023411,-0.2597698999790633,24,30,0.43266721812379,0.3469593091021679,4,4,-0.017132343976722197,-0.08570790902162212
153,Ramyang,Tawang,Zemithang-Dudunghar,Arunachal Pradesh,True,27.514701,91.6549664,-0.222300355852108,-0.2738575323766516,24,30,0.4197701747307863,0.2995123323971915,4,4,-0.05155717652454361,-0.12025784233359482
154,Shakti,Tawang,Zemithang-Dudunghar,Arunachal Pradesh,True,27.61139,91.71387,-0.2575184746674169,-0.2626618180609451,24,30,0.3880957657417369,0.2780150393302031,4,4,-0.005143343393528177,-0.11008072641153377
155,Shoktsen,Tawang,Zemithang-Dudunghar,Arunachal Pradesh,True,27.7416556,91.7318533,-0.2709716419490574,-0.26580456922747,24,30,0.3772250004609426,0.3194972159465154,4,4,0.005167072721587396,-0.05772778451442717
156,Sirdi,Tawang,Zemithang-Dudunghar,Arunachal Pradesh,True,27.6466524,91.7230296,-0.2256970927509111,-0.2502320400332377,24,30,0.3810212085954845,0.3041517878217357,4,4,-0.02453494728232658,-0.07686942077374881
157,Bishing,Upper Siang,Singa-Gelling,Arunachal Pradesh,True,29.1107736,95.0268102,-0.3099695296338258,-0.2502253155535534,25,31,0.3785300560975925,0.2564114711531552,4,4,0.05974421408027242,-0.12211858494443728
158,Bona,Upper Siang,Singa-Gelling,Arunachal Pradesh,True,29.0974164,94.9475348,-0.3281241430803523,-0.3048509864300485,25,31,0.3705430055794931,0.2997216138056384,4,4,0.023273156650303828,-0.07082139177385471
159,Mankota,Upper Siang,Singa-Gelling,Arunachal Pradesh,True,28.8878329,95.0759463,-0.2790651157890152,-0.2704051839147016,104,123,0.2101929600223464,0.3016135374071613,4,4,0.008659931874313631,0.0914205773848149
160,Mayum,Upper Siang,Singa-Gelling,Arunachal Pradesh,True,29.0924208,94.9597907,-0.3012780907445399,-0.2955827963367998,25,31,0.2898435756220644,0.2848161393868543,4,4,0.005695294407740081,-0.005027436235210125
161,Tashi Gaon,Upper Siang,Singa-Gelling,Arunachal Pradesh,True,28.8743385,95.1028336,-0.3014288711551826,-0.3080268451683291,104,123,0.1120731033734046,0.1889536823811275,4,4,-0.006597974013146546,0.0768805790077229
162,Jido,Upper Siang,Tuting,Arunachal Pradesh,True,28.9820594,94.904882,-0.2299745521624265,-0.2093119374577437,25,31,0.3402375785356068,0.5107872882271339,4,4,0.02066261470468278,0.1705497096915271
163,Lali,Upper Siang,Tuting,Arunachal Pradesh,True,29.0003932,94.8912175,-0.1872954124346116,-0.1767656093399783,25,31,0.3625192072009413,0.4764654273913538,4,4,0.010529803094633278,0.1139462201904125
164,Ngaming,Upper Siang,Tuting,Arunachal Pradesh,True,28.9686342,94.9381419,-0.2521236393223474,-0.2228525638544452,25,31,0.237024466771305,0.2615405986452262,4,4,0.02927107546790217,0.02451613187392121
165,Nyering,Upper Siang,Tuting,Arunachal Pradesh,True,28.9360701,95.0104597,-0.3206596731152364,-0.2919808416940024,26,31,0.1855833273960484,0.218999999049637,4,4,0.028678831421234008,0.03341667165358858
166,Pango,Upper Siang,Tuting,Arunachal Pradesh,True,28.8870297,94.7578559,-0.2673373841756246,-0.2184037746696158,52,61,0.4220027501111502,0.2102884538226074,4,4,0.04893360950600878,-0.21171429628854277
167,Pekong,Upper Siang,Tuting,Arunachal Pradesh,True,28.9878787,94.8919255,-0.1826353243500216,-0.1714506773974183,25,31,0.3113276014174697,0.7041823590409729,4,4,0.011184646952603322,0.39285475762350325
168,Pekong,Upper Siang,Tuting,Arunachal Pradesh,True,28.9878787,94.8919255,-0.1826353243500216,-0.1714506773974183,25,31,0.3113276014174697,0.7041823590409729,4,4,0.011184646952603322,0.39285475762350325
169,Pokbir,Upper Siang,Tuting,Arunachal Pradesh,True,28.963981,94.9375517,-0.2381900440281727,-0.2176772010343884,25,31,0.1984350912608985,0.2747167189522545,4,4,0.020512842993784308,0.07628162769135602
170,Rishing,Upper Siang,Tuting,Arunachal Pradesh,True,28.9984023,94.8852907,-0.1591169550986722,-0.1494250022038095,25,31,0.3043103490575933,0.4818159203905947,4,4,0.009691952894862715,0.17750557133300138
171,Tenggo,Upper Siang,Tuting,Arunachal Pradesh,True,29.0668244,94.478654,-0.264907054654695,-0.301767363193778,25,31,0.4186147929685269,0.2291473418178148,4,4,-0.03686030853908301,-0.1894674511507121
172,Dadu,Upper Subansiri,Limeking,Arunachal Pradesh,True,28.3625828,93.5395735,-0.2441969553929839,-0.2215951590384405,25,30,0.3846961369501293,0.1403176784762361,4,4,0.022601796354543402,-0.24437845847389317
173,Gumsing,Upper Subansiri,Limeking,Arunachal Pradesh,True,28.4321817,93.2172532,-0.2955743480612522,-0.3003399760917148,49,60,0.3683591099075191,0.2461049774733696,4,4,-0.004765628030462599,-0.12225413243414948
174,Lingbing,Upper Subansiri,Limeking,Arunachal Pradesh,True,28.4367283,93.2151175,-0.2928582995310144,-0.283833973909853,49,60,0.3932008811048588,0.2954359909490771,4,4,0.0090243256211614,-0.09776489015578171
175,Redding,Upper Subansiri,Limeking,Arunachal Pradesh,True,28.4851077,93.4621565,-0.2590413442412375,-0.3039979376511564,49,61,0.3899696068539804,0.2817762392001916,4,4,-0.04495659340991892,-0.10819336765378879
176,Redding Camp,Upper Subansiri,Limeking,Arunachal Pradesh,True,28.4851077,93.4621565,-0.2590413442412375,-0.3039979376511564,49,61,0.3899696068539804,0.2817762392001916,4,4,-0.04495659340991892,-0.10819336765378879
177,Taying,Upper Subansiri,Limeking,Arunachal Pradesh,True,28.4321817,93.2172532,-0.2955743480612522,-0.3003399760917148,49,60,0.3683591099075191,0.2461049774733696,4,4,-0.004765628030462599,-0.12225413243414948
178,Yaja,Upper Subansiri,Limeking,Arunachal Pradesh,True,28.4354329,93.2468461,-0.2622736517182615,-0.2889094837903238,49,60,0.4048773705161933,0.2808500577009375,4,4,-0.02663583207206227,-0.12402731281525581
179,Chokar,Upper Subansiri,Nacho,Arunachal Pradesh,True,28.4279157,93.8094041,-0.2998144837719811,-0.2512787410536144,25,30,0.3750000028146638,0.1855027779108947,4,4,0.04853574271836669,-0.18949722490376908
180,Jerigaon,West Kameng,Nafra,Arunachal Pradesh,True,27.3403204,92.4726477,-0.1920443106336286,-0.2242025056101957,24,29,0.4558677555594061,0.5429743304183441,4,4,-0.032158194976567106,0.08710657485893797
181,Khellong,West Kameng,Nafra,Arunachal Pradesh,True,27.0133852,92.4145185,-0.3024517662834348,-0.2676925113100439,24,30,0.309070552416638,0.3807614830146311,4,4,0.034759254973390885,0.07169093059799309
182,Gatam,Kra daadi,Pipsorang,Arunachal Pradesh,True,28.0979458,93.6001405,-0.2957266492807441,-0.2762334077023996,25,30,0.3726039296790456,0.2791713436332981,4,4,0.019493241578344478,-0.0934325860457475
183,Habak,Kra daadi,Pipsorang,Arunachal Pradesh,True,28.1084846,93.5827385,-0.3082946397972654,-0.2729389570972674,25,30,0.3241340743762821,0.3073743024684864,4,4,0.035355682699998,-0.016759771907795706
184,Hapuk (I),Kra daadi,Pipsorang,Arunachal Pradesh,True,28.0967863,93.5839299,-0.2918609403879261,-0.2976461038308873,25,30,0.3507835331132474,0.2770603135849739,4,4,-0.005785163442961205,-0.07372321952827349
185,Kokso,Kra daadi,Pipsorang,Arunachal Pradesh,True,28.0838152,93.6115937,-0.2823251420276094,-0.264353455720907,25,30,0.2891816623232363,0.292033184499923,4,4,0.017971686306702372,0.002851522176686716
186,Richik,Kra daadi,Pipsorang,Arunachal Pradesh,True,28.064816,93.6543383,-0.2708229325709395,-0.2303892038940233,25,30,0.3556874324510126,0.2929012306143271,4,4,0.04043372867691619,-0.06278620183668548
187,Chungthang,North,Chungthang,Sikkim,True,27.604236,88.6465196,-0.1562212404581437,-0.1480852306478738,24,31,0.6308510039733456,1.2165513032980793,4,4,0.008136009810269906,0.5857002993247337
188,Tung,North,Chungthang,Sikkim,True,27.5475,88.6493,-0.1841731370634743,-0.2185285302745676,24,31,0.3522742477348417,0.2935869548233058,4,4,-0.034355393211093294,-0.05868729291153585
189,Chawang,North,Kabi Tingda,Sikkim,True,27.4415,88.5992,-0.23190962353755,-0.2379542113649093,24,31,0.4446871492343932,0.288821878451371,4,4,-0.006044587827359282,-0.1558652707830222
190,Labi,North,Kabi Tingda,Sikkim,True,27.4373,88.6584,-0.1627508314966589,-0.2361062177529526,24,31,0.3786971040385338,0.2897522269617475,4,4,-0.0733553862562937,-0.08894487707678628
191,Paney-Phensong,North,Kabi Tingda,Sikkim,True,27.4340487,88.6127695,-0.2001843944461213,-0.2302229560412677,24,31,0.4371607333123352,0.3232953249745162,4,4,-0.030038561595146396,-0.113865408337819
192,Phamtam,North,Kabi Tingda,Sikkim,True,27.4557,88.61,-0.2147861873448862,-0.2213937221508176,24,31,0.4824101111527239,0.2882387671912654,4,4,-0.006607534805931403,-0.19417134396145852
193,Phodong,North,Kabi Tingda,Sikkim,True,27.4130306,88.5838702,-0.2160101280792248,-0.2590996844539514,24,31,0.5310151700362045,0.6688695272055734,4,4,-0.043089556374726584,0.1378543571693689
194,Ramthang,North,Kabi Tingda,Sikkim,True,27.4039854,88.550947,-0.2141105627566323,-0.237545537297482,24,31,0.5081123074276992,0.3072291167608502,4,4,-0.023434974540849723,-0.200883190666849
195,Rongong,North,Kabi Tingda,Sikkim,True,27.4092,88.5635,-0.2448533087141399,-0.2658987353486089,24,31,0.4955133935436605,0.3035770142949852,4,4,-0.02104542663446901,-0.1919363792486753
196,Tangyek,North,Kabi Tingda,Sikkim,True,27.4207,88.527,-0.2019219901943723,-0.2123040183880351,24,31,0.4249437559308029,0.3687795401960443,4,4,-0.010382028193662796,-0.056164215734758605
197,Tingchim,North,Kabi Tingda,Sikkim,True,27.4607586,88.5277316,-0.2193765201988484,-0.212038309706238,24,31,0.4896380370848642,0.416335567413891,4,4,0.007338210492610409,-0.0733024696709732
198,Tingda,North,Kabi Tingda,Sikkim,True,27.3957,88.6272,-0.151364883540561,-0.2339227468527559,24,31,0.5061284813135031,0.3367290437554514,4,4,-0.08255786331219492,-0.1693994375580517
199,Tumlong,North,Kabi Tingda,Sikkim,True,27.4198712,88.5898311,-0.218199313490283,-0.260799764863902,24,31,0.4772160297844617,0.3374972149298291,4,4,-0.04260045137361901,-0.1397188148546326
200,Lachen,North,Lachen,Sikkim,True,27.7305455,88.5469054,-0.1531803731773421,-0.2488445230021299,24,31,0.5748744416715843,0.3793191960513858,4,4,-0.0956641498247878,-0.1955552456201985
201,Lachung,North,Lachung,Sikkim,True,27.7794,88.7152648,-0.1235716275312296,-0.316829477582814,24,31,0.4371599673959058,0.2741694481609391,4,4,-0.19325785005158438,-0.1629905192349667
202,Barfok,North,Passingdang,Sikkim,True,27.4977,88.491,-0.2450196417148689,-0.2619555101364135,24,31,0.4505300491440052,0.2372023793710332,4,4,-0.016935868421544598,-0.213327669772972
203,Gor,North,Passingdang,Sikkim,True,27.4302826,88.4984203,-0.2238296663641864,-0.2221188008106836,24,31,0.3847827294811977,0.2961399582452214,4,4,0.001710865553502805,-0.0886427712359763
204,Hee-Gyathang,North,Passingdang,Sikkim,True,27.4816,88.4991,-0.2262419344833462,-0.2310918416361116,24,31,0.4810251492028795,0.3255251434262238,4,4,-0.004849907152765398,-0.15550000577665568
205,Lingdem,North,Passingdang,Sikkim,True,27.5494817,88.4569319,-0.1942141994596004,-0.2263338709508971,24,31,0.3334882375841578,0.2748852105850869,4,4,-0.032119671491296714,-0.058603026999070884
206,Lingdong,North,Passingdang,Sikkim,True,27.5073091,88.5194632,-0.2287223590441839,-0.2449311617207275,24,31,0.4314475077000483,0.3664446953457043,4,4,-0.01620880267654362,-0.06500281235434402
207,Lingthem,North,Passingdang,Sikkim,True,27.5224732,88.5014686,-0.2085864904021359,-0.2472342976994474,24,31,0.4570315969649609,0.3188826124568555,4,4,-0.038647807297311515,-0.13814898450810537
208,Lingzah-Tolung,North,Passingdang,Sikkim,True,27.571,88.4466,-0.1721754636606008,-0.1583435340717593,24,31,0.4133351867921344,0.2830660347139399,4,4,0.013831929588841496,-0.1302691520781945
209,Lum,North,Passingdang,Sikkim,True,27.394,88.48,-0.2545870746368931,-0.251865411575625,24,31,0.3942617449984454,0.2872315373863416,4,4,0.0027216630612681425,-0.1070302076121038
210,Namok,North,Passingdang,Sikkim,True,27.4504654,88.5375829,-0.2069565917844956,-0.2331782946071097,24,31,0.3841957250783897,0.3576631135358585,4,4,-0.0262217028226141,-0.026532611542531226
211,Sakyong-Pentong,North,Passingdang,Sikkim,True,27.5797,88.4049,-0.1695966937024533,-0.2488140021637035,24,31,0.3890334421139455,0.2453996632205926,4,4,-0.07921730846125019,-0.14363377889335294
212,Salim Pakel,North,Passingdang,Sikkim,True,27.5379,88.5518,-0.1739420660763628,-0.2639275988316242,24,31,0.4606416624784469,0.3351638817787171,4,4,-0.08998553275526139,-0.1254777806997298
213,Sangtok,North,Passingdang,Sikkim,True,27.4091,88.504,-0.2302362051215175,-0.2440962616957908,24,31,0.3968672612922935,0.2952306081024413,4,4,-0.013860056574273305,-0.10163665318985221
214,Sheyam,North,Passingdang,Sikkim,True,27.4367,88.528,-0.2015742274625935,-0.2186421593968359,24,31,0.4166648125182317,0.3253184342517533,4,4,-0.017067931934242386,-0.0913463782664784
215,Shipgyer,North,Passingdang,Sikkim,True,27.5544461,88.6336147,-0.2104321201699476,-0.270401071495212,24,31,0.4249575707842321,0.295673068191401,4,4,-0.059968951325264364,-0.12928450259283109
216,Tingbong,North,Passingdang,Sikkim,True,27.5524,88.4984,-0.2196588998672562,-0.2582526291453725,24,31,0.4522830836300854,0.2945439254614349,4,4,-0.0385937292781163,-0.15773915816865053
217,Zimchung,North,Passingdang,Sikkim,True,27.4903,88.5321,-0.200192623932663,-0.2124664197324079,24,31,0.4851290734127314,0.483145340056264,4,4,-0.012273795799744913,-0.0019837333564673987
218,Bampa,Chamoli,Joshimath,Uttarakhand,True,30.7436664,79.8297153,-0.040558200045992,-0.0383544059697151,24,30,0.4466109949902727,0.5164439601759458,4,4,0.0022037940762768965,0.06983296518567317
219,Gamsali,Chamoli,Joshimath,Uttarakhand,True,30.7559986,79.8261873,0.0045863794015068,0.0236688771425741,24,30,0.4173837816070866,0.6271081220459293,4,4,0.0190824977410673,0.20972434043884264
220,Gurguti,Chamoli,Joshimath,Uttarakhand,True,30.7738,79.8758,0.0714586266637463,0.0453570916616624,24,30,0.4239824927805288,0.4416520836838487,4,4,-0.026101535002083905,0.017669590903319876
221,Joshimath,Chamoli,Joshimath,Uttarakhand,True,30.5555752,79.5612607,-0.0887682203036204,-0.0983583779642883,24,29,3.650337121247474,9.61591963577682,4,4,-0.009590157660667897,5.965582514529346
222,Kailashpur,Chamoli,Joshimath,Uttarakhand,True,30.7148,79.8639,0.0362449545063189,0.0457535134593475,48,60,0.3858305930829884,0.4977439737699011,4,4,0.0095085589530286,0.1119133806869127
223,Mahargaon,Chamoli,Joshimath,Uttarakhand,True,30.4061118,79.4205814,-0.2099192022220597,-0.2055082929885006,24,29,0.7889836207765047,1.3321202680061426,4,4,0.004410909233559107,0.5431366472296378
224,Malari,Chamoli,Joshimath,Uttarakhand,True,30.6845508,79.8893688,-0.0353022784155901,-0.0154357927255003,48,60,0.4313864679641079,0.7274836150189155,4,4,0.0198664856900898,0.29609714705480755
225,Mana,Chamoli,Joshimath,Uttarakhand,True,30.9671228,79.4109692,0.0428307785372918,0.112834650120594,24,29,0.3644542974489991,0.4969408665933917,4,4,0.07000387158330221,0.1324865691443926
226,Bilju,Pithoragarh,Munsyari,Uttarakhand,True,30.3949398,80.1659059,-0.0509540717147427,-0.0466619641384146,24,29,0.3729972768736923,0.5044755442958812,4,4,0.0042921075763281,0.13147826742218888
227,Burphu,Pithoragarh,Munsyari,Uttarakhand,True,30.3666548,80.1842308,-0.1274855040592835,-0.0993067907804323,24,29,0.363057080954804,0.4590532400867156,4,4,0.0281787132788512,0.09599615913191162
228,Martoli,Pithoragarh,Munsyari,Uttarakhand,True,30.3482498,80.1931552,-0.1079288478943565,-0.0796089315303623,24,29,0.3521522428485414,0.449457833010944,4,4,0.028319916363994196,0.09730559016240259
229,Rilkot,Pithoragarh,Munsyari,Uttarakhand,True,30.3104468,80.2080315,-0.1355870103652344,-0.1653894493113268,24,29,0.3494602001415345,0.4765948789070321,4,4,-0.029802438946092386,0.1271346787654976
230,Tola,Pithoragarh,Munsyari,Uttarakhand,True,30.3356863,80.2121168,-0.1924183754787415,-0.1597774834468472,24,29,0.3532472845652829,0.4128994565619074,4,4,0.0326408920318943,0.05965217199662448
231,Baling,Pithoragarh,Dharchula or Kanalichhina (unresolved),Uttarakhand,True,30.2092254,80.5479905,-0.2991348105396518,-0.2791062694879366,24,29,0.376882443674724,0.4988867814530531,4,4,0.0200285410517152,0.12200433777832909
232,Dar,Pithoragarh,Dharchula or Kanalichhina (unresolved),Uttarakhand,True,30.069216,80.602947,-0.2271106589093042,-0.2406701263687057,24,31,0.3673076917836953,0.4001043890858745,4,4,-0.01355946745940148,0.032796697302179156
233,Dugtu,Pithoragarh,Dharchula or Kanalichhina (unresolved),Uttarakhand,True,30.21,80.5679,-0.1632325889021531,-0.1659307337402583,24,29,0.323649837438152,0.4381037383584631,4,4,-0.0026981448381052098,0.1144539009203111
234,Garbyang,Pithoragarh,Dharchula or Kanalichhina (unresolved),Uttarakhand,True,30.1251387,80.8575277,-0.1532000654496751,-0.1651867324769372,49,59,0.35387132530514,0.4628571324546048,4,4,-0.011986667027262088,0.10898580714946482
235,Gunji,Pithoragarh,Dharchula or Kanalichhina (unresolved),Uttarakhand,True,30.1865763,80.8508108,-0.1180479621401545,-0.1091872606291237,49,58,0.34366923244211,0.4816976993916982,4,4,0.0088607015110308,0.1380284669495882
236,Kuti,Pithoragarh,Dharchula or Kanalichhina (unresolved),Uttarakhand,True,30.3078792,80.7599224,-0.098640776351316,-0.0951920547907884,24,29,0.3790512491858512,0.5965648820642037,4,4,0.0034487215605275984,0.21751363287835246
237,Navi,Pithoragarh,Dharchula or Kanalichhina (unresolved),Uttarakhand,True,30.2049725,80.8373063,-0.0862193121751693,-0.0539836783360345,24,36,0.3406875660054886,0.493712869414402,4,4,0.0322356338391348,0.1530253034089134
238,Rongkong (Raung Kong),Pithoragarh,Dharchula or Kanalichhina (unresolved),Uttarakhand,True,30.2033451,80.8316381,-0.1789569355722637,-0.147244077956554,24,31,0.3122464205162002,0.4815628467150271,4,4,0.03171285761570969,0.16931642619882686
239,Sela,Pithoragarh,Dharchula or Kanalichhina (unresolved),Uttarakhand,True,30.1472581,80.6056591,-0.2321279838945283,-0.2190905514601642,24,31,0.3572777134461408,0.4952112952846335,4,4,0.013037432434364088,0.1379335818384927
240,Tidang,Pithoragarh,Dharchula or Kanalichhina (unresolved),Uttarakhand,True,30.246,80.5487,-0.2334181806040653,-0.2130889087131668,24,29,0.376171269502429,0.4319033099472192,4,4,0.020329271890898504,0.05573204044479019
241,Amali,Pithoragarh,Dharchula or Kanalichhina (unresolved),Uttarakhand,True,29.7039,80.3278,-0.232366989912705,-0.2291055026873583,24,29,0.339110255924635,0.3902674695745306,4,4,0.003261487225346693,0.051157213649895616
242,Bagori,Uttarkashi,Bhatwari,Uttarakhand,True,30.7702443,78.4746317,-0.2392111328647426,-0.1880100800312073,44,53,0.4264192865315908,0.5492443047455821,4,4,0.05120105283353529,0.12282501821399128
243,Dharali,Uttarkashi,Bhatwari,Uttarakhand,True,31.0408468,78.7815312,-0.1693724982944316,-0.1259267278232468,48,60,0.502179085083121,1.7718446798694945,4,4,0.04344577047118481,1.2696655947863733
244,Harshil,Uttarkashi,Bhatwari,Uttarakhand,True,31.0350501,78.7572289,-0.1748603772100329,-0.1604280614866765,48,60,0.5368971869878799,1.0230005526568329,4,4,0.014432315723356404,0.48610336566895296
245,Jadung,Uttarkashi,Bhatwari,Uttarakhand,True,31.1648,79.0397,0.0521209002310521,0.055900737828575,48,60,0.3517768843840526,0.415932792264928,4,4,0.0037798375975229004,0.06415590788087544
246,Jaspur,Uttarkashi,Bhatwari,Uttarakhand,True,30.727214,78.4636435,-0.2393858587999954,-0.2558427058892374,44,53,0.9304107352520002,1.5944769916503088,4,4,-0.016456847089242,0.6640662563983085
