village_id,village,district,block,state,is_core_sample,latitude,longitude,ndbi_2021,ndbi_n_2021,lights_2021,lights_n_2021,ndbi_2023,ndbi_n_2023,lights_2023,lights_n_2023,ndbi_2025,ndbi_n_2025,lights_2025,lights_n_2025
102,Pachang,Kurung Kumey,Parsi-Parlo,Arunachal Pradesh,True,28.0250521,93.4720132,-0.18026620339094643,146,0.3208926593236318,12,-0.2447580255711345,146,0.27303299546506965,12,-0.20955854931085513,169,0.32692065112317625,12
103,Pado I,Kurung Kumey,Parsi-Parlo,Arunachal Pradesh,True,27.9756026,93.5757879,-0.21189853450276408,146,0.3005363159339522,12,-0.24765218303318115,146,0.2893370585401631,12,-0.2827664417527566,169,0.2747169411049209,12
104,Pagam,Kurung Kumey,Parsi-Parlo,Arunachal Pradesh,True,28.049312,93.4584998,-0.25280182199393864,73,0.3088821297851057,12,-0.24635947489523513,73,0.2368756892108127,12,-0.2611597433915699,84,0.3258904223613318,12
105,Pape,Kurung Kumey,Parsi-Parlo,Arunachal Pradesh,True,28.0129617,93.4902587,-0.23174739490247828,146,0.3071365087860564,12,-0.2603582979337626,146,0.27870975836664935,12,-0.2613654953867824,169,0.3457722899717972,12
106,Pariang,Kurung Kumey,Parsi-Parlo,Arunachal Pradesh,True,28.0328165,93.4803814,-0.25801185130120863,73,0.2957865654686351,12,-0.23944629563398415,73,0.2361971547975551,12,-0.2706869338910224,84,0.28718013246987933,12
107,Passik,Kurung Kumey,Parsi-Parlo,Arunachal Pradesh,True,28.0360017,93.4705453,-0.2493826427100238,73,0.29979212621936285,12,-0.24776570871248496,73,0.2588660015593924,12,-0.25353687153854004,84,0.32715478413354576,12
108,Pilop,Kurung Kumey,Parsi-Parlo,Arunachal Pradesh,True,28.004125,93.5674707,-0.2169319129815919,146,0.28967948160155327,12,-0.24267215772034098,146,0.25277620864130246,12,-0.23160701104270223,169,0.3011378189085296,12
109,Rashik,Kurung Kumey,Parsi-Parlo,Arunachal Pradesh,True,28.0080613,93.5508476,-0.2793682876093235,146,0.3067108720675548,12,-0.2799051288138203,146,0.30727614879473614,12,-0.28443128801284717,169,0.30022761488068456,12
110,Yarba-I,Kurung Kumey,Parsi-Parlo,Arunachal Pradesh,True,27.96349,93.5654022,-0.2529202723626489,146,0.2971216324357891,12,-0.2705396142521071,146,0.3462320090924387,12,-0.28790541947136666,169,0.2825627537198769,12
111,Bala,Kurung Kumey,Sarli,Arunachal Pradesh,True,27.9431025,93.1252507,-0.3038442142329148,292,0.31243788930810207,12,-0.2622220225540069,286,0.3627632595142878,12,-0.29613371079516887,341,0.2988246164644123,12
112,Chaching,Kurung Kumey,Sarli,Arunachal Pradesh,True,27.9375989,93.2339474,-0.29287061945597004,292,0.3491038445160288,12,-0.2398656359494772,286,0.3092424289019832,12,-0.31586768364000506,341,0.29206301271915436,12
113,Chulu,Kurung Kumey,Sarli,Arunachal Pradesh,True,27.8792111,93.0545229,-0.27881646899437484,292,0.2586422490326069,12,-0.2747827119185858,286,0.35809655621498987,12,-0.28173313493826835,341,0.29759804089114344,12
114,Gane,Kurung Kumey,Sarli,Arunachal Pradesh,True,27.9643147,93.0391329,-0.232744480979646,584,0.29600675358815187,12,-0.2495633256188599,572,0.384830325473146,12,-0.2704806204412776,677,0.23434945290616985,12
115,Haraiho,Kurung Kumey,Sarli,Arunachal Pradesh,True,27.9804475,93.1383943,-0.30403241589778424,292,0.3006703960162967,12,-0.23250234309183562,286,0.40000371942973006,12,-0.31654252432616575,341,0.27807541546208897,12
116,Kapu,Kurung Kumey,Sarli,Arunachal Pradesh,True,27.8879985,93.075251,-0.21257331038546676,292,0.2839277691696953,12,-0.2325760229372405,286,0.3468187754725555,12,-0.2486920223188065,341,0.30316815788107787,12
