village_id,village,district,block,state,is_core_sample,latitude,longitude,distance_to_border_km,village_source,district_verified,ndbi_before,ndbi_after,ndbi_before_image_count,ndbi_after_image_count,lights_before,lights_after,lights_before_image_count,lights_after_image_count
95,Ahunli,Dibang Valley,Unknown,Arunachal Pradesh,True,28.8140704,95.9419262,28.44828524069856,control (non-VVP),True,-0.14054718957691925,-0.18315681820427737,588,684,0.3293031177350453,0.24542124066706542,12,12
96,Angulin,Dibang Valley,Unknown,Arunachal Pradesh,True,28.9748478,95.8112262,28.49318519693004,control (non-VVP),True,-0.12978215583587493,-0.16439327328270753,147,169,0.3340474913906119,0.2575791435534728,12,12
97,Makuni,Dibang Valley,Unknown,Arunachal Pradesh,True,28.8221427,95.9310087,28.9594463116276,control (non-VVP),True,-0.20552871227950398,-0.23790894451811267,588,684,0.30893191002836123,0.22023942819080503,12,12
98,Etabe,Dibang Valley,Unknown,Arunachal Pradesh,True,28.8079186,95.9351971,29.358010050916832,control (non-VVP),True,-0.16511643026957745,-0.1938386936415069,588,684,0.3363723904058354,0.29204254119571943,12,12
99,Baro,Dibang Valley,Unknown,Arunachal Pradesh,True,28.7934003,95.9284162,30.75864356991968,control (non-VVP),True,-0.20422168884025954,-0.23055381254527416,294,342,0.3705844385302173,0.3288716787587752,12,12
100,Apanli,Dibang Valley,Unknown,Arunachal Pradesh,True,28.6700204,96.1056557,31.29422934107572,control (non-VVP),True,-0.23522478030545615,-0.22753178271525656,294,340,0.3115134519512343,5.969435778567608,12,12
101,Larango,Dibang Valley,Unknown,Arunachal Pradesh,True,28.7880718,95.918821,31.86607740091618,control (non-VVP),True,-0.13070238210679155,-0.1735600682071001,147,170,0.39983167770682587,0.32881253635383334,12,12
102,Amuli,Dibang Valley,Unknown,Arunachal Pradesh,True,28.7875753,95.9141519,32.28166853802251,control (non-VVP),True,-0.11535584142067827,-0.17048400605637898,147,170,0.43633846573048035,0.3617289964646528,12,12
103,Brango,Dibang Valley,Unknown,Arunachal Pradesh,True,28.9405604,95.8173923,32.29183869008044,control (non-VVP),True,-0.12156242296355856,-0.15253009654086946,148,170,0.2821249958872795,0.24068611130118367,12,12
104,Akunli,Dibang Valley,Unknown,Arunachal Pradesh,True,28.8111887,95.8962517,32.5355921450053,control (non-VVP),True,-0.10240141056585131,-0.09689817735235146,294,340,3.5068791919357176,0.8144386378945886,12,12
105,Karu,Dibang Valley,Unknown,Arunachal Pradesh,True,28.8049354,95.8992688,32.587821958149284,control (non-VVP),True,-0.052995929526990296,-0.07693848392618358,294,340,1.2788977740488392,0.9069199846310763,12,12
106,Tanga II,Dibang Valley,Unknown,Arunachal Pradesh,True,28.8136293,95.893295,32.67631994699575,control (non-VVP),True,-0.113902790077079,-0.12467102627109374,294,340,4.6961099115093194,0.47718657058688385,12,12
107,Akhunli,Dibang Valley,Unknown,Arunachal Pradesh,True,28.6685127,96.059513,32.993165287526374,control (non-VVP),True,-0.27684459556012764,-0.2846206542682334,294,342,0.3180868290118035,0.3123960661934175,12,12
108,Maro,Dibang Valley,Unknown,Arunachal Pradesh,True,28.8314281,95.8735957,33.65500502664909,control (non-VVP),True,-0.136346897872535,-0.1717091970282609,294,340,0.3038986435509671,0.21577936235884804,12,12
109,Tapo,Dibang Valley,Unknown,Arunachal Pradesh,True,28.8150846,95.8784431,33.92158477451002,control (non-VVP),True,-0.2704834073472274,-0.29022011694993505,294,340,3.903708321295425,0.24483314953228033,12,12
110,Amboli,Dibang Valley,Unknown,Arunachal Pradesh,True,28.7782095,95.9006268,33.951810510469485,control (non-VVP),True,-0.20351054832238952,-0.22851273173424844,147,170,0.33763153262222567,0.24641832038266764,12,12
111,Charkilo,Dibang Valley,Unknown,Arunachal Pradesh,True,28.8156575,95.8773093,33.996313730005284,control (non-VVP),True,-0.2757735562077415,-0.2915166987821979,294,340,3.351836295247209,0.23424183873191262,12,12
112,Maroli,Dibang Valley,Unknown,Arunachal Pradesh,True,28.8551403,95.8604802,34.02008814842359,control (non-VVP),True,-0.2126495431460316,-0.2364673108288904,296,340,0.2793419642562645,0.2287600958957808,12,12
113,Angulin,Dibang Valley,Unknown,Arunachal Pradesh,True,28.7972034,95.8857247,34.1570920023645,control (non-VVP),True,-0.11527090239280006,-0.13176553750082376,147,170,0.9514952379353631,0.7493087636558922,12,12
114,Athunli,Dibang Valley,Unknown,Arunachal Pradesh,True,28.6575175,96.0218393,35.703524383599735,control (non-VVP),True,-0.21596962019236735,-0.1661991999962191,294,342,0.30204880616282886,0.21818508443252813,12,12
115,Anose,Dibang Valley,Unknown,Arunachal Pradesh,True,28.6322763,96.0147489,35.94683270524162,control (non-VVP),True,-0.32604066365015555,-0.3405427423264198,294,342,0.32504346841051096,0.24095356950616997,12,12
116,恰帕,Dibang Valley,Unknown,Arunachal Pradesh,True,28.6587596,96.0107761,36.10892685686056,control (non-VVP),True,-0.25467388197512714,-0.2280376840245168,294,342,0.3073198947500675,0.22961926161575427,12,12
117,Ilupu,Dibang Valley,Unknown,Arunachal Pradesh,True,28.7766747,95.8707591,36.53752328568139,control (non-VVP),True,-0.15178168786078944,-0.18555188394772237,147,170,0.7953340724227408,0.2262150034859092,12,12
118,Alombro,Dibang Valley,Unknown,Arunachal Pradesh,True,28.8912928,95.8139536,37.44827678081757,control (non-VVP),True,-0.1914783422490405,-0.1663128270250866,296,340,0.3009465460256904,0.20333797005077783,12,12
119,岷东,Dibang Valley,Unknown,Arunachal Pradesh,True,28.7733786,95.8573956,37.85177130688197,control (non-VVP),True,-0.18506019808027963,-0.21549590296840096,147,170,0.3017251894392962,0.20710516623828717,12,12
120,昂里,Dibang Valley,Unknown,Arunachal Pradesh,True,28.6444365,95.9929441,38.360632618269065,control (non-VVP),True,-0.26736047032902066,-0.2805605948500147,294,342,0.31502110757229085,0.23461545890582816,12,12
121,Aruko,Dibang Valley,Unknown,Arunachal Pradesh,True,28.6365123,96.0073067,38.42709422070483,control (non-VVP),True,-0.30768850533889147,-0.3194765579288555,294,342,0.2989640883648593,0.25380019240945745,12,12
122,阿米里,Dibang Valley,Unknown,Arunachal Pradesh,True,28.3999197,95.9040857,39.043917134710846,control (non-VVP),True,-0.13161114108401323,-0.13230576822466356,146,169,0.32731814932233166,0.23953974897333152,12,12
123,Ashambra,Dibang Valley,Unknown,Arunachal Pradesh,True,28.4083935,95.8960457,39.78552162439113,control (non-VVP),True,-0.1157289186672988,-0.14953829235087202,146,169,0.2812303798482022,0.24210575610532892,12,12
124,Immli,Dibang Valley,Unknown,Arunachal Pradesh,True,28.7250516,95.8683257,39.89816301809222,control (non-VVP),True,-0.1991160350658673,-0.19751445919958913,147,169,0.46717058641112275,0.2458827879200591,12,12
125,Koronli,Dibang Valley,Unknown,Arunachal Pradesh,True,28.4146922,95.8929454,40.07023852433401,control (non-VVP),True,-0.08727750512922326,-0.14308658286629433,146,169,0.31353495960494926,0.22827598879260574,12,12
