village_id,village,district,block,state,is_core_sample,latitude,longitude,distance_to_border_km,village_source,district_verified,vv_before,vh_before,vv_after,vh_after,sar_before_image_count,sar_after_image_count
52,Nenuliang,Anjaw,Unknown,Arunachal Pradesh,True,28.0695914,96.5025516,36.47740878026867,control (non-VVP),True,-12.034337902082585,-18.705950862845775,-12.261765488133285,-19.227129850787914,30,40
53,Khupa Township,Anjaw,Unknown,Arunachal Pradesh,True,28.0654038,96.4926664,36.669653927690405,control (non-VVP),True,-5.432985064003004,-12.354882679691556,-5.368249520082822,-12.384865848120597,30,40
54,Amliang,Anjaw,Unknown,Arunachal Pradesh,True,28.0586788,96.4688356,36.772239821896335,control (non-VVP),True,-8.080638972972338,-14.89341150212874,-8.498018483185062,-15.339498748682916,30,40
55,Mompani,Anjaw,Unknown,Arunachal Pradesh,True,28.0513007,96.4415599,36.90022530314944,control (non-VVP),True,-3.516646484574538,-10.298463883390044,-3.896986842636883,-10.700923929928983,30,40
56,Langjon,Anjaw,Unknown,Arunachal Pradesh,True,28.053427,96.4586965,37.07185575220221,control (non-VVP),True,-9.656511504230886,-16.41370755963195,-10.41965531842011,-17.032668358280947,30,40
57,Thamptong 266699,Anjaw,Unknown,Arunachal Pradesh,True,28.0678982,96.519264,37.09174843787751,control (non-VVP),True,-8.700148279864713,-15.261408596697693,-8.841857260279461,-15.48826400941941,30,40
58,Talang,Anjaw,Unknown,Arunachal Pradesh,True,28.0840788,96.5820921,37.17372787408739,control (non-VVP),True,-10.16300331119952,-16.462775191086433,-10.44516143851161,-16.8036187372031,30,39
59,Mahikong,Anjaw,Unknown,Arunachal Pradesh,True,28.0544424,96.4828253,37.58834433224498,control (non-VVP),True,-10.851892815155368,-17.564449491168695,-11.575710881279804,-18.1351513995893,30,40
60,Tepang,Anjaw,Unknown,Arunachal Pradesh,True,27.9688421,96.7188848,37.9259149195321,control (non-VVP),True,-13.415847934631618,-19.508879030213805,-13.837330855364664,-19.946105826082018,30,41
61,Blom,Anjaw,Unknown,Arunachal Pradesh,True,28.0783604,96.5876028,37.96428159431192,control (non-VVP),True,-11.66421085762271,-17.920126423180026,-11.88577907806099,-18.203192818789105,30,39
62,布拉母哈岗,Anjaw,Unknown,Arunachal Pradesh,True,28.0669816,96.5559722,38.103619818542384,control (non-VVP),True,-9.043055591897017,-16.101437543744485,-9.378739955779402,-16.540706665204986,30,40
63,Kamba,Anjaw,Unknown,Arunachal Pradesh,True,28.0665856,96.5608784,38.29061279666109,control (non-VVP),True,-7.786683385465076,-14.871623821274508,-7.98380775922059,-15.112801045075964,30,40
64,Chillang,Anjaw,Unknown,Arunachal Pradesh,True,28.0356469,96.4227016,38.30913224271945,control (non-VVP),True,-3.74892141596367,-10.747256543744616,-3.9266773652996387,-10.944236154115478,60,52
65,Chingraliang 266703,Anjaw,Unknown,Arunachal Pradesh,True,28.0460551,96.4835718,38.5057562974661,control (non-VVP),True,-8.269213660743068,-14.699307086727531,-8.332137836103588,-14.873212492291536,30,40
66,Mele 266697,Anjaw,Unknown,Arunachal Pradesh,True,28.0533163,96.5470204,39.31156367802646,control (non-VVP),True,-5.264875767316616,-12.128249057213115,-5.442207279550499,-12.446856403898927,30,40
67,Karangliang,Anjaw,Unknown,Arunachal Pradesh,True,28.0328845,96.4619146,39.35483127096242,control (non-VVP),True,-8.847800361792821,-15.228971152893214,-9.185336352271664,-15.58073853573119,60,52
68,Naraliang,Anjaw,Unknown,Arunachal Pradesh,True,28.0272329,96.4412739,39.516581462951535,control (non-VVP),True,-3.1434270857967834,-10.354771396694018,-3.3329314521175735,-10.55564754691613,30,40
69,Takaliang,Anjaw,Unknown,Arunachal Pradesh,True,28.0190688,96.4160791,40.05087119190448,control (non-VVP),True,-4.9003438807069415,-11.888780013928677,-5.132978684198496,-12.118049368116937,30,41
70,Chiphugam 266713,Anjaw,Unknown,Arunachal Pradesh,True,28.0127703,96.4014324,40.608662519250345,control (non-VVP),True,-0.35483755843384185,-7.289234090361093,-0.5537174077597559,-7.5326706157694465,30,40
71,Khorlang,Anjaw,Unknown,Arunachal Pradesh,True,28.0257952,96.487329,40.77244573605165,control (non-VVP),True,-5.192875263986227,-12.104357477693695,-5.364791611938992,-12.34386633339453,60,52
72,Tummla,Anjaw,Unknown,Arunachal Pradesh,True,28.0474659,96.582792,40.9916149981248,control (non-VVP),True,-9.618034199998927,-16.479688034655812,-10.01255232401221,-17.090655048892202,30,40
73,Matong,Anjaw,Unknown,Arunachal Pradesh,True,28.0593901,96.6181031,41.1988576731284,control (non-VVP),True,-11.949017923210977,-17.949068746843704,-12.241739888916966,-18.39374395288337,30,53
74,Paya,Anjaw,Unknown,Arunachal Pradesh,True,28.0083682,96.4228615,41.3081896196448,control (non-VVP),True,-5.500980449432443,-12.668396539791008,-5.816927119193479,-12.894617697149638,30,40
