village_id,village,district,block,state,is_core_sample,latitude,longitude,ndbi_before,ndbi_after,ndbi_before_image_count,ndbi_after_image_count,lights_before,lights_after,lights_before_image_count,lights_after_image_count
82,Buyang,Kurung Kumey,Koloriang,Arunachal Pradesh,True,27.9419935,93.286116,-0.27942246948749383,-0.24655834331965762,98,121,0.3431488424083111,0.3025793592616463,4,4
83,Buyang-II,Kurung Kumey,Koloriang,Arunachal Pradesh,True,27.9419935,93.286116,-0.27942246948749383,-0.24655834331965762,98,121,0.3431488424083111,0.3025793592616463,4,4
84,Chello,Kurung Kumey,Koloriang,Arunachal Pradesh,True,27.8849215,93.291646,-0.2611070473012813,-0.2729395071450596,49,61,0.37561000712377973,0.3819422721862793,4,4
85,Chimpu,Kurung Kumey,Koloriang,Arunachal Pradesh,True,27.9522411,93.2566277,-0.29328684814778616,-0.26866620367562427,98,121,0.36226918797803265,0.4162687685452525,4,4
86,Chomi,Kurung Kumey,Koloriang,Arunachal Pradesh,True,27.955673,93.2595487,-0.29999745041080284,-0.2704156126519705,98,121,0.3711442119278063,0.3811783098796162,4,4
87,Chote,Kurung Kumey,Koloriang,Arunachal Pradesh,True,27.9524396,93.2616596,-0.29748986291751817,-0.26798020621890767,98,121,0.3709645483794657,0.42563162676653077,4,4
88,Kiodhriang,Kurung Kumey,Koloriang,Arunachal Pradesh,True,27.8581693,93.2541827,-0.26480180691554217,-0.27437680714468127,49,61,0.3724622463211585,0.30632619924376614,4,4
89,Nangram,Kurung Kumey,Koloriang,Arunachal Pradesh,True,27.9071735,93.4387839,-0.28607269401275504,-0.2420157949380273,25,30,0.3107553640677716,0.23990810475984145,4,4
90,Nyolo,Kurung Kumey,Koloriang,Arunachal Pradesh,True,27.9012651,93.3076219,-0.2794472155699608,-0.2686058747497977,49,61,0.37290178358255477,0.3727183290341469,4,4
91,Pakba,Kurung Kumey,Koloriang,Arunachal Pradesh,True,27.8903622,93.3997806,-0.27298853570376874,-0.25048038125367794,45,46,0.3488926797325335,0.34752227143614756,4,4
