village_id,village,district,block,state,is_core_sample,latitude,longitude,distance_to_border_km,village_source,district_verified
222,Vitalin,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8829315,93.061541,33.975486802444344,control (non-VVP),True
223,Hirik,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0857154,93.4141714,34.7540263686586,control (non-VVP),True
224,Subuk,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0825535,93.4104364,34.82883747652445,control (non-VVP),True
225,Jali,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0713102,93.3941648,34.998439529192474,control (non-VVP),True
226,Peni,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0675109,93.390127,35.154770319287536,control (non-VVP),True
227,Kodela,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0167667,93.2132294,35.25202747790925,control (non-VVP),True
228,Retung,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0126009,93.220157,35.844726407084124,control (non-VVP),True
229,Furang,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0069345,93.2141257,36.33741974223333,control (non-VVP),True
230,Taba,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0616364,93.4126933,36.876981618513945,control (non-VVP),True
231,Sejik,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0651757,93.4212354,37.01681620549449,control (non-VVP),True
232,Gone,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9567194,93.1119431,37.800271257200585,control (non-VVP),True
233,Kaney,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9880893,93.1999363,37.82599979539341,control (non-VVP),True
234,Hanglik,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0712841,93.4547212,38.44375648651784,control (non-VVP),True
235,Upper Lichila,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9798598,93.2015731,38.745249754930015,control (non-VVP),True
236,Palo,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9441662,93.1157356,39.226567277213874,control (non-VVP),True
237,Nade,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9617646,93.1869151,40.214666278583984,control (non-VVP),True
238,Lamnia,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0504537,93.4555379,40.311592515249735,control (non-VVP),True
239,Lee,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9633075,93.202655,40.5273712000208,control (non-VVP),True
240,Chotte,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0474404,93.455651,40.58526244923831,control (non-VVP),True
241,Mala,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0438593,93.4527315,40.733939823600245,control (non-VVP),True
242,Pachik,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0431644,93.4563404,41.00603214290621,control (non-VVP),True
243,Lower Lichila,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9634244,93.228221,41.34605860852293,control (non-VVP),True
244,Baribayang,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9405099,93.1576514,41.57653710677136,control (non-VVP),True
245,Sipe,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9473278,93.1919733,41.89340447326483,control (non-VVP),True
246,Kodela,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9589181,93.2421602,42.11795642501733,control (non-VVP),True
247,Haleba,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9535172,93.2212596,42.28019632157901,control (non-VVP),True
248,Sewaring,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9487419,93.2097591,42.281563352875466,control (non-VVP),True
249,Kelin,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0334539,93.4679615,42.55146449585489,control (non-VVP),True
250,Tai,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9557116,93.2503551,42.63224130132467,control (non-VVP),True
251,Mangio,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0318367,93.4689617,42.75388023518099,control (non-VVP),True
252,Hashi,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.029797,93.4690502,42.94030383895248,control (non-VVP),True
253,Ruktepu,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.945805,93.2387355,43.47181854815469,control (non-VVP),True
254,Rilong,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9510659,93.2673215,43.48068010680575,control (non-VVP),True
255,Fua,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9448103,93.2637154,44.0865288735071,control (non-VVP),True
256,Dome,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9445671,93.2883561,44.5896695685161,control (non-VVP),True
257,Solung,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.016221,93.4805766,44.82397118514112,control (non-VVP),True
258,Pariuk,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9393093,93.2903924,45.19870782941564,control (non-VVP),True
259,Rakte,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.926534,93.2636139,46.06823846479028,control (non-VVP),True
260,Patuk,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0084129,93.4938419,46.299794565268975,control (non-VVP),True
261,Sebi,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9282641,93.3018993,46.61433157331805,control (non-VVP),True
262,Joku,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0070922,93.4973613,46.62628909613486,control (non-VVP),True
263,Digging,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9235664,93.283198,46.78763481249497,control (non-VVP),True
264,Mangdo,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0051556,93.4984123,46.859501027541725,control (non-VVP),True
265,Relung,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9267335,93.3063161,46.86825949798589,control (non-VVP),True
266,Lungte Tacha,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0384138,93.5537004,47.69094966353208,control (non-VVP),True
267,Toba,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9156223,93.2907437,47.78939326062448,control (non-VVP),True
268,Kanchangjana,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9125039,93.3209425,48.71997667860336,control (non-VVP),True
269,Mara,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9118254,93.3236314,48.85404267322851,control (non-VVP),True
270,Jeevandept,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9115014,93.3332283,49.11695225445854,control (non-VVP),True
271,Parsi-Parlo,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9895698,93.5138011,49.151363014137466,control (non-VVP),True
272,Nikja,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9157176,93.3536671,49.21145406736955,control (non-VVP),True
273,Tumbia,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0021269,93.5328877,49.2503520875537,control (non-VVP),True
274,Satum,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9120184,93.3437143,49.33027572220367,control (non-VVP),True
275,Labia,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9932164,93.5228247,49.38217287727649,control (non-VVP),True
276,Papin,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9124359,93.3585619,49.70071264139772,control (non-VVP),True
277,Taipa,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9074231,93.3503798,50.000254036204005,control (non-VVP),True
278,Manghe 2,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9065246,93.3469471,50.00261881257338,control (non-VVP),True
279,Chingkongne,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9172781,93.3867833,50.09319948839584,control (non-VVP),True
280,Leya,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9788093,93.5157141,50.2141330349661,control (non-VVP),True
281,Jog,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9050355,93.3500017,50.24400761445297,control (non-VVP),True
282,Furek,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9140344,93.3859036,50.39997565229497,control (non-VVP),True
283,Boa,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9822237,93.5256281,50.50814300303482,control (non-VVP),True
284,Renchiporing II,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9814404,93.5279667,50.71855795214688,control (non-VVP),True
285,Radang,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9076277,93.3755482,50.7270090896494,control (non-VVP),True
286,Pinging,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8985446,93.3430694,50.75289219387971,control (non-VVP),True
287,Sangkun,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9292256,93.435367,50.76845974976534,control (non-VVP),True
288,Harrang,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9315942,93.4420695,50.82750254588048,control (non-VVP),True
289,Rambo,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8974975,93.3425604,50.85186545393655,control (non-VVP),True
290,马拉,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8886329,93.2980263,50.85905616580256,control (non-VVP),True
291,Nyobia,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8863971,93.2907263,50.97484316509296,control (non-VVP),True
292,Yerik,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0082819,93.5670426,50.99247097556977,control (non-VVP),True
293,Deyang,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8852661,93.2892168,51.06698450676937,control (non-VVP),True
294,Konkup,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0111367,93.5726645,51.14934662725592,control (non-VVP),True
295,Renchiporing,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9775535,93.5336956,51.4060132841194,control (non-VVP),True
296,Johak,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8807287,93.2817346,51.40770745829745,control (non-VVP),True
297,Sullung Tapin,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8941928,93.3556556,51.55323025971673,control (non-VVP),True
298,Yapak 2,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.900174,93.3802795,51.65969396405898,control (non-VVP),True
299,Tapone,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.905549,93.4006325,51.79468143929064,control (non-VVP),True
300,Sangsar,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9123798,93.4211037,51.870012288391685,control (non-VVP),True
301,Jiri,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9024698,93.394667,51.902330560889375,control (non-VVP),True
302,Rate,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9025231,93.4035863,52.21322105588406,control (non-VVP),True
303,Molo,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9634667,93.5271662,52.25035030613911,control (non-VVP),True
304,Kokpunayer,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8696105,93.2638666,52.25205034776048,control (non-VVP),True
305,Rite,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9046219,93.4117605,52.29938591724223,control (non-VVP),True
306,Yarpu,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9101363,93.4264549,52.31129939409694,control (non-VVP),True
307,Manghe 1,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8964882,93.3905192,52.38200201966226,control (non-VVP),True
308,Najibibuk,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8683639,93.2642347,52.3948285914516,control (non-VVP),True
309,Taram,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9628134,93.5366038,52.86940455626912,control (non-VVP),True
310,Tabumna,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8598023,93.2528662,53.09351796866028,control (non-VVP),True
311,Yarpu,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.894643,93.4225849,53.73157852709238,control (non-VVP),True
312,Langbang,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9544909,93.540336,53.82502054267635,control (non-VVP),True
313,Made,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9780177,93.5788669,54.24125028274002,control (non-VVP),True
314,Kele,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9032308,93.4632364,54.57472977853739,control (non-VVP),True
315,Sera,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9554003,93.5546431,54.61031844795788,control (non-VVP),True
316,Byate,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8878009,93.4444302,55.29752731979862,control (non-VVP),True
317,Keya,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8850396,93.4612545,56.28702084330097,control (non-VVP),True
318,Panyi,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8742022,93.4525059,56.99915437798174,control (non-VVP),True
319,Kush Lami,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8754594,93.4559652,57.017342103096205,control (non-VVP),True
320,Pari,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8773703,93.4806463,57.90796227435106,control (non-VVP),True
321,Nibi,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8906614,93.5152047,58.290531000282,control (non-VVP),True
322,Leba,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.889732,93.5177222,58.507068066069465,control (non-VVP),True
323,Sara,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8764655,93.5162563,59.69502349076612,control (non-VVP),True
324,Hiba,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8672206,93.4999319,59.79411601184075,control (non-VVP),True
325,Langria,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7303718,93.2723198,59.90006834905566,control (non-VVP),True
326,Dengba,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8559794,93.479899,59.98757661935535,control (non-VVP),True
327,Payu,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7289942,93.2749594,60.20162200196997,control (non-VVP),True
328,Sangme,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8554992,93.4857201,60.29218859321547,control (non-VVP),True
329,Cheki,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8689915,93.5175395,60.47393621617884,control (non-VVP),True
330,Palang,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7081538,93.27106,61.00002383100187,control (non-VVP),True
331,Phassang,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7243116,93.2813307,61.00114956989782,control (non-VVP),True
332,Leel,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8437826,93.4758359,61.027728437158686,control (non-VVP),True
333,Dara,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8616633,93.5158884,61.097009884854096,control (non-VVP),True
334,Sangripo,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7227416,93.282713,61.20402338700937,control (non-VVP),True
335,Sangte,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7291192,93.288153,61.34319384028954,control (non-VVP),True
336,Mujariang,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7257548,93.2911669,61.78015811059391,control (non-VVP),True
337,Leya,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7282734,93.2932093,61.82821044976273,control (non-VVP),True
338,Leel Camp,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8432284,93.497014,62.00909168626551,control (non-VVP),True
339,Saleriang,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7854605,93.3201249,62.49683818805669,control (non-VVP),True
340,Yaki,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.836181,93.4940102,62.57138583180046,control (non-VVP),True
341,恰吐姆,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8448117,93.5145294,62.66270137690602,control (non-VVP),True
342,Tumlang,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8281634,93.4904133,63.21063792357364,control (non-VVP),True
343,Tagum,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8357436,93.5079409,63.24155626114598,control (non-VVP),True
344,6 Mile Camp,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8329405,93.5083348,63.53466159203505,control (non-VVP),True
345,Kamayer,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7905642,93.3910095,63.553019802162574,control (non-VVP),True
346,Rowa,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8428454,93.5296997,63.58239405799619,control (non-VVP),True
347,Pagrang,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8509062,93.5452982,63.59431330152693,control (non-VVP),True
348,Pinchi,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7735733,93.316873,63.73939593102888,control (non-VVP),True
349,Pagga,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8504991,93.5494243,63.84511944565142,control (non-VVP),True
350,Powak Korar,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8375593,93.5258798,63.90711936348984,control (non-VVP),True
351,Reyup,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8567715,93.5619177,63.9144594974527,control (non-VVP),True
352,Yarte,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.831632,93.5141164,63.928763556397165,control (non-VVP),True
353,Lengro,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8547999,93.559177,63.95219245497713,control (non-VVP),True
354,Jugriang,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7707148,93.3182278,64.07412331265515,control (non-VVP),True
355,Dangu,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.835467,93.5289814,64.25878085878584,control (non-VVP),True
356,Raris,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7680851,93.3146271,64.30181164190407,control (non-VVP),True
357,Kaung,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8225472,93.5040159,64.36416345609699,control (non-VVP),True
358,Nyori,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8475995,93.5552271,64.41930892283993,control (non-VVP),True
359,Kaglang,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8501585,93.5616729,64.5179983500826,control (non-VVP),True
360,Tachak,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.841908,93.5484681,64.60881049685287,control (non-VVP),True
361,Regba,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8236364,93.5159119,64.79457267348194,control (non-VVP),True
362,Miba,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.824202,93.5173691,64.80624403518753,control (non-VVP),True
363,Byasi,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8372182,93.5436135,64.80999552177649,control (non-VVP),True
364,Kamrung,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8336301,93.5467063,65.30729308696289,control (non-VVP),True
365,Dilanggang,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7796166,93.41419,65.38837481129138,control (non-VVP),True
366,Lower Happa,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.825885,93.5332832,65.39224214605467,control (non-VVP),True
367,Paching,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8225097,93.5290614,65.51800095183597,control (non-VVP),True
368,Longlefoth,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.776484,93.4150439,65.74452729572074,control (non-VVP),True
369,Lumte,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7863252,93.446526,65.74813459784494,control (non-VVP),True
370,Rangdo,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7820948,93.4575729,66.57919253927102,control (non-VVP),True
371,Rayer Sollung,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7426766,93.3108399,66.98295878047651,control (non-VVP),True
372,Gangnee,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7541489,93.3737844,67.00109804923758,control (non-VVP),True
373,Dolo,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7568896,93.4009912,67.41071862560815,control (non-VVP),True
374,Hiya,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7752174,93.4614457,67.4283307908398,control (non-VVP),True
375,Pinchi Sollung,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7385004,93.3140943,67.50228529054776,control (non-VVP),True
376,Raluguha,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7354085,93.2990876,67.53347139988598,control (non-VVP),True
377,Guha,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7590364,93.4164824,67.62875159555058,control (non-VVP),True
378,Diba Koyar,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7381059,93.3187116,67.63877302643341,control (non-VVP),True
379,Sulo,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7369819,93.3154143,67.69388921371875,control (non-VVP),True
380,Delung,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7778716,93.4788091,67.80729335239351,control (non-VVP),True
381,Nyapin,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7515445,93.3946648,67.80823653295108,control (non-VVP),True
382,Sona,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.810017,93.5520226,67.8322265029122,control (non-VVP),True
383,Tumrung,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8072923,93.5473433,67.86695827647416,control (non-VVP),True
384,Takyo,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7755045,93.474237,67.87400271627023,control (non-VVP),True
385,Kaberiang,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7579212,93.4227791,67.93657565114344,control (non-VVP),True
386,Sango,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7353472,93.3216355,67.99462871072794,control (non-VVP),True
387,Pitak,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7803185,93.4909939,68.03914430272035,control (non-VVP),True
388,Kampu,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7422153,93.363991,68.06100190171477,control (non-VVP),True
389,Lower Guha,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7568463,93.4246871,68.10831490512865,control (non-VVP),True
390,Gida Lower,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.812502,93.5626447,68.12205948065873,control (non-VVP),True
391,Yorung,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7375945,93.3427203,68.12211382853434,control (non-VVP),True
392,Yuba,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7589677,93.4327095,68.13685629560878,control (non-VVP),True
393,Lower Lorio,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7523573,93.4107096,68.16634041229064,control (non-VVP),True
394,Kish,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7567747,93.4282494,68.22629173018069,control (non-VVP),True
395,Sikey,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7436405,93.3784517,68.24267311258743,control (non-VVP),True
396,Takapop,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7756383,93.4844687,68.25483530538766,control (non-VVP),True
397,Bik,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7507883,93.4085147,68.26997555031484,control (non-VVP),True
398,Kampong,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7748258,93.4827864,68.27181680211848,control (non-VVP),True
399,Naiayahutung,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7764281,93.4870179,68.27488938090762,control (non-VVP),True
400,Chebang,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7364834,93.3455625,68.29776819030579,control (non-VVP),True
401,Pagba,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7763826,93.4887431,68.34786080412654,control (non-VVP),True
402,Ralung,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7371862,93.353664,68.38401997207357,control (non-VVP),True
403,买翁里,Lower Dibang,Unknown,Arunachal Pradesh,True,28.2822374,96.0953096,25.407835270210374,control (non-VVP),True
404,Runli,Lower Dibang,Unknown,Arunachal Pradesh,True,28.2991992,96.0743049,26.056838914762896,control (non-VVP),True
405,阿蒙岗,Lower Dibang,Unknown,Arunachal Pradesh,True,28.2700017,96.0942481,26.3303897145259,control (non-VVP),True
406,西登,Upper Siang,Unknown,Arunachal Pradesh,True,29.1329116,94.9651923,2.505001083633425,control (non-VVP),True
407,Norbuling,Upper Siang,Unknown,Arunachal Pradesh,True,29.1263536,94.9733788,3.1696388194268548,control (non-VVP),True
408,Tuting Panikheti,Upper Siang,Unknown,Arunachal Pradesh,True,28.973338,94.8719848,20.82893586119011,control (non-VVP),True
409,Payendum,Upper Siang,Unknown,Arunachal Pradesh,True,28.926458,95.0315768,21.777163753897447,control (non-VVP),True
410,Nyereng,Upper Siang,Unknown,Arunachal Pradesh,True,28.9574,94.9011,22.37714039025296,control (non-VVP),True
411,Nyokong,Upper Siang,Unknown,Arunachal Pradesh,True,28.919363,95.0271109,22.65893213504973,control (non-VVP),True
412,Ninging,Upper Siang,Unknown,Arunachal Pradesh,True,28.953851,94.8333181,23.61479779607889,control (non-VVP),True
413,Devkota,Upper Siang,Unknown,Arunachal Pradesh,True,28.8829865,95.0820892,24.04487877231385,control (non-VVP),True
414,Yortung,Upper Siang,Unknown,Arunachal Pradesh,True,28.8942055,95.0642733,24.25512447047973,control (non-VVP),True
415,Silipu,Upper Siang,Unknown,Arunachal Pradesh,True,28.8527517,95.1306768,24.67380216696391,control (non-VVP),True
416,Simuge,Upper Siang,Unknown,Arunachal Pradesh,True,28.8399841,95.1568258,25.20475166338972,control (non-VVP),True
417,Singa Old,Upper Siang,Unknown,Arunachal Pradesh,True,28.8313255,95.1691884,25.851963850395236,control (non-VVP),True
418,Silage,Upper Siang,Unknown,Arunachal Pradesh,True,28.8331926,95.1580815,25.900649272498462,control (non-VVP),True
419,Tamid Arung,Upper Siang,Unknown,Arunachal Pradesh,True,28.8998406,94.5747584,26.11436496765807,control (non-VVP),True
420,Angachi,Upper Siang,Unknown,Arunachal Pradesh,True,28.8255056,95.1704914,26.4572050125452,control (non-VVP),True
421,Simuling,Upper Siang,Unknown,Arunachal Pradesh,True,28.8155203,95.2010538,27.10770570136025,control (non-VVP),True
422,Singing,Upper Siang,Unknown,Arunachal Pradesh,True,28.8977681,94.7841203,29.794800301747745,control (non-VVP),True
423,Migging,Upper Siang,Unknown,Arunachal Pradesh,True,28.8529247,94.7729372,34.7789608532419,control (non-VVP),True
424,Palling,Upper Siang,Unknown,Arunachal Pradesh,True,28.836535,94.8097586,36.58065758723632,control (non-VVP),True
425,Likor,Upper Siang,Unknown,Arunachal Pradesh,True,28.8267883,94.8955464,36.85504783931048,control (non-VVP),True
426,Mosing,Upper Siang,Unknown,Arunachal Pradesh,True,28.8091508,94.7915356,39.60618311251698,control (non-VVP),True
427,Pugging,Upper Siang,Unknown,Arunachal Pradesh,True,28.7438597,94.9345829,44.02389953987662,control (non-VVP),True
428,Gujinboluo,Upper Siang,Unknown,Arunachal Pradesh,True,28.7553138,94.9111952,44.64011679191498,control (non-VVP),True
429,Gette,Upper Siang,Unknown,Arunachal Pradesh,True,28.6863056,95.0089723,46.40504836633465,control (non-VVP),True
430,Dojubing,Upper Subansiri,Unknown,Arunachal Pradesh,True,28.4315441,93.1898276,0.249045833450518,control (non-VVP),True
431,Ishneya,Upper Subansiri,Unknown,Arunachal Pradesh,True,28.4397601,93.1851781,0.7217224156134714,control (non-VVP),True
432,Juga,Upper Subansiri,Unknown,Arunachal Pradesh,True,28.4467134,93.1498404,3.925174649555216,control (non-VVP),True
433,Yorlung,Upper Subansiri,Unknown,Arunachal Pradesh,True,28.6720499,93.9704579,4.196776668375604,control (non-VVP),True
434,Gelemo,Upper Subansiri,Unknown,Arunachal Pradesh,True,28.472442,93.4628099,18.05313388179516,control (non-VVP),True
435,Gelemo Camp,Upper Subansiri,Unknown,Arunachal Pradesh,True,28.4568913,93.4620422,18.606676953286467,control (non-VVP),True
436,Dojbung,Upper Subansiri,Unknown,Arunachal Pradesh,True,28.3729191,93.4561501,23.285044542759053,control (non-VVP),True
437,Gelinceniak,Upper Subansiri,Unknown,Arunachal Pradesh,True,28.3631529,93.4766991,25.48664596200368,control (non-VVP),True
438,Chingring,Upper Subansiri,Unknown,Arunachal Pradesh,True,28.4192393,93.8246305,29.258085111764327,control (non-VVP),True
439,Poba,Upper Subansiri,Unknown,Arunachal Pradesh,True,28.414467,93.8159723,29.67407778677813,control (non-VVP),True
