village_id,village,district,block,state,is_core_sample,latitude,longitude,ndbi_before,ndbi_after,ndbi_before_image_count,ndbi_after_image_count,lights_before,lights_after,lights_before_image_count,lights_after_image_count
146,Thongleng,Tawang,Tawang,Arunachal Pradesh,True,27.57294,91.79215,-0.23461349682479282,-0.32424292623439804,24,30,0.39150234763051417,0.3315493005542128,4,4
147,Brokenthang,Tawang,Zemithang-Dudunghar,Arunachal Pradesh,True,27.7352592,91.724121,-0.23425078368995106,-0.2799121134241388,24,30,0.4054243092963455,0.3187041396121366,4,4
148,Gorsam,Tawang,Zemithang-Dudunghar,Arunachal Pradesh,True,27.6973252,91.7142454,-0.17921308825600696,-0.21837016879241944,24,30,0.4648458187012946,3.382070432150417,4,4
149,Kharman,Tawang,Zemithang-Dudunghar,Arunachal Pradesh,True,27.691851,91.7463062,-0.2078976734026575,-0.26494375196991,24,30,0.4318080463313631,0.2765066986903548,4,4
150,Lumpo,Tawang,Zemithang-Dudunghar,Arunachal Pradesh,True,27.7204821,91.7144005,-0.23218456998784476,-0.2935546324276201,24,30,0.3833816912291306,0.4372432938377772,4,4
151,Maling,Tawang,Zemithang-Dudunghar,Arunachal Pradesh,True,27.6350823,92.0693622,-0.2786012195864199,-0.27803096493016277,48,59,0.32677777131398517,0.28703334384494356,4,4
152,Muktur,Tawang,Zemithang-Dudunghar,Arunachal Pradesh,True,27.5800562,91.6627629,-0.24510194104500502,-0.24326106694898322,24,30,0.44673331922954984,0.3591222303443484,4,4
153,Ramyang,Tawang,Zemithang-Dudunghar,Arunachal Pradesh,True,27.514701,91.6549664,-0.20090597348378655,-0.2467624147690426,24,30,0.4225223154893943,0.2985937502235174,4,4
154,Shakti,Tawang,Zemithang-Dudunghar,Arunachal Pradesh,True,27.61139,91.71387,-0.2472153383467642,-0.2506563601444426,24,30,0.381792031162608,0.26917036049133913,4,4
155,Shoktsen,Tawang,Zemithang-Dudunghar,Arunachal Pradesh,True,27.7416556,91.7318533,-0.2783539623320786,-0.26887207170169347,24,30,0.38139380844293447,0.3183185785217623,4,4
156,Sirdi,Tawang,Zemithang-Dudunghar,Arunachal Pradesh,True,27.6466524,91.7230296,-0.22352279406682266,-0.23614624802246986,24,30,0.3841629519260356,0.3078348216201578,4,4
157,Bishing,Upper Siang,Singa-Gelling,Arunachal Pradesh,True,29.1107736,95.0268102,-0.28109791255467875,-0.20630470010988128,25,31,0.4032158926129341,0.23177272609689017,4,4
158,Bona,Upper Siang,Singa-Gelling,Arunachal Pradesh,True,29.0974164,94.9475348,-0.27323337603652503,-0.2635492172248309,25,31,0.3854735762799889,0.3086674058489863,4,4
159,Mankota,Upper Siang,Singa-Gelling,Arunachal Pradesh,True,28.8878329,95.0759463,-0.25021405664729923,-0.23871520589390108,104,123,0.2952293712611592,0.36286697051393874,4,4
160,Mayum,Upper Siang,Singa-Gelling,Arunachal Pradesh,True,29.0924208,94.9597907,-0.283698185373713,-0.289355437174997,25,31,0.26858551787179813,0.3028289495330108,4,4
161,Tashi Gaon,Upper Siang,Singa-Gelling,Arunachal Pradesh,True,28.8743385,95.1028336,-0.30033421648901115,-0.30558641878765225,104,123,0.08977375877389,0.18115384816044594,4,4
162,Jido,Upper Siang,Tuting,Arunachal Pradesh,True,28.9820594,94.904882,-0.1713140783464184,-0.1805051324842713,25,31,0.3007709415473602,0.43019824878759844,4,4
163,Lali,Upper Siang,Tuting,Arunachal Pradesh,True,29.0003932,94.8912175,-0.20784456581139657,-0.21204375069818207,25,31,0.3775982480642577,0.47594979600614856,4,4
164,Ngaming,Upper Siang,Tuting,Arunachal Pradesh,True,28.9686342,94.9381419,-0.19405325980708124,-0.15957277530001143,25,31,0.23924106678792412,0.24705357244238257,4,4
165,Nyering,Upper Siang,Tuting,Arunachal Pradesh,True,28.9360701,95.0104597,-0.28815718872812135,-0.2505087060151426,26,31,0.18071427615359426,0.21868303438116396,4,4
166,Pango,Upper Siang,Tuting,Arunachal Pradesh,True,28.8870297,94.7578559,-0.2885063731679301,-0.24702261845869078,52,61,0.41031659807700777,0.2073362342134834,4,4
167,Pekong,Upper Siang,Tuting,Arunachal Pradesh,True,28.9878787,94.8919255,-0.18863065977938975,-0.15886521687069824,25,31,0.31507812134389357,0.5605691809739384,4,4
168,Pekong,Upper Siang,Tuting,Arunachal Pradesh,True,28.9878787,94.8919255,-0.18863065977938975,-0.15886521687069824,25,31,0.31507812134389357,0.5605691809739384,4,4
169,Pokbir,Upper Siang,Tuting,Arunachal Pradesh,True,28.963981,94.9375517,-0.24482225883538059,-0.23211255333845834,25,31,0.19280434445194577,0.29634782075881955,4,4
170,Rishing,Upper Siang,Tuting,Arunachal Pradesh,True,28.9984023,94.8852907,-0.11749283393802613,-0.12404955416272792,25,31,0.2882623375798555,0.4815807302436487,4,4
171,Tenggo,Upper Siang,Tuting,Arunachal Pradesh,True,29.0668244,94.478654,-0.2548862787374358,-0.2806252527702457,25,31,0.4184868516106355,0.23342104060085195,4,4
172,Dadu,Upper Subansiri,Limeking,Arunachal Pradesh,True,28.3625828,93.5395735,-0.27803300519130636,-0.22161400895131828,25,30,0.3487555108931621,0.1132378851264584,4,4
173,Gumsing,Upper Subansiri,Limeking,Arunachal Pradesh,True,28.4321817,93.2172532,-0.2727898675897582,-0.2768094928311117,49,60,0.3606387610477497,0.24611234441727795,4,4
174,Lingbing,Upper Subansiri,Limeking,Arunachal Pradesh,True,28.4367283,93.2151175,-0.3129303168906746,-0.28514709456739207,49,60,0.39664473162408465,0.2933991389316425,4,4
175,Redding,Upper Subansiri,Limeking,Arunachal Pradesh,True,28.4851077,93.4621565,-0.25148768300655344,-0.3036916729682258,49,61,0.3858881522166102,0.28648025647067193,4,4
176,Redding Camp,Upper Subansiri,Limeking,Arunachal Pradesh,True,28.4851077,93.4621565,-0.25148768300655344,-0.3036916729682258,49,61,0.3858881522166102,0.28648025647067193,4,4
177,Taying,Upper Subansiri,Limeking,Arunachal Pradesh,True,28.4321817,93.2172532,-0.2727898675897582,-0.2768094928311117,49,60,0.3606387610477497,0.24611234441727795,4,4
178,Yaja,Upper Subansiri,Limeking,Arunachal Pradesh,True,28.4354329,93.2468461,-0.27294713685713123,-0.29913423789855675,49,60,0.41888889458444384,0.2741444472471873,4,4
179,Chokar,Upper Subansiri,Nacho,Arunachal Pradesh,True,28.4279157,93.8094041,-0.30697211624792137,-0.2552949402210936,25,30,0.37887778043746945,0.16897777948114603,4,4
180,Jerigaon,West Kameng,Nafra,Arunachal Pradesh,True,27.3403204,92.4726477,-0.17098237893023696,-0.188369128686328,24,29,0.4549447003982763,0.5456637167825108,4,4
181,Khellong,West Kameng,Nafra,Arunachal Pradesh,True,27.0133852,92.4145185,-0.29805971844028073,-0.2991903730293527,24,30,0.31331111404630874,0.39710000740157236,4,4
182,Gatam,Kra daadi,Pipsorang,Arunachal Pradesh,True,28.0979458,93.6001405,-0.27925021046765774,-0.26967814164618914,25,30,0.38733944324178426,0.2772706347867983,4,4
183,Habak,Kra daadi,Pipsorang,Arunachal Pradesh,True,28.1084846,93.5827385,-0.31604077028421834,-0.2773083047978823,25,30,0.3210201739195751,0.30820628091893393,4,4
184,Hapuk (I),Kra daadi,Pipsorang,Arunachal Pradesh,True,28.0967863,93.5839299,-0.2883470591995728,-0.2884507863485065,25,30,0.339479168670045,0.2882986085282432,4,4
185,Kokso,Kra daadi,Pipsorang,Arunachal Pradesh,True,28.0838152,93.6115937,-0.28335012745527693,-0.25758948696330786,25,30,0.29729450769620397,0.28417807939934403,4,4
186,Richik,Kra daadi,Pipsorang,Arunachal Pradesh,True,28.064816,93.6543383,-0.27902376974788895,-0.23170159117649186,25,30,0.38020642470876015,0.2863302671034402,4,4
187,Chungthang,North,Chungthang,Sikkim,True,27.604236,88.6465196,-0.10749992122409248,-0.06711646840124641,24,31,0.6391261080197529,1.591172492609615,4,4
188,Tung,North,Chungthang,Sikkim,True,27.5475,88.6493,-0.19259009476088698,-0.22733186957808163,24,31,0.3354666715198093,0.30025555729866027,4,4
189,Chawang,North,Kabi Tingda,Sikkim,True,27.4415,88.5992,-0.22799515626399386,-0.23889799687329366,24,31,0.44558822407441984,0.30000001192092896,4,4
190,Labi,North,Kabi Tingda,Sikkim,True,27.4373,88.6584,-0.170666013328241,-0.22726614692247651,24,31,0.41648888958825003,0.29649999817212425,4,4
191,Paney-Phensong,North,Kabi Tingda,Sikkim,True,27.4340487,88.6127695,-0.1981486748978547,-0.2191296007768323,24,31,0.43794247745412646,0.3315044160174058,4,4
192,Phamtam,North,Kabi Tingda,Sikkim,True,27.4557,88.61,-0.21739851901508703,-0.2235087219753192,24,31,0.47638514141241706,0.29168919077864636,4,4
193,Phodong,North,Kabi Tingda,Sikkim,True,27.4130306,88.5838702,-0.19532880134542246,-0.22320711561234113,24,31,0.5673085304799381,0.7561711808582684,4,4
194,Ramthang,North,Kabi Tingda,Sikkim,True,27.4039854,88.550947,-0.21163879254711426,-0.24367836794796333,24,31,0.5163139659304952,0.29339534598727557,4,4
195,Rongong,North,Kabi Tingda,Sikkim,True,27.4092,88.5635,-0.25099246395700414,-0.26482675681888024,24,31,0.4982777749167548,0.3131666682826148,4,4
196,Tangyek,North,Kabi Tingda,Sikkim,True,27.4207,88.527,-0.19375549895200792,-0.2039085642515766,24,31,0.4253941395798245,0.3576576752705617,4,4
197,Tingchim,North,Kabi Tingda,Sikkim,True,27.4607586,88.5277316,-0.20726657273229393,-0.1947876855488689,24,31,0.521632871112308,0.4109459324731483,4,4
198,Tingda,North,Kabi Tingda,Sikkim,True,27.3957,88.6272,-0.12155772518991771,-0.23470198136567472,24,31,0.513277765115102,0.3507555521859063,4,4
199,Tumlong,North,Kabi Tingda,Sikkim,True,27.4198712,88.5898311,-0.1980618770630122,-0.2517576540307369,24,31,0.5147555400265588,0.3170111068089803,4,4
200,Lachen,North,Lachen,Sikkim,True,27.7305455,88.5469054,-0.135331312525662,-0.2054674130401985,24,31,0.5903777774175007,0.38594444354375207,4,4
201,Lachung,North,Lachung,Sikkim,True,27.7794,88.7152648,-0.13709968970966782,-0.31636928519231083,24,31,0.4559734421493733,0.28117256011583114,4,4
202,Barfok,North,Passingdang,Sikkim,True,27.4977,88.491,-0.2529316601429438,-0.27903425469406185,24,31,0.46915888716684323,0.2042056086742989,4,4
203,Gor,North,Passingdang,Sikkim,True,27.4302826,88.4984203,-0.21064450591532943,-0.21673486502328154,24,31,0.38836757682229833,0.2926598245694757,4,4
204,Hee-Gyathang,North,Passingdang,Sikkim,True,27.4816,88.4991,-0.2236679725295611,-0.22750909991899385,24,31,0.5368555800120036,0.3383111124568515,4,4
205,Lingdem,North,Passingdang,Sikkim,True,27.5494817,88.4569319,-0.19588589997794395,-0.21828753551518396,24,31,0.32118833626332305,0.2780156857229669,4,4
206,Lingdong,North,Passingdang,Sikkim,True,27.5073091,88.5194632,-0.22686489279171726,-0.2514031851579826,24,31,0.4308142098811788,0.3642775240021014,4,4
207,Lingthem,North,Passingdang,Sikkim,True,27.5224732,88.5014686,-0.2073428268183675,-0.24103078872217248,24,31,0.43981735102117875,0.32075341760295706,4,4
208,Lingzah-Tolung,North,Passingdang,Sikkim,True,27.571,88.4466,-0.16497461421462375,-0.1477831385576695,24,31,0.40813877102036833,0.280352421662881,4,4
209,Lum,North,Passingdang,Sikkim,True,27.394,88.48,-0.2574365545627324,-0.2613679116582212,24,31,0.3917488791215581,0.2865246562412501,4,4
210,Namok,North,Passingdang,Sikkim,True,27.4504654,88.5375829,-0.2129735194615807,-0.2393773204449693,24,31,0.3597297265722945,0.3590540628175478,4,4
211,Sakyong-Pentong,North,Passingdang,Sikkim,True,27.5797,88.4049,-0.153837324643584,-0.2455405708468707,24,31,0.39292822998982885,0.23500001113171928,4,4
212,Salim Pakel,North,Passingdang,Sikkim,True,27.5379,88.5518,-0.16281690244104707,-0.2645446760732268,24,31,0.45861725416858645,0.3366371602874942,4,4
213,Sangtok,North,Passingdang,Sikkim,True,27.4091,88.504,-0.24503185094050953,-0.2581197761427498,24,31,0.35652026614627325,0.2971171317873774,4,4
214,Sheyam,North,Passingdang,Sikkim,True,27.4367,88.528,-0.20029643551591092,-0.21252576292453185,24,31,0.41163334290186565,0.32879999200503035,4,4
215,Shipgyer,North,Passingdang,Sikkim,True,27.5544461,88.6336147,-0.22718190313379724,-0.27214257792574975,24,31,0.4441046362699464,0.29216277918150263,4,4
216,Tingbong,North,Passingdang,Sikkim,True,27.5524,88.4984,-0.23215417240749667,-0.2717492896273334,24,31,0.4426211386525158,0.2872356666079702,4,4
217,Zimchung,North,Passingdang,Sikkim,True,27.4903,88.5321,-0.17506815615058777,-0.1945028106867573,24,31,0.5703125151672533,0.42563616271529886,4,4
218,Bampa,Chamoli,Joshimath,Uttarakhand,True,30.7436664,79.8297153,-0.02589916127371544,-0.02023159651774081,24,30,0.46293991151797415,0.5214699529782897,4,4
219,Gamsali,Chamoli,Joshimath,Uttarakhand,True,30.7559986,79.8261873,-0.00430612341820134,0.022348611848392368,24,30,0.39596565010209966,0.8319098928967259,4,4
220,Gurguti,Chamoli,Joshimath,Uttarakhand,True,30.7738,79.8758,0.06582080591868192,0.03234947230377695,24,30,0.43019997861650255,0.4926555588510302,4,4
221,Joshimath,Chamoli,Joshimath,Uttarakhand,True,30.5555752,79.5612607,-0.054180883018155865,-0.06048122684589787,24,29,3.582144381671116,8.922564806609316,4,4
222,Kailashpur,Chamoli,Joshimath,Uttarakhand,True,30.7148,79.8639,0.045665120699440995,0.045709234258870336,48,60,0.3714886429634961,0.44462500918995257,4,4
223,Mahargaon,Chamoli,Joshimath,Uttarakhand,True,30.4061118,79.4205814,-0.17812970385583152,-0.190282309282786,24,29,0.61930921490778,1.3919627980182043,4,4
224,Malari,Chamoli,Joshimath,Uttarakhand,True,30.6845508,79.8893688,-0.021374554901523873,-0.0031848298022264837,48,60,0.45561674814917436,0.8850330088107069,4,4
225,Mana,Chamoli,Joshimath,Uttarakhand,True,30.9671228,79.4109692,0.04136363704676754,0.11460743348704054,24,29,0.360544869915033,0.5001282050059391,4,4
226,Bilju,Pithoragarh,Munsyari,Uttarakhand,True,30.3949398,80.1659059,-0.0645566805481903,-0.04747121672376093,24,29,0.37481601155681527,0.5149242445762023,4,4
227,Burphu,Pithoragarh,Munsyari,Uttarakhand,True,30.3666548,80.1842308,-0.10669182679664502,-0.08249857393091099,24,29,0.3656333341863421,0.4571222220526802,4,4
228,Martoli,Pithoragarh,Munsyari,Uttarakhand,True,30.3482498,80.1931552,-0.1010071074091159,-0.06916001906497951,24,29,0.3458628298434536,0.45168141967954883,4,4
229,Rilkot,Pithoragarh,Munsyari,Uttarakhand,True,30.3104468,80.2080315,-0.1430454179799921,-0.16994487521758245,24,29,0.34325327558288404,0.4946724838825292,4,4
230,Tola,Pithoragarh,Munsyari,Uttarakhand,True,30.3356863,80.2121168,-0.19647717871092168,-0.15237083219214936,24,29,0.3633116940399269,0.41293289818805023,4,4
231,Baling,Pithoragarh,Dharchula or Kanalichhina (unresolved),Uttarakhand,True,30.2092254,80.5479905,-0.2718888004740516,-0.2662177487347067,24,29,0.38141630698682916,0.5013304698109114,4,4
232,Dar,Pithoragarh,Dharchula or Kanalichhina (unresolved),Uttarakhand,True,30.069216,80.602947,-0.22346932083114399,-0.24101138692878726,24,31,0.376935838861803,0.3928982206677969,4,4
233,Dugtu,Pithoragarh,Dharchula or Kanalichhina (unresolved),Uttarakhand,True,30.21,80.5679,-0.18225720256125705,-0.16842394599234514,24,29,0.3276666703489092,0.4511333386103312,4,4
234,Garbyang,Pithoragarh,Dharchula or Kanalichhina (unresolved),Uttarakhand,True,30.1251387,80.8575277,-0.17123357574914924,-0.1853531168192347,49,59,0.351673918703328,0.4651739023301912,4,4
235,Gunji,Pithoragarh,Dharchula or Kanalichhina (unresolved),Uttarakhand,True,30.1865763,80.8508108,-0.1127505186138466,-0.10376693962248133,48,55,0.35063597873637553,0.49309211106676815,4,4
236,Kuti,Pithoragarh,Dharchula or Kanalichhina (unresolved),Uttarakhand,True,30.3078792,80.7599224,-0.10735439775783033,-0.09914000657253401,24,29,0.38734714940645815,0.6176965132550901,4,4
237,Navi,Pithoragarh,Dharchula or Kanalichhina (unresolved),Uttarakhand,True,30.2049725,80.8373063,-0.05271051507617374,-0.013622533523563072,24,32,0.3646396389147183,0.5062274688535983,4,4
238,Rongkong (Raung Kong),Pithoragarh,Dharchula or Kanalichhina (unresolved),Uttarakhand,True,30.2033451,80.8316381,-0.196874359832429,-0.17004839765651483,24,29,0.28716216296763036,0.4835135227925068,4,4
239,Sela,Pithoragarh,Dharchula or Kanalichhina (unresolved),Uttarakhand,True,30.1472581,80.6056591,-0.2362559853756398,-0.21923650574812553,24,31,0.356216811237082,0.49900441227760983,4,4
240,Tidang,Pithoragarh,Dharchula or Kanalichhina (unresolved),Uttarakhand,True,30.246,80.5487,-0.20903032537484417,-0.2002870961895944,24,29,0.37463635937734086,0.42923863042484633,4,4
241,Amali,Pithoragarh,Dharchula or Kanalichhina (unresolved),Uttarakhand,True,29.7039,80.3278,-0.2328220910014622,-0.2316666157549044,24,29,0.33293289242884816,0.38515151927481484,4,4
242,Bagori,Uttarkashi,Bhatwari,Uttarakhand,True,30.7702443,78.4746317,-0.20945740822194056,-0.16804929755815146,38,52,0.4100216451661411,0.6148484736293941,4,4
243,Dharali,Uttarkashi,Bhatwari,Uttarakhand,True,31.0408468,78.7815312,-0.11731450481935064,-0.0305974968139667,48,60,0.4978004416426876,1.6988734206416578,4,4
244,Harshil,Uttarkashi,Bhatwari,Uttarakhand,True,31.0350501,78.7572289,-0.09118983697132896,-0.10071321830425957,48,60,0.5303204923104017,1.1754167156341748,4,4
245,Jadung,Uttarkashi,Bhatwari,Uttarakhand,True,31.1648,79.0397,0.05086018903961463,0.05572476639212099,48,60,0.3462553167596776,0.3862233984977641,4,4
246,Jaspur,Uttarkashi,Bhatwari,Uttarakhand,True,30.727214,78.4636435,-0.2505899097415403,-0.2736862203191538,39,52,0.9259292108822714,1.5778429154801157,4,4
247,Jhala,Uttarkashi,Bhatwari,Uttarakhand,True,31.0248573,78.7101354,-0.19445995760895976,-0.20526466791980294,48,60,0.43739223994057747,0.7418534709461804,4,4
248,Mukhawa,Uttarkashi,Bhatwari,Uttarakhand,True,31.0542,78.7901,-0.06363338794033101,-0.019459620714860557,48,60,0.3802991449578196,0.47229700376335365,4,4
249,Nelang,Uttarkashi,Bhatwari,Uttarakhand,True,31.121954,79.0304088,0.10096922466366329,0.09772449613897563,48,60,0.3903571387906095,0.3640043281373523,4,4
250,Purali,Uttarkashi,Bhatwari,Uttarakhand,True,31.0299258,78.7099965,-0.23327808084678503,-0.2054402198402245,48,60,0.42140558272472267,0.5904077102186343,4,4
251,Sukki,Uttarkashi,Bhatwari,Uttarakhand,True,31.014,78.7108,-0.1894016262531862,-0.16963535851993994,48,60,0.4190131637610887,0.714605262404994,4,4
252,Chhitkul,Kinnaur,Unknown,Himachal Pradesh,False,31.3881,78.46219,-0.001360147640723861,0.05727562855904864,24,31,0.37827921765191214,0.42162337950813816,4,4
253,Pooh,Kinnaur,Unknown,Himachal Pradesh,False,31.76159,78.5839324,-0.053184073234346284,-0.02312279287506524,24,31,0.6786915035957986,1.0472765848991719,4,4
254,Nako,Kinnaur,Unknown,Himachal Pradesh,False,31.8813748,78.6270483,0.007121623568525725,-5.4663067189395235e-06,24,31,0.5345278901603601,0.796019313928907,4,4
255,Leo,Kinnaur,Unknown,Himachal Pradesh,False,31.8839167,78.5935199,-0.14939163469312486,-0.15681274290388175,24,31,0.48551281879090846,0.6484081003910457,4,4
256,Chango,Kinnaur,Unknown,Himachal Pradesh,False,31.9777573,78.5944015,-0.20328774431424998,-0.21361531593321936,24,31,0.6805485114769594,0.7532594905623907,4,4
257,Gue,Lahaul and Spiti,Unknown,Himachal Pradesh,False,32.1310531,78.5697113,-0.1782343408370839,-0.184738346819029,24,31,0.40416666148584107,0.5316455889854753,4,4
258,Lalung,Lahaul and Spiti,Unknown,Himachal Pradesh,False,32.14927,78.27071,0.10011486537104085,0.06272064991543878,48,62,0.36024335844326866,0.377334070548547,4,4
