village_id,village,district,block,state,is_core_sample,latitude,longitude,distance_to_border_km,village_source,district_verified,ndbi_before,ndbi_after,ndbi_before_image_count,ndbi_after_image_count,lights_before,lights_after,lights_before_image_count,lights_after_image_count
118,Athunli,Dibang Valley,Unknown,Arunachal Pradesh,True,28.6575175,96.0218393,36.66333800978367,control (non-VVP),True,-0.20460274463075023,-0.19942507460226366,100,118,0.3858231995645807,0.1498922668932551,4,4
119,Anose,Dibang Valley,Unknown,Arunachal Pradesh,True,28.6322763,96.0147489,36.71034814498758,control (non-VVP),True,-0.22136175867334634,-0.3117317776026102,100,118,0.4303385116548569,0.17572420030898445,4,4
120,恰帕,Dibang Valley,Unknown,Arunachal Pradesh,True,28.6587596,96.0107761,37.07889339981312,control (non-VVP),True,-0.22392056324495077,-0.24406759202174894,100,118,0.3750783859148271,0.13869260654504195,4,4
121,Ilupu,Dibang Valley,Unknown,Arunachal Pradesh,True,28.7766747,95.8707591,37.50849541838471,control (non-VVP),True,-0.17402082769622473,-0.21365852574248154,49,59,0.76699047176061,0.22297592627975465,4,4
122,Aruko,Dibang Valley,Unknown,Arunachal Pradesh,True,28.6365123,96.0073067,37.59654195729976,control (non-VVP),True,-0.21927965018369297,-0.3016093696741055,100,118,0.38429282264814857,0.19343646509541992,4,4
123,Alombro,Dibang Valley,Unknown,Arunachal Pradesh,True,28.8912928,95.8139536,38.35244093782392,control (non-VVP),True,-0.2600834475081069,-0.19431149169656556,98,118,0.3861915331441736,0.1972438808041054,4,4
124,岷东,Dibang Valley,Unknown,Arunachal Pradesh,True,28.7733786,95.8573956,38.856782355912415,control (non-VVP),True,-0.2090692309383837,-0.23894134848216678,49,59,0.3369063529016714,0.2254208448273415,4,4
125,昂里,Dibang Valley,Unknown,Arunachal Pradesh,True,28.6444365,95.9929441,39.293403726414894,control (non-VVP),True,-0.2114916127447379,-0.25363778733945724,100,118,0.4295429601149412,0.2378717014311694,4,4
126,阿米里,Dibang Valley,Unknown,Arunachal Pradesh,True,28.3999197,95.9040857,40.10108845934955,control (non-VVP),True,-0.13512510930185742,-0.11770048470302094,49,59,0.3435545577777652,0.1663413932054598,4,4
127,Ashambra,Dibang Valley,Unknown,Arunachal Pradesh,True,28.4083935,95.8960457,40.86209392346507,control (non-VVP),True,-0.13486183131386112,-0.15019989371633444,49,59,0.32902185719109434,0.1604456312018927,4,4
128,Immli,Dibang Valley,Unknown,Arunachal Pradesh,True,28.7250516,95.8683257,40.958816216957,control (non-VVP),True,-0.18522855759477108,-0.17130165392890864,50,59,0.3403807375225482,0.24535274211930536,4,4
129,Koronli,Dibang Valley,Unknown,Arunachal Pradesh,True,28.4146922,95.8929454,41.15421910102154,control (non-VVP),True,-0.1188739373878503,-0.14281894309177412,49,59,0.37249444916298596,0.1408157608617556,4,4
130,Waing,East Kameng,Unknown,Arunachal Pradesh,True,27.7737215,92.9303658,29.10858027933751,control (non-VVP),True,-0.26986728972411156,-0.27855003122372385,49,59,0.37476388821999235,0.22305555941330063,4,4
131,Langchu Sollung,East Kameng,Unknown,Arunachal Pradesh,True,27.7569534,92.9355132,30.5761082507588,control (non-VVP),True,-0.25782487651048325,-0.23851429209668992,49,59,0.3890033469168275,0.1502199326133675,4,4
132,Saria Takhong,East Kameng,Unknown,Arunachal Pradesh,True,27.7461293,92.9324466,31.035622311214954,control (non-VVP),True,-0.2218766048679246,-0.24376075857715435,49,59,0.3795283056390405,0.21786347780785997,4,4
133,Takung Sullung,East Kameng,Unknown,Arunachal Pradesh,True,27.737803,92.9545701,33.380068855589585,control (non-VVP),True,-0.2331351655972621,-0.22833158882498403,49,59,0.36546665983067617,0.23541666456394725,4,4
134,Weigung Sullung,East Kameng,Unknown,Arunachal Pradesh,True,27.7282868,92.9780365,35.92039371723893,control (non-VVP),True,-0.23925245279340257,-0.2202208249893486,49,59,0.3684399313603148,0.22114294139177298,4,4
135,Mechar,East Kameng,Unknown,Arunachal Pradesh,True,27.7792152,93.0216134,36.57055063572135,control (non-VVP),True,-0.248054474228429,-0.22545346324734783,98,120,0.41711902860407046,0.247666850851826,4,4
136,Mechi,East Kameng,Unknown,Arunachal Pradesh,True,27.7740086,93.0208212,36.81218902189876,control (non-VVP),True,-0.24719380894494333,-0.23003531230192922,98,120,0.42637359094753696,0.23747752680537407,4,4
137,Yakli,East Kameng,Unknown,Arunachal Pradesh,True,27.7643991,93.0211222,37.40604903044489,control (non-VVP),True,-0.22950587991555607,-0.22351019178061748,98,120,0.38614688286673543,0.2859435033326768,4,4
138,Venia,East Kameng,Unknown,Arunachal Pradesh,True,27.7340861,93.0020799,37.572833559048185,control (non-VVP),True,-0.2081578959853542,-0.16640274190507146,98,120,0.41105769180199675,0.3761708109020108,4,4
139,Veo,East Kameng,Unknown,Arunachal Pradesh,True,27.7219814,93.017386,39.59905589006902,control (non-VVP),True,-0.2722578506337887,-0.22203877616627252,98,120,0.33648723767415,0.2722114273631216,4,4
140,Lamniya,East Kameng,Unknown,Arunachal Pradesh,True,27.7095829,93.0130663,40.008997798796365,control (non-VVP),True,-0.24888902462633822,-0.2086748296106637,98,120,0.3611831730086447,0.2533379708871013,4,4
141,Kapa,East Kameng,Unknown,Arunachal Pradesh,True,27.6655139,92.9735655,40.05971025567609,control (non-VVP),True,-0.23990378820609928,-0.22178606706019804,49,60,0.37006474631997915,0.26640765088702645,4,4
142,Chaling,East Kameng,Unknown,Arunachal Pradesh,True,27.66365,92.9723051,40.11361225940977,control (non-VVP),True,-0.23646761710190153,-0.21010252526252993,49,60,0.3276722170909246,0.2867138804164198,4,4
143,Parte,East Kameng,Unknown,Arunachal Pradesh,True,27.689839,93.0024418,40.46452619403954,control (non-VVP),True,-0.27527336001024044,-0.22452933511240325,98,120,0.3715863270609903,0.2216171564809945,4,4
144,Tabey,East Kameng,Unknown,Arunachal Pradesh,True,27.6122188,92.9122259,40.65625906356993,control (non-VVP),True,-0.25137804723374646,-0.2712975437649246,49,60,0.40748018589997204,0.21863250068197967,4,4
145,Yacho,East Kameng,Unknown,Arunachal Pradesh,True,27.6396662,92.9601837,41.20669380448659,control (non-VVP),True,-0.24931186651528933,-0.2861106938097838,49,60,0.251797310332168,0.22617301531761788,4,4
146,Wagyang,East Kameng,Unknown,Arunachal Pradesh,True,27.6713461,93.0008935,41.66003471930939,control (non-VVP),True,-0.27343818307972984,-0.28381865408595947,98,122,0.42114397294686307,0.2527176341973245,4,4
147,Nampe,East Kameng,Unknown,Arunachal Pradesh,True,27.6900524,93.018259,41.71291984623759,control (non-VVP),True,-0.2249125220230449,-0.22248686081249577,98,120,0.40657777819368573,0.2181861097448402,4,4
148,Hanche,East Kameng,Unknown,Arunachal Pradesh,True,27.7421636,93.0637776,42.36245995708451,control (non-VVP),True,-0.268811761508758,-0.269378967334056,98,120,0.3778444444139799,0.24404443959395097,4,4
149,Jomoh,East Kameng,Unknown,Arunachal Pradesh,True,27.6573981,92.9985809,42.52204897730093,control (non-VVP),True,-0.22351259831404968,-0.22851179507261524,98,122,0.3781924380343802,0.27535317317728736,4,4
150,Byale,East Kameng,Unknown,Arunachal Pradesh,True,27.7356495,93.0675738,43.07194228022101,control (non-VVP),True,-0.25140758021101056,-0.24623819930311672,98,120,0.4057410488392682,0.27911633346438136,4,4
151,Namta Yangfo,East Kameng,Unknown,Arunachal Pradesh,True,27.7018661,93.0532147,43.848612382069,control (non-VVP),True,-0.23665049989627404,-0.2360478709461939,98,120,0.4320444405410025,0.332799996137619,4,4
152,Waii,East Kameng,Unknown,Arunachal Pradesh,True,27.5965694,92.9464187,44.0843264699085,control (non-VVP),True,-0.2696815903206579,-0.27275820937228634,49,60,0.3974887142735733,0.2605445841432425,4,4
153,Bodo,East Kameng,Unknown,Arunachal Pradesh,True,27.680324,93.0406964,44.17659492189338,control (non-VVP),True,-0.20971679802692408,-0.2307412309113534,98,120,0.4218092832455966,0.3228020110653017,4,4
154,Lapung,East Kameng,Unknown,Arunachal Pradesh,True,27.5627371,92.8898001,44.27955623416437,control (non-VVP),True,-0.23461184979976415,-0.25548744483090163,49,60,0.40474186016520525,0.3242901106073399,4,4
155,Kapak Leyak,East Kameng,Unknown,Arunachal Pradesh,True,27.5337804,92.8465101,44.62584993063105,control (non-VVP),True,-0.2431891088799573,-0.23965615581395136,49,60,0.41997763081151634,0.30829417592193725,4,4
156,Sawa,East Kameng,Unknown,Arunachal Pradesh,True,27.6833826,93.0522114,44.9189305708636,control (non-VVP),True,-0.23709725051073385,-0.23273998618425581,98,120,0.40674554369099153,0.2810300662117971,4,4
157,Kapak Leyak Docha,East Kameng,Unknown,Arunachal Pradesh,True,27.5303152,92.8464486,44.93225424251877,control (non-VVP),True,-0.2358103420089495,-0.22678550945171408,49,60,0.42931844374982486,0.301894788996936,4,4
158,Tungi,East Kameng,Unknown,Arunachal Pradesh,True,27.674452,93.0461713,45.01063688337658,control (non-VVP),True,-0.22623302129983136,-0.2703929232578725,98,120,0.4216647894355838,0.34319552636013356,4,4
159,Jokhio,East Kameng,Unknown,Arunachal Pradesh,True,27.6531478,93.0282798,45.08318404257387,control (non-VVP),True,-0.2541380932948666,-0.2365953182395888,98,122,0.3227415728769945,0.279853928742114,4,4
160,Bengde,East Kameng,Unknown,Arunachal Pradesh,True,27.6619285,93.0379357,45.20865508743072,control (non-VVP),True,-0.21893686366921106,-0.24519966320434422,98,122,0.31077029704384607,0.34370411373882065,4,4
161,Pangia,East Kameng,Unknown,Arunachal Pradesh,True,27.633391,93.0158758,45.63264120581281,control (non-VVP),True,-0.25120334731460486,-0.2651835666638011,98,122,0.3001114864944747,0.35893811795490915,4,4
162,Jattom Sollung,East Kameng,Unknown,Arunachal Pradesh,True,27.7610472,93.1233315,46.28786910457017,control (non-VVP),True,-0.3014260223738573,-0.2871925196667592,49,61,0.2878470628040907,0.3216760775776533,4,4
163,Krema Pao,East Kameng,Unknown,Arunachal Pradesh,True,27.6579303,93.0508089,46.50386465478178,control (non-VVP),True,-0.2365972089263889,-0.2571128792151548,98,122,0.37154999501175345,0.36041110936138365,4,4
164,Khenawa,East Kameng,Unknown,Arunachal Pradesh,True,27.6180869,93.016777,46.89486107626151,control (non-VVP),True,-0.2350965668852067,-0.22065856668548878,98,122,0.3675444846490069,0.2736206854941185,4,4
165,Tagampu Sollung,East Kameng,Unknown,Arunachal Pradesh,True,27.7343114,93.1143115,47.133338565602415,control (non-VVP),True,-0.27952727460311433,-0.294833525634369,49,61,0.3443965551850528,0.3629810819039753,4,4
166,Norang,East Kameng,Unknown,Arunachal Pradesh,True,27.5824001,92.9783276,47.3052366463645,control (non-VVP),True,-0.3067821249091949,-0.27442720232492207,49,60,0.36869943794909493,0.24196909815073014,4,4
167,Margingia Camp,East Kameng,Unknown,Arunachal Pradesh,True,27.631307,93.0389871,47.505482170419214,control (non-VVP),True,-0.18750229151337094,-0.1824073510770526,98,122,0.3151500453225349,0.3564326217395938,4,4
168,Tarawa Yangfo,East Kameng,Unknown,Arunachal Pradesh,True,27.7267073,93.1157187,47.710614385590354,control (non-VVP),True,-0.26111134164239713,-0.2779846666991052,49,61,0.3644460168142287,0.2928177770499572,4,4
169,Pordung,East Kameng,Unknown,Arunachal Pradesh,True,27.6065455,93.0184293,47.93418718834428,control (non-VVP),True,-0.27248932470431475,-0.2576431207141465,98,122,0.3402640484692005,0.27091011766637313,4,4
170,Lengdi Liang,East Kameng,Unknown,Arunachal Pradesh,True,27.5376292,92.923885,48.40847649732043,control (non-VVP),True,-0.2592452604697068,-0.26987776565442556,49,60,0.3948363432362171,0.2988487490311971,4,4
171,Kamke,East Kameng,Unknown,Arunachal Pradesh,True,27.6740303,93.089903,48.64409129712615,control (non-VVP),True,-0.23963649284589741,-0.2539697768038802,98,120,0.4034367963907142,0.31674097390933714,4,4
172,Keyang,East Kameng,Unknown,Arunachal Pradesh,True,27.7303152,93.1297477,48.68313538325027,control (non-VVP),True,-0.26898843630904873,-0.27765552230344964,49,61,0.3400890871318251,0.35331848104440816,4,4
173,Killo,East Kameng,Unknown,Arunachal Pradesh,True,27.685517,93.1001025,48.81623131316066,control (non-VVP),True,-0.26012039804990583,-0.25301857676505907,98,120,0.40459956014912174,0.3487124537864702,4,4
174,Bameng,East Kameng,Unknown,Arunachal Pradesh,True,27.5435197,92.9483413,49.11497083047297,control (non-VVP),True,-0.19717319528944766,-0.20170183408659945,49,60,0.6308453777873344,0.535914901697861,4,4
175,Mangfi Mangam,East Kameng,Unknown,Arunachal Pradesh,True,27.6440742,93.0724919,49.18115156086854,control (non-VVP),True,-0.2443241074318807,-0.21975477535795462,98,122,0.40822662612244914,0.27390311668338646,4,4
176,Nari Camp,East Kameng,Unknown,Arunachal Pradesh,True,27.6463432,93.0774393,49.42051191870407,control (non-VVP),True,-0.23298217030363116,-0.2162105458711121,98,122,0.3764297656523876,0.25290412305456605,4,4
177,Yangfo,East Kameng,Unknown,Arunachal Pradesh,True,27.7351995,93.144567,49.64562715070555,control (non-VVP),True,-0.2587245253349979,-0.2597813768854672,49,61,0.3929983016993694,0.3144252511882566,4,4
178,Chome,Kra daadi,Unknown,Arunachal Pradesh,True,28.1503359,93.5386063,39.40214620190348,control (non-VVP),True,-0.31343917512761493,-0.2858446753788245,25,30,0.3760769652369806,0.11651716441543128,4,4
179,Raha,Kra daadi,Unknown,Arunachal Pradesh,True,28.1361584,93.5375846,40.21369499722736,control (non-VVP),True,-0.28642808441897527,-0.29085457844814433,25,30,0.3831711422143633,0.12532718031265055,4,4
180,Nikbia,Kra daadi,Unknown,Arunachal Pradesh,True,28.1267124,93.561505,42.788514750112896,control (non-VVP),True,-0.30849921582385575,-0.2971338709470144,25,30,0.3055349218012753,0.18157705104602148,4,4
181,Biya,Kra daadi,Unknown,Arunachal Pradesh,True,28.1035778,93.5745502,45.36312299736999,control (non-VVP),True,-0.3077431128372115,-0.3038844046310237,25,30,0.35767395598719814,0.27008137019930195,4,4
182,海马西,Kra daadi,Unknown,Arunachal Pradesh,True,28.2122563,93.6474944,46.24264212898342,control (non-VVP),True,-0.30618701392282477,-0.28586878312910613,25,30,0.40801991462971254,0.2883185830989243,4,4
183,Hapuk,Kra daadi,Unknown,Arunachal Pradesh,True,28.0967863,93.5839299,46.57366647457608,control (non-VVP),True,-0.29186094038792615,-0.29764610383088735,25,30,0.3507835331132474,0.2770603135849739,4,4
184,Neorum,Kra daadi,Unknown,Arunachal Pradesh,True,28.1946749,93.6465911,46.820432307567366,control (non-VVP),True,-0.30897696842909683,-0.3009972313010209,25,30,0.3843181783833155,0.26567073475296904,4,4
185,Korapu,Kra daadi,Unknown,Arunachal Pradesh,True,28.1693463,93.6556686,48.7367838125482,control (non-VVP),True,-0.29389768970698443,-0.25489164375159495,25,30,0.3744966613503796,0.31765850506582033,4,4
186,Dongmar Langpu,Kra daadi,Unknown,Arunachal Pradesh,True,28.1625815,93.6543169,48.92239295137883,control (non-VVP),True,-0.3077396259141999,-0.2844086356759477,25,30,0.41214883779336514,0.24816889854910118,4,4
187,Raba Karsang,Kra daadi,Unknown,Arunachal Pradesh,True,28.1380163,93.6578323,50.44180507482689,control (non-VVP),True,-0.2887589534770896,-0.2780934269292812,25,30,0.3309917168064013,0.29968232598094,4,4
188,Pipsorang,Kra daadi,Unknown,Arunachal Pradesh,True,28.1542122,93.6754322,51.23719963981684,control (non-VVP),True,-0.33889237161601654,-0.2632886640574665,25,30,0.37616961844215896,0.312078712454392,4,4
189,Samba Karsang,Kra daadi,Unknown,Arunachal Pradesh,True,28.1421137,93.6699491,51.32085856739772,control (non-VVP),True,-0.3119560876465539,-0.2727474281549604,25,30,0.3494027781817648,0.31849721819162363,4,4
190,Lungba,Kra daadi,Unknown,Arunachal Pradesh,True,28.0563852,93.6123875,51.60772562023206,control (non-VVP),True,-0.2889284330231095,-0.28076036767555435,25,30,0.3190916761571564,0.31712879513728737,4,4
191,Barbia,Kra daadi,Unknown,Arunachal Pradesh,True,28.0190623,93.587875,52.52882713914186,control (non-VVP),True,-0.2434612282181163,-0.2650937029262575,50,60,0.34928492679696393,0.29945953510817297,4,4
192,Sangyo,Kra daadi,Unknown,Arunachal Pradesh,True,28.0739291,93.639461,52.59713629518317,control (non-VVP),True,-0.2854889230374034,-0.2737842278424759,25,30,0.29557095088081187,0.3245094333942608,4,4
193,Furak,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.1295763,93.2446185,24.03618112605657,control (non-VVP),True,-0.25581535397535093,-0.240593619393514,49,60,0.3949584558292613,0.25102159438669225,4,4
194,Terreline,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.1411574,93.3572171,26.98807855166189,control (non-VVP),True,-0.2502246893960036,-0.29791898426242647,49,60,0.34903198871949703,0.21409090699504663,4,4
195,Terik,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.1291371,93.339988,27.253604173183557,control (non-VVP),True,-0.28347802307903386,-0.26978141561499097,49,60,0.4193632408630017,0.2093244736409795,4,4
196,赛探,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.1191826,93.3236259,27.514653092640128,control (non-VVP),True,-0.29321789644323876,-0.2622015727095705,49,60,0.3791554432726067,0.22181537621952466,4,4
197,Tikla,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.1115397,93.3098102,27.76318891784782,control (non-VVP),True,-0.2567678525488222,-0.23809299292795386,49,60,0.3883777764439584,0.28095277768042354,4,4
198,Nayapuk,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.1297215,93.3536247,27.883114644649,control (non-VVP),True,-0.2642223686878419,-0.25307889004836687,49,60,0.3629300826199179,0.22280244530074209,4,4
199,Sebia,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.1070207,93.3012679,27.941142532628323,control (non-VVP),True,-0.2772284296923675,-0.24908070440918093,49,60,0.3906618517153255,0.27808119626809014,4,4
200,帕普,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.1632499,93.405407,28.09511290624666,control (non-VVP),True,-0.32327420254025957,-0.3226334291736864,49,60,0.41024639915390265,0.18087209150574665,4,4
201,Sayang,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.1575101,93.4060193,28.602261035751493,control (non-VVP),True,-0.3310335781663429,-0.30035281183456575,49,60,0.4164860329814463,0.14976257074145632,4,4
202,Hagra,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0961261,93.2908666,28.78543562624348,control (non-VVP),True,-0.254950431778606,-0.26349038210872233,49,60,0.3754166783702453,0.2855005620976689,4,4
203,哈德,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.1661506,93.419094,28.84789194768453,control (non-VVP),True,-0.30261276480214416,-0.29848564335057987,49,60,0.4464364607031175,0.16918232101761835,4,4
204,Putong,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.1031564,93.3259013,29.255940373135257,control (non-VVP),True,-0.28045903144812817,-0.25219363663398053,49,60,0.3544767453754991,0.24163621132688007,4,4
205,达尔巴,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.1607522,93.4195471,29.299565553124097,control (non-VVP),True,-0.29010590136698217,-0.28536874650960287,49,60,0.45310180906637987,0.12326209135646896,4,4
206,Tarla,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.1131762,93.3533548,29.477852499173665,control (non-VVP),True,-0.25991613166433475,-0.2823424590769693,49,60,0.3102034504131862,0.12534838218819205,4,4
207,Kelong,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.1556657,93.4203969,29.76048372740168,control (non-VVP),True,-0.29166977666286314,-0.3005590916185557,49,60,0.3884977585063922,0.13207959575002237,4,4
208,Sareng,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.1433941,93.4071107,29.84548995566294,control (non-VVP),True,-0.3196554881857934,-0.31433458758845695,49,60,0.3536289418200114,0.12488175437760514,4,4
209,Chera,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.105217,93.352456,30.219240718372365,control (non-VVP),True,-0.237064161828905,-0.2566605325454354,49,60,0.3363939084062189,0.2104288884028624,4,4
210,Nayap,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.1058646,93.3579216,30.42071611647499,control (non-VVP),True,-0.23361672339676007,-0.28392452449045363,49,60,0.3994084896985441,0.2150864929925384,4,4
211,Sitam,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0986373,93.3539313,30.94261716358287,control (non-VVP),True,-0.2849303581951601,-0.27647210629233704,49,60,0.37270510272678414,0.254952882616853,4,4
212,Hiniyum,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.127374,93.403807,31.006555528107075,control (non-VVP),True,-0.2854894412911004,-0.2980960902664472,49,60,0.41624999155117354,0.16073562110057188,4,4
213,Cheya,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0965707,93.3537616,31.140459629545745,control (non-VVP),True,-0.2921020350227718,-0.2799663495624829,49,60,0.3694456822658061,0.2622865866002381,4,4
214,Lubupa,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0922288,93.3535062,31.56238320170134,control (non-VVP),True,-0.2941040054375607,-0.27520885502382536,49,60,0.3579573599176375,0.2529012349619207,4,4
215,胡巴,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.1242982,93.411274,31.74914858393105,control (non-VVP),True,-0.2794907390864677,-0.2810210898289113,49,60,0.4198083370554407,0.13756764323157683,4,4
216,Bamo,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0971546,93.3686732,31.80894289293791,control (non-VVP),True,-0.25817585266700194,-0.28722234719479656,49,60,0.34567627548642804,0.262378048341713,4,4
217,Dania,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.1225512,93.411611,31.92237461715165,control (non-VVP),True,-0.27576831513953715,-0.2701480791853162,49,60,0.41695005133095814,0.12904882186858607,4,4
218,Hala,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.1166163,93.416693,32.76244093369174,control (non-VVP),True,-0.2978124404831179,-0.26344923679579846,49,60,0.37851831849486656,0.1496476131790089,4,4
219,Pilpu,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0798871,93.3655125,33.35440212614204,control (non-VVP),True,-0.29776212707780575,-0.29343486449560685,49,60,0.3979443181620406,0.2650731074193197,4,4
220,Nissuk,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.1081822,93.414929,33.39233200993765,control (non-VVP),True,-0.30023740998465226,-0.24568730079249843,49,60,0.3866759134450314,0.20134294941012523,4,4
221,Goa,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0881033,93.3835385,33.45017677538817,control (non-VVP),True,-0.2699491582950838,-0.2621850343837972,49,60,0.38631506186651104,0.22840531226474453,4,4
222,Omla,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0789469,93.3730704,33.810575647452,control (non-VVP),True,-0.3036039436894635,-0.29352678975724955,49,60,0.3972631018762471,0.23256688921347904,4,4
223,Meruk,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0723991,93.3604476,33.8703403308736,control (non-VVP),True,-0.2690393980633471,-0.26842673260372546,49,60,0.40261603188778156,0.24881216068623474,4,4
224,Nampe,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0957497,93.4106276,34.248530435111455,control (non-VVP),True,-0.2874648351199857,-0.2568886530975323,49,60,0.32784077798188066,0.3205754215823872,4,4
225,Dogwa,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0967706,93.4122381,34.25147930274941,control (non-VVP),True,-0.2773041913382307,-0.25841057245044413,49,60,0.33670428701367394,0.318970093003245,4,4
226,Mariangha,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0768186,93.3779326,34.25899941203038,control (non-VVP),True,-0.3084301024304477,-0.30432272193374854,49,60,0.39529622733130937,0.20625138672219295,4,4
227,Vitalin,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8829315,93.061541,34.54290743835621,control (non-VVP),True,-0.2601892955119268,-0.27205595265786614,98,120,0.4047528079721364,0.3057387640636958,4,4
228,Hirik,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0857154,93.4141714,35.37338603736179,control (non-VVP),True,-0.2915471237562976,-0.28266721733484423,49,60,0.3866407967723923,0.34375831623563746,4,4
229,Subuk,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0825535,93.4104364,35.44935433901714,control (non-VVP),True,-0.2962134646265603,-0.28818167918679805,49,60,0.3662361427976392,0.3611945653635752,4,4
230,Jali,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0713102,93.3941648,35.62119194925762,control (non-VVP),True,-0.2838166128990027,-0.2825271282268727,49,60,0.3944684392128012,0.3137347607781588,4,4
231,Kodela,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0167667,93.2132294,35.73635785557759,control (non-VVP),True,-0.3157394258420764,-0.2623624327174284,98,121,0.3751218153590776,0.24291251254900223,4,4
232,Peni,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0675109,93.390127,35.780114860239415,control (non-VVP),True,-0.3024413369143028,-0.2900922365602129,49,60,0.38102069070408545,0.3063562540899987,4,4
233,Retung,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0126009,93.220157,36.39654532773291,control (non-VVP),True,-0.28189833033909245,-0.2277150898022899,98,121,0.2958735998761788,0.18330898643209695,4,4
234,Furang,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0069345,93.2141257,36.81900121021572,control (non-VVP),True,-0.3104124883621508,-0.24942109054347128,98,121,0.3337655410928242,0.201819211311933,4,4
235,Gone,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9567194,93.1119431,37.23933038800211,control (non-VVP),True,-0.26617946627061867,-0.2944792417524728,98,121,0.3692378067719169,0.3143070939837433,4,4
236,Taba,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0616364,93.4126933,37.53425086032585,control (non-VVP),True,-0.29530578097214416,-0.2764204137887595,49,60,0.3515815768270989,0.3309600440564086,4,4
237,Sejik,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0651757,93.4212354,37.67703022620925,control (non-VVP),True,-0.2727924789667786,-0.2450843941737607,49,60,0.33335094520194386,0.3497886519145648,4,4
238,Palo,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9441662,93.1157356,38.24130122849178,control (non-VVP),True,-0.25080160899504356,-0.26510180622485263,98,121,0.35089025074931035,0.41545632041047964,4,4
239,Kaney,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9880893,93.1999363,38.40426473474984,control (non-VVP),True,-0.29904706526798747,-0.2631681254218099,98,121,0.39104097900068513,0.2873394247866416,4,4
240,Hanglik,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0712841,93.4547212,39.13131791159597,control (non-VVP),True,-0.30864927476110604,-0.2611923775065374,28,33,0.3722868164710429,0.23073089796047277,4,4
241,Upper Lichila,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9798598,93.2015731,39.33767224983703,control (non-VVP),True,-0.31133313410592567,-0.26219169312411816,98,121,0.40060134185581797,0.2986998908503815,4,4
242,Nade,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9617646,93.1869151,40.82747389310804,control (non-VVP),True,-0.3121755456090017,-0.2968844687279917,98,121,0.31661031337376444,0.3144013295879385,4,4
243,Lamnia,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0504537,93.4555379,41.03275970073496,control (non-VVP),True,-0.30816886293187035,-0.23254307066628774,25,30,0.3643936856277493,0.33533222252216316,4,4
244,Lee,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9633075,93.202655,41.146995449543525,control (non-VVP),True,-0.29712695564295966,-0.2859635736559764,98,121,0.38690635269567986,0.33286788798827127,4,4
